propertyCode,thumbnail,externalReference,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,latitude,longitude,showAddress,url,distance,description,hasVideo,status,newDevelopment,hasLift,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,newDevelopmentHighlight,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,detailedType.typology,suggestedTexts.subtitle,suggestedTexts.title,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,parkingSpace.parkingSpacePrice,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage,detailedType.subTypology
108625916,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/f1/c4/42/1350324156.webp,9543,32,8,2500.0,flat,rent,120.0,,3,2,"avenida de Francia, 99",Cantabria,Laredo,El Puntal,es,43.4255649,-3.4471857,True,https://www.idealista.com/inmueble/108625916/,3120,"Desde inmobiliaria Mi Piso les presentamos esta vivienda para venir a disfrutar de las vacaciones de verano junto al mar cantábrico.   DISPONIBLE JUNIO 2.500 € Y SEPTIEMBRE 2.500€. El piso se sitúa en primera línea de playa, con muy buen acceso al paseo y a la playa; consta de tres amplios dormitorios, dos baños completos, un salón comedor amplio con acceso directo a una terraza desde la que poder contemplar la maravillosa playa la Salvé. Además, la cocina, la cual está completamente equipada, tiene acceso a otra terraza donde poder disfrutar del café de la mañana. La urbanización es privada, con zonas verdes y áreas infantiles para los más peques. Con todo lo que necesitas para disfrutar de tus vacaciones, esta vivienda es idónea para ti.",False,good,False,True,21.0,False,False,False,False,[],False,False,False,2500.0,€/mes,flat,"El Puntal, Laredo","Piso en avenida de Francia, 99",,,,,,,
110321586,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/2e/14/3d/1401844198.webp,9766,26,4,3800.0,flat,rent,70.0,True,3,2,"avenida de Francia, 122 B",Cantabria,Laredo,El Puntal,es,43.4279557,-3.4480111,True,https://www.idealista.com/inmueble/110321586/,3335,"ALQUILER TEMPORADA VERANO. JUNIO COMPLETO 1.800€, 1ª QUINCENA DE JULIO 1.950€, 2ª AGOSTO TRES PRIMERAS SEMANAS 3.800 € DISPONIBLE.  Inmobiliaria Mi Piso les ofrece este precioso piso con vistas al mar en la zona del puntal Urbanización La Sirena, en primera linea de la fabulosa Playa Salvé. Completamente reformado y perfecto para disfrutar de unas estupendas vacaciones junto al mar. Consta de 3 habitaciones, la principal con baño con ducha, amplio salón con grandes ventanales y otro baño completo. Decorado con mucho gusto y vistas al mar desde todas las estancias. Tiene wifi.  Urbanización privada con pista de tenis, zona de juegos para los mas peques y salida directa a la playa.  Se puede pedir más? No dudes en solicitar información, estaremos encantadas de atenderte!",False,good,False,True,54.0,False,False,False,False,[],False,False,False,3800.0,€/mes,flat,"El Puntal, Laredo","Piso en avenida de Francia, 122 b",,,,,,,
108767749,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/ef/68/22/1354553267.webp,10130,28,,2500.0,chalet,rent,140.0,,3,2,Voto,Cantabria,Voto,,es,43.3290402,-3.5054913,False,https://www.idealista.com/inmueble/108767749/,11461,"¡Chalet individual con piscina! Quincenas: 2.500€ Desde Inmobiliaria Mi Villa les presentamos esta vivienda totalmente reformada en un entorno privilegiado, rodeado de naturaleza y tranquilidad. A tan solo 10 minutos de la playa de Laredo.  El chalet cuenta con 140m2 distribuidos en dos plantas: La planta principal con cocina totalmente equipada abierta al salón comedor, un baño completo y dos habitaciones con camas de matrimonio. La primera planta dispone de un espacio diáfano con cama de matrimonio, baño con jacuzzi y una zona de ocio con mesa de billar y barra de bar.  El jardín de 800m2 cuenta con una piscina, barbacoa y dos porches. Un espacio que invita a disfrutar en familia. Incluye garaje cerrado.  No admiten mascotas. Para más información o visitar el inmueble no dude en ponerse en contacto con nosotros ¡Estaremos encantados de poder atenderle!",False,good,False,,18.0,False,False,False,False,[],False,False,False,2500.0,€/mes,chalet,Voto,Casa independiente,True,True,,,,,independantHouse
106654686,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/e7/cd/f3/1290023879.webp,39027,81,,1500.0,chalet,rent,396.0,,3,3,"Poblado Adal, 78 A",Cantabria,Barcena de Cicero,,es,43.3937463,-3.4746284,True,https://www.idealista.com/inmueble/106654686/,5030,"-ALQUILER LARGA TEMPORADA- VIVIENDA UNIFAMILIAR CON VISTAS ABIERTAS A LA BAHÍA UBICADA TRETO JUNTO A LA AUTOVÍA SANTANDER-BILBAO Y CERCANA A TODOS LOS SERVICIOS Y LAREDO. Este magnífico inmueble, construido en 2008, ofrece todo lo que podría desearse en un hogar moderno y confortable. Con una superficie construida de 396 metros cuadrados dividida en 3 plantas, esta propiedad sobresale por su amplitud y luminosidad, garantizando un espacio más que suficiente para satisfacer las necesidades de cualquier familia. Esta exclusiva vivienda está diseñada para maximizar el confort y la eficiencia energética, cuenta con placas solares, sistema de aerotermia con suelo radiante para una climatización eficiente y cómoda, termostatos inteligentes con control por WIFI que permiten gestionar la temperatura desde cualquier lugar, e iluminación LED de bajo consumo en toda a vivienda.  Ideal para quienes buscan un hogar moderno, sostenible y equipado con la última tecnología en ahorro energético.  El inmueble cuenta con 3 espaciosas y bien iluminadas habitaciones. Estas estancias proporcionan el ambiente perfecto para el descanso y relax. La distribución de la casa ha sido cuidadosamente diseñada para ofrecer funcionalidad y confort en cada rincón. En la planta baja o principal se encuentra la cocina de alta gama con acceso a la gran terraza desde donde se dominan el lujo de vistas sobre la ría y desde donde también se accede a través de los grandes ventanales por el amplio salón. En esta planta se sitúan 2 de los dormitorios uno de ellos con vestidor a medida y una gran baño con ventana al exterior y plato de ducha con columna de hidromasaje. En la planta de ático cuenta con una gran dormitorio con vistas panorámicas y un gran baño con bañera.  En la misma planta de semi sótano se ubica el garaje para un coche y espacio extra para almacenamiento además de un precioso choco con una cocina de alta calidad equipada con una chimenea de leña en el que seguro pasarás momentos inolvidables y un baño de cortesía.  Uno de los elementos más atractivos de esta vivienda son sus vistas al entorno natural que rodea toda la propiedad. El jardín, ofrece un remanso de paz y privacidad. En él, se pueden organizar reuniones familiares, barbacoas, o simplemente pasar un agradable rato disfrutando de la naturaleza. Además, el acceso al jardín es sencillo y directo desde todas las áreas de la vivienda, facilitando su uso diario. Con espacio suficiente dentro de la parcela asfaltada para aparcar más coches. La ubicación de la propiedad en Treto combina lo mejor de un entorno tranquilo y pacífico, con la cercanía a todos los servicios necesarios. Las conexiones de transporte cercanas proporcionan acceso rápido a las áreas urbanas circundantes, permitiendo disfrutar de lo mejor de la vida rural sin renunciar a las comodidades modernas. Los futuros inquilinos encontrarán un hogar listo para ser habitado sin necesidad de preocupaciones adicionales.  Conocer esta propiedad en persona permitirá apreciar de primera mano la calidad de vida que ofrece, su amplio espacio y las innumerables posibilidades que brinda.   No dejen pasar esta magnífica ocasión y tomen el primer paso hacia una vida llena de confort y tranquilidad.",False,good,False,,4.0,False,False,False,False,[],False,False,False,1500.0,€/mes,chalet,Barcena de Cicero,"Casa independiente en Poblado Adal, 78 a",True,True,,,,,independantHouse
108709796,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/1d/af/29/1352813970.webp,10127,21,14,2200.0,flat,rent,65.0,True,2,1,calle República de Colombia,Cantabria,Laredo,Zona Playa,es,43.4103974,-3.4384368,False,https://www.idealista.com/inmueble/108709796/,1818,"¡Piso con terraza y vistas panorámicas! Julio 2.200€  Desde Inmobiliaria Mi Villa les presentamos este luminoso apartamento en urbanización privada. La vivienda cuenta con cocina independiente, baño completo con bañera, salón comedor muy luminoso y con salida a un balcón con vistas espectaculares del entorno. Cuenta con dos amplias habitaciones, una de ellas con literas y otra  Situado a unos pocos metros de la playa Salvé de Laredo.  Incluye plaza de garaje.  Para más información o visitar el inmueble no dude en ponerse en contacto con nosotros.",True,good,False,True,34.0,False,False,False,False,[],False,False,False,2200.0,€/mes,flat,"Zona Playa, Laredo",Piso en calle República de Colombia,,,,,,,
110265201,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/4c/b3/4e/1400174063.webp,10125,12,3,3200.0,flat,rent,65.0,,1,1,Zona Playa,Cantabria,Laredo,Zona Playa,es,43.4196252,-3.4422098,False,https://www.idealista.com/inmueble/110265201/,2424,"¡Coqueto apartamento con vistas al mar! Desde Inmobiliaria Mi Villa les presentamos este luminoso piso a unos pocos metros de la playa Salvé de Laredo. Cuenta con un salón, cocina independiente totalmente equipada, baño completo con bañera y una habitación con cama de matrimonio. Además, dispone de una amplia terraza con vistas despejadas; el espacio perfecto para disfrutar del sonido y la brisa del mar cada día. Para más información no dude en contactar con nosotros sin compromiso.",False,good,False,True,49.0,False,False,False,False,[],False,False,False,3200.0,€/mes,flat,"Zona Playa, Laredo",Piso,,,,,,,
105047401,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/63/61/74/1400173940.webp,9704,23,7,3200.0,flat,rent,47.0,True,1,1,calle República de Colombia,Cantabria,Laredo,Zona Playa,es,43.4106988,-3.4381233,False,https://www.idealista.com/inmueble/105047401/,1796,"¡Coqueto apartamento cerca del mar! Desde Inmobiliaria Mi Villa les presentamos este piso de 47m2 en una residencia privada a unos pocos metros de la playa Salvé de Laredo. Se distribuye en una habitación con armario empotrado, un bonito baño con plato de ducha, salón comedor muy luminoso (tv plana nueva), con acceso a un amplio balcón con cerramiento y vistas exteriores. La cocina, cómoda y funcional, cuenta con todos los electrodomésticos necesarios para el día a día. Un piso muy cómodo y acogedor. Pertenece a una residencia privada con parking comunitario, ascensor, zonas verdes y pista de tenis. Además, cuenta con una ubicación privilegiada a unos pocos metros de la playa y a unos minutos del centro de la villa, donde podrás disfrutar de todos los servicios y comodidades.",False,good,False,True,68.0,False,False,False,False,[],False,False,False,3200.0,€/mes,flat,"Zona Playa, Laredo",Piso en calle República de Colombia,True,True,,,,,
110263963,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/01/6d/5d/1400137350.webp,9760,15,3,1100.0,flat,rent,51.0,,1,1,"avenida Enrique Mowinkel, 41",Cantabria,Laredo,Zona Playa,es,43.4185917,-3.4418476,True,https://www.idealista.com/inmueble/110263963/,2344,"ALQUILER TEMPORADA VERANO. 1ª QUINCENA JULIO 1.100€, 1ª QUINCENA SEPTIEMBRE 900€. Inmobiliaria Mi Piso les ofrece este precioso piso de una habitación, en la zona Ever donde podrás disfrutar del ambiente de terrazas, servicios. y a tan solo 5 min. a pié a la playa Salvé.  Consta de una amplia habitación, salón con salida a una pequeña terraza perfecta para desayunar desde donde se puede ver un poquito el mar. Cocina completa y baño. La urbanización es privada y cerrada. No pierdas la oportunidad de disfrutar esas merecidas vacaciones en este fantástico piso!",False,good,False,True,22.0,False,False,False,False,[],False,False,False,1100.0,€/mes,flat,"Zona Playa, Laredo","Piso en avenida Enrique Mowinkel, 41",,,,,,,
109793447,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/66/b2/f1/1385777428.webp,9699,57,4,1700.0,flat,rent,50.0,True,1,1,"calle Espíritu Santo, 10",Cantabria,Laredo,Centro,es,43.4114051,-3.4104481,True,https://www.idealista.com/inmueble/109793447/,522,"Desde inmobiliaria Mipiso os presentamos esta bonita e idílica vivienda en alquiler para temporada de verano. 1ª QUINCENA DE JULIO 900€ 2º QUINCENA DE JULIO 1.100 €, 2ª QUINCENA DE AGOSTO 1.200€ En pleno centro de la villa marinera. Ubicada en una de las zonas más emblemáticas de Laredo, a pie de todos los servicios necesarios para el día a día, colegios, ayuntamiento y con autobús directo al hospital, esta buhardilla es ideal para disfrutar cualquier temporada del año. La vivienda acaba de ser reformada por completo (fontanería, suelos, ventanas y demás), dispone de calefacción eléctrica y ¡todo es nuevo a estrenar! , con unos acabados muy bueno, decorado al detalle con mucho gusto. Espacios amplios, aprovechando al máximo cada milímetro y con mucha luz natural. Entramos a la vivienda y visualizamos un espacio diáfano, un salón espacioso que está abierto a la cocina, la cual está completamente equipada y con barra americana, ¡cocina tus platos favoritos mientras ves la tele o charlas con tu pareja! Dispone de un dormitorio doble con un pequeño espacio de almacenaje, un rincón vestidor con un armario empotrado y un baño completo con plato de ducha.  Además, al final de esta planta, ¡hay un pequeño balcón donde poder tomar el café mientras se contemplan los amaneceres! Pero no es todo, porque en la parte de arriba hay otra zona donde poder hacer lo que se quiera, dependiendo de las necesidades de cada uno; una habitación con zona de estar, una zona de juegos para el peque o simplemente tu zona de relajación, donde poder coger un buen libro y pasar las horas. Ven a conocer esta propiedad y disfruta de tus merecidas vacaciones¡estaremos encantados de poder mostrártela!",False,good,False,False,34.0,False,False,False,False,[],False,False,False,1700.0,€/mes,flat,"Centro, Laredo","Piso en calle Espíritu Santo, 10",,,,,,,
108033986,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/83/52/b5/1331821253.webp,9483,20,,2900.0,flat,rent,85.0,True,3,1,"calle San Lorenzo, 12",Cantabria,Laredo,Centro,es,43.4064994,-3.4193685,True,https://www.idealista.com/inmueble/108033986/,389,"ALQUILER TEMPORADA VERANO. 1ª QUINCENA JULIO 1.500€, 2ª QUINCENA JULIO 1.600€. Precioso piso recién reformado. En zona centro y a escasos 5 minutos en linea recta a pié a la playa Salvé. Cerca de todos los servicios, ideal para no mover el coche en todas tus vacaciones. Consta de 3 amplias habitaciones con amplios ventanales, salón con muchísima luz y baño con ducha, calefacción para los meses de invierno de temporada escolar. Solicita información sin compromiso!",False,good,False,False,34.0,False,False,False,False,[],False,False,False,2900.0,€/mes,flat,"Centro, Laredo","Piso en calle San Lorenzo, 12",,,,,,,
107539825,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/e6/cc/8c/1318421770.webp,9427,27,5,1800.0,flat,rent,67.0,,2,1,"Diseminado Laredo, 1002",Cantabria,Laredo,El Puntal,es,43.4334641,-3.4504199,True,https://www.idealista.com/inmueble/107539825/,3889,"ALQUILER TEMPORADA VERANO. JUNIO A CONSULTAR, 2ª QUINCENA DE JULIO 1.800€. SEPTIEMBRE A CONSULTAR. Inmobiliaria Mi Piso les ofrece este precioso piso en primera linea de playa, en la zona del puntal. Con unas preciosas vistas al mar para disfrutar de esas merecidas vacaciones en familia. El piso consta de dos habitaciones, salón con amplios ventanales y salida a una terraza, baño con plato de ducha y cocina con vistas despejadas.  La urbanización es privada con zona infantil, pista de tenis y jardines. Con salida directa a la playa y al paseo.",False,good,False,True,27.0,False,False,False,False,[],False,False,False,1800.0,€/mes,flat,"El Puntal, Laredo","Piso en Diseminado Laredo, 1002",,,,,,,
110210516,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/c4/65/ea/1398552183.webp,10285,21,2,1100.0,flat,rent,100.0,,3,2,Centro,Cantabria,Laredo,Centro,es,43.4122596,-3.4149614,False,https://www.idealista.com/inmueble/110210516/,372,"Espectacular piso de alquiler para larga duración en el centro de Laredo! Imprescindible solvencia económica de los inquilinos Cuenta con tres dormitorios amplios con armarios empotrados. Dispone de dos baños, uno con plato de ducha y otro con bañera. Cocina americana completamente equipada con salón comedor amplio y luminoso con galería con vistas. Ubicación inmejorable junto a todos los servicios. Tiene calefacción de gas natural individual. Se alquila con dos habitaciones con cama de matrimonio y una con dos camas de 90.",False,good,False,True,11.0,False,False,False,False,[],False,False,False,1100.0,€/mes,flat,"Centro, Laredo",Piso,,,,,,,
110050900,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/f6/3f/ea/1393706075.webp,10273,17,16,680.0,penthouse,rent,30.0,,1,1,Zona Playa,Cantabria,Laredo,Zona Playa,es,43.4076978,-3.4374789,False,https://www.idealista.com/inmueble/110050900/,1741,"¡Espectacular ático con vistas a la bahía de Laredo! Desde inmobiliaria Mi Villa presentamos en alquiler de ENERO A MAYO, este precioso ático cuenta con una cocina completamente equipada abierta al salón y un baño completo con bañera. Desde el salón se accede a una enorme terraza de 30 metros cuadrados donde disfrutar de los amaneceres y atardeceres con vistas a la playa de Laredo. y otra terraza trasera de 10 m2 cerrada donde disfrutar de un café por las mañanas. En la parte superior cuenta con una habitación con armario empotrado. Cuenta con ascensor y parking comunitario. Agua caliente con gas butano y calefacción eléctrica. Cuenta con conserje todo el año. Para mas información contacte con nosotros en el o en C/López Seña.",False,good,False,True,23.0,False,False,False,False,[],False,False,False,680.0,€/mes,flat,"Zona Playa, Laredo",Ático,True,True,,,,,penthouse
109865862,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/2b/52/cb/1387985133.webp,002197,54,1,550.0,flat,rent,62.0,False,2,1,paseo de Trengandín,Cantabria,Noja,Tregadín,es,43.4806351,-3.5196492,False,https://www.idealista.com/inmueble/109865862/,11552,"ALQUILER DE SEPTIEMBRE A JUNIO ( NO ALQUILER ANUAL ). Ref.2197 - NOJASOL INMOBILIARIA alquila en NOJA precioso primer PISO de 2 HABIT. con 3 terrazas y garaje subterráneo (PASEO TRENGANDIN Nº 3).  El inmueble se encuentra en una primera planta sin ascensor. Este piso luminoso y bien distribuido, con orientación sureste, ideal para disfrutar de la luz natural durante todo el día. La vivienda cuenta con un amplio salón principal con zona de comedor adyacente, ideal para reuniones y momentos de convivencia. Con salida a una estupenda terraza con una mesa y dos silla con vistas laterales a la playa. Cocina independiente totalmente equipada con muebles y electrodomésticos de buena calidad (vitrocerámica, horno, nevera, microondas...). No tiene lavavajillas. Dispone de una práctica terraza auxiliar que funciona como zona de lavandería, dotada de lavadora y con excelente ventilación natural. Un espacio funcional y bien aprovechado que combina comodidad y estilo. Baño moderno y reformado, con acabados de calidad. Cuenta con bañera con ducha tipo lluvia, mueble de lavabo con espejo LED y radiador toallero. Luminoso, funcional y con un toque elegante. Dos confortables habitaciones: * Dormitorio principal contiene una cama matrimonial de 1,50mts, un armario empotrado y una terraza para disfrutar cómodamente mientras admiras las vistas a la playa TRENGANDIN. Dormitorio con cama nido de 0,90 m y un colchón extraíble de la misma medida, además de armario empotrado. Es importante tener en cuenta que, si se saca la cama inferior, no queda mucho espacio y es algo ""engorroso"" su apertura, por lo que su uso requiere cierta planificación. Sus tres terrazas perfectas para relajarse y también disfrutar al aire libre mientras contemplamos las maravillosas vistas de fondo a la playa. El piso dispone de calefacción por gas ciudad y se entrega totalmente amueblado y listo para entrar a vivir, con todo lo necesario para el día a día. Esta vivienda se incluye una plaza de garaje subterránea. MEDIDAS: ANCHO: 2,13mts FONDO: 4,87mts ALTO INTERIOR GARAJES: 2,10mts PUERTA COMUNIDAD (alto): 1,95mts. Además, el edificio cuenta con un parking para residentes al exterior con capacidad aproximada para 10 vehículos. ofreciendo una excelente opción adicional de aparcamiento tanto para residentes como para visitas Esta situado a unos 50 mts de la playa de Trengandin, 150mts de la Plaza de Villa (CENTRO DE NOJA), 200 mts de supermercados, a unos 225 mts del estación de buses. Dispone de videos. Se requiere nomina con antigüedad, pensión compensatoria o declaración de la renta (en el caso de autónomos que tengan recorrido estable laboral en su profesión) para justificar ingresos. El alquiler con gastos no puede superar el 30% de los ingresos demostrables (si fuese así la propiedad no va aceptar). Se pide una fianza 1100€.",True,good,False,False,9.0,False,False,False,False,[],False,False,False,550.0,€/mes,flat,"Tregadín, Noja",Piso en paseo de Trengandín,True,True,,,,,
109579602,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/d7/b3/05/1379047515.webp,,17,1,1000.0,flat,rent,91.0,True,3,2,"calle la Quinta, 19",Cantabria,Colindres,,es,43.3945532,-3.4499167,True,https://www.idealista.com/inmueble/109579602/,3176,"Se alquila amplio piso de tres habitaciones situado en la calle La Quinta nº 19. La vivienda dispone de tres dormitorios luminosos, un gran salón con salida a terraza, cocina totalmente equipada con acceso a otra terraza independiente y dos baños completos. Se encuentra en buen estado y está preparado para alquiler a trabajadores o empresas que busquen alojamiento para su personal en la zona. Ubicación tranquila, bien comunicada y con todos los servicios cerca. Listo para entrar a vivir. Disponibilidad inmediata.",True,good,False,True,11.0,False,False,False,False,[],False,False,False,1000.0,€/mes,flat,Colindres,"Piso en calle la Quinta, 19",,,,,,,
109545152,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/ea/d5/2f/1377984245.webp,01146,42,,1450.0,chalet,rent,200.0,,4,3,calle Pintor Ángel Alonso,Cantabria,Laredo,El Puntal,es,43.4209889,-3.4478069,False,https://www.idealista.com/inmueble/109545152/,2894,"Chalet adosado a pocos metros de la playa Salvé! La vivienda cuenta con 3 plantas mas sótano.  Se distribuye de la siguiente manera: En la Primera Planta: cocina independiente y completa, Aseo de cortesía y salón-comedor con chimenea con salida a través de un amplio ventanas al jardín y terraza En la Segunda Planta encontramos tres dormitorios, uno de ellos en Suite con baño completo con bañera incorporada, y un segundo baño también completo para dar servicio al resto de las estancias. Todas tienen armarios empotrados y gran luminosidad. En el Ático, aprovechando el bajo cubierta nos encontramos una habitación abuhardillada con salida a una espectacular terraza con vistas despejadas y orientación sur además de mucha intimidad. Esta estancia tiene un montón de posibilidades como sala de estar, cuarto dormitorio, … Por último, en el sótano cuenta con garaje cerrado de gran capacidad, un espacio amplio para almacenaje y un txoco con ventilación y mucha luz. Esta vivienda forma parte de una urbanización con cerrada con piscina comunitaria ALQUILER PARA TODO EL AÑO.",False,good,False,,7.0,False,False,True,False,[],False,False,False,1450.0,€/mes,chalet,"El Puntal, Laredo",Chalet adosado en calle Pintor Ángel Alonso,True,True,,,,,terracedHouse
106318546,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/c7/87/b3/1279243383.webp,2024247,10,3,550.0,penthouse,rent,91.0,True,2,1,Limpias,Cantabria,Limpias,,es,43.3615954,-3.4202335,False,https://www.idealista.com/inmueble/106318546/,5281,"Se alquila ático en Limpias hasta junio. Situado en urbanización privada con piscina se alquila hasta principios de junio o meses sueltos, no se alquila de larga estancia. Se distribuye en 2 habitaciones, 1 baño completo, cocina equipada y salón comedor. Dispone además de 2 balcones. En el pecio se incluye una plaza de garaje. No dudes en solicitar más información y hacer una visita: c/Emperador 1, Laredo. Garanty Home, tu inmobiliaria de confianza en Cantabria.",True,good,False,True,6.0,False,False,False,False,[],False,False,False,550.0,€/mes,flat,Limpias,Ático,True,True,,,,,penthouse
109360395,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/75/15/02/1372289152.webp,2025108,24,5,550.0,flat,rent,49.0,True,1,1,El Puntal,Cantabria,Laredo,El Puntal,es,43.4223456,-3.4488715,False,https://www.idealista.com/inmueble/109360395/,3041,"Se alquila apartamento en Laredo. Situado en la zona del puntal se alquila para estancias cortas. Situado en una urbanización con zona ajardinada y a 100 metros de la playa, cuenta con portero todo el año. El apartamento dispone de 1 habitación, cocina, baño completo y salón con acceso a una bonita terraza. Precio orientativo. Consultar disponibilidad y precios según fechas deseadas. Para más información: Garanty Home Cantabria c/Emperador 1, Laredo. SEPT-JUNIO: 550€ JULIO: 900€ semana,  1.500€ quincena  3.000€ mes. AGOSTO: 1ª quincena ocupado. 2ª quincena: 1.500€.  Semana: 900€.",False,good,False,True,11.0,False,False,False,False,[],False,False,False,550.0,€/mes,flat,"El Puntal, Laredo",Piso,,,,,,,
109067259,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/41/bd/4e/1363403925.webp,1274,30,2,600.0,flat,rent,87.0,,2,2,Voto,Cantabria,Voto,,es,43.3533038,-3.4954331,False,https://www.idealista.com/inmueble/109067259/,8919,"GRUPO IMPERIO BUILDING INMOBILIARIA-CONSTRUCTORA CON OFICINAS EN BÁDAMES Y COLINDRES! LES PRESENTAMOS UN MAGNÍFICO PISO DE 2 DORMITORIOS EN ALQUILER DE SEPTIEMBRE A JUNIO. Distribuido en un gran salón-comedor con grandes ventanales y mucha luminosidad, cocina totalmente equipada con balcón-tendedero, dormitorio principal con baño incorporado con plato de ducha, otro baño fuera con bañera y ventana, otro dormitorio doble amplio. Una vivienda muy amplia y con muchísima luz. Esta vivienda dispone de una gran plaza de garaje y un amplísimo trastero de 12 m2 donde poder guardar bicicletas, motos y mil enseres. En Bádames encontrarás todo tipo de servicios como bancos, supermercados, carnicerías, peluquerías, lavandería, bares, restaurantes, dentista, ferretería, colegio, etc. Una vivienda que por sus características deberías venir a verla cuanto antes. Ubicada en una urbanización con bonita piscina y zona verde. A tan sólo 15 minutos de Laredo y su playa. En plena naturaleza con mil rutas de senderismo y bicicleta. Un paraíso de tranquilidad! NO SE ADMITEN MASCOTAS. SOLVENCIA DEMOSTRABLE PARA SEGURO DE ALQUILER NO DEJES QUE TE LO CUENTE Y LLÁMANOS! ESTAREMOS ENCANTADOS DE INFORMARTE EN NUESTRAS OFICINAS DE BÁDAMES Y COLINDRES! Bádames: Junto al Banco Santander Colindres: Plaza del Pescador, 7.",False,good,False,True,7.0,False,False,False,False,[],False,False,False,600.0,€/mes,flat,Voto,Piso,True,True,,,,,
108277037,https://img4.idealista.com/blur/480_360_mq/90/id.pro.es.image.master/09/61/f5/1350070882.webp,laredo,32,7,600.0,studio,rent,35.0,True,0,1,"avenida de Francia, 99",Cantabria,Laredo,El Puntal,es,43.4257624,-3.4476708,True,https://www.idealista.com/inmueble/108277037/,3164,"Disponible por semanas, quincenas y meses. ( Mirar disponibilidad abajo)  CODIGO DE REGISTRO DE ALQUILER DE TEMPORADA  ESFCNT00003 000000000000000000000009 Alquiler de temporada a 5 minutos de la playa caminando.  Amueblado recientemente. Disfruta de unas vistas espectaculares al mar desde la terraza, desayuna con el sonido de las olas y relájate en un ambiente impecable, luminoso y con todo lo necesario para una estancia cómoda  Estudio, diafano con vistas panorámicas al mar. Es ideal para dos personas, también con un niñ@ El alquiler no incluye sabanas ni toallas. Dispone de calefacción.  Posibilidad de varios meses, corta estancia, consultar: PRECIO DE 3 A 6 MESES, 600€  Noviembre a Abril 420€ la semana 740€ quincena  Del 19 marzo al 12 abril 460€ la semana Julio - OCUPADO AGOSTO- OCUPADO Septiembre-octubre Semana 460€ Quincena 800€ Mes 1400€ Tiene una cama de 140 cm con almacenaje, que se independiza mediante sistema de cortinas opacas y almacenaje.  Sofá cama de 150 cm, TV con brazo para verla tanto desde la zona salón como desde la cama. Cocina independiente. Y terraza con mesa y dos sillas, es el lujo de la casa.  La urbanización cuenta con zona ajardinada, duchas, columpios, y zona para jugar a fútbol. Es una séptima altura con ascensor, dispone de calefacción individual de gas.  Zona cómoda para ir a la playa y aparcar.",True,good,False,True,17.0,False,False,False,False,[],False,False,False,600.0,€/mes,flat,"El Puntal, Laredo","Estudio en avenida de Francia, 99",,,,,,,studio
108061046,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/c7/40/f2/1333869863.webp,25-0017,18,3,900.0,flat,rent,95.0,True,3,2,calle Virgen del Carmen,Cantabria,Santoña,,es,43.4407948,-3.4515132,False,https://www.idealista.com/inmueble/108061046/,4552,ALQUILER TEMPORAL DE SEPTIEMBRE A JUNIO! Magnifico piso de 3 habitaciones y 2 baños con garaje en Santoña. Completamente equipado con todo lo necesario. Consultar precio dependiendo del periodo de alquiler. Llame sin compromiso para concertar una visita.,False,good,False,True,9.0,True,False,True,False,[],False,False,False,900.0,€/mes,flat,Santoña,Piso en calle Virgen del Carmen,True,True,,,,,
