precio,superficie_construida_m2,numero_dormitorios,numero_banos,planta,es_exterior,tiene_ascensor,tiene_garaje,obra_nueva,latitud,longitud,provincia,distrito,tipologia,subtipologia,precio_m2_raw,distancia_min_playa_km,distancia_min_supermercado_km,distancia_min_colegio_km,es_exterior_piso,tiene_ascensor_piso,planta_num,log_precio,log_superficie_construida_m2,precio_m2,precio_m2_municipio_media,ratio_dormitorios_superficie,ratio_banos_superficie,interaccion_superficie_banos,interaccion_planta_sin_ascensor_piso,latitud_2,longitud_2,interaccion_latitud_longitud,distancia_centro_municipio_km,score_cercania_servicios,superficie_construida_m2_2,numero_banos_2,numero_dormitorios_2,tipologia_unificada_piso,tipologia_unificada_unifamiliar,municipio_Ampuero,municipio_Barcena de Cicero,municipio_Camargo,municipio_Castro-Urdiales,municipio_Colindres,municipio_Cudon,municipio_El Astillero,municipio_Guarnizo,municipio_Laredo,municipio_Liendo,municipio_Limpias,municipio_Marina de Cudeyo,municipio_Miengo,municipio_Mogro,municipio_Noja,municipio_Ortuella,municipio_Piélagos,municipio_Polanco,municipio_Ribamontan al Mar,municipio_Ribamontan al Monte,municipio_Santa Cruz de Bezana,municipio_Santander,municipio_Santillana del Mar,municipio_Santoña,municipio_Santurtzi,municipio_Suances,municipio_Torrelavega,municipio_Villaescusa,municipio_Viveda,municipio_Voto,municipio_otro
190000.0,95.0,2,1,,0,0,1,0,43.3474531,-3.414072,Cantabria,,chalet,terracedHouse,2000.0,7.347,0.539,0.452,0,0,0,12.154779351142622,4.553876891600541,2000.0,1431.1515931190593,0.021052631578947368,0.010526315789473684,95.0,0,1879.0016902567,11.655887621184,-147.9913259000232,0.14589090061169038,0.486093778660158,9025.0,1,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
228000.0,100.0,3,2,3.0,1,1,1,0,43.395452,-3.4566937,Cantabria,,flat,,2280.0,2.781,0.1,0.145,1,1,3,12.337100907936577,4.605170185988092,2280.0,2070.726291963777,0.03,0.02,200.0,0,1883.165254284304,11.94873133561969,-150.0047855370524,0.5211529499851113,0.682311216907896,10000.0,4,9,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84700.0,85.0,3,1,3.0,1,0,0,0,43.4454374,-3.4557479,Cantabria,,flat,,996.0,0.681,0.251,0.128,1,0,3,11.346870880640147,4.442651256490317,996.4705882352941,2134.5213332947906,0.03529411764705882,0.011764705882352941,85.0,3,1887.506030877319,11.94219354835441,-150.13647905963148,0.08986378573166291,0.7602564439687423,7225.0,1,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
73150.0,85.0,3,1,1.0,1,0,0,0,43.4452054,-3.4556527,Cantabria,,flat,,861.0,0.655,0.224,0.101,1,0,1,11.20026740644827,4.442651256490317,860.5882352941177,2134.5213332947906,0.03529411764705882,0.011764705882352941,85.0,1,1887.485872248189,11.94153558301729,-150.13154134256456,0.0784048611483062,0.7764960949151227,7225.0,1,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
485000.0,230.0,4,4,,0,0,1,0,43.3889297,-3.4737356,Cantabria,,chalet,independantHouse,2109.0,3.841,0.463,1.608,0,0,0,13.091904169919621,5.438079308923196,2108.695652173913,1950.9284968023005,0.017391304347826087,0.017391304347826087,920.0,0,1882.599220511542,12.066839018707359,-150.7216697447873,1.1712368972390195,0.4245104909545385,52900.0,16,16,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
135000.0,95.0,3,2,2.0,1,0,0,0,43.3478558,-3.4159961,Cantabria,,flat,,1421.0,7.342,0.545,0.496,1,0,2,11.813030057420566,4.553876891600541,1421.0526315789473,1431.1515931190593,0.031578947368421054,0.021052631578947368,190.0,2,1879.0366024575935,11.66902935521521,-148.07610635616237,0.02251949036943289,0.4785245728188769,9025.0,4,9,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95000.0,100.0,3,1,2.0,1,0,0,0,43.4568037,-3.453938,Cantabria,,flat,,950.0,1.486,1.516,0.461,1,0,2,11.461632170582677,4.605170185988092,950.0,2134.5213332947906,0.03,0.01,100.0,2,1888.4937878203339,11.929687707844,-150.09710565797062,1.3480877663083841,0.49472386374474714,10000.0,1,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
60000.0,55.0,1,0,3.0,1,0,0,0,43.4572497,-3.4533684,Cantabria,,flat,penthouse,1091.0,1.493,1.569,0.451,1,0,3,11.002099841204236,4.007333185232471,1090.909090909091,2134.5213332947906,0.01818181818181818,0.0,0.0,3,1888.53255148815,11.92575330611856,-150.07389286488947,1.4045813837103076,0.49318651359992943,3025.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
130000.0,95.0,2,1,,1,0,0,0,43.4587405,-3.4534296,Cantabria,,flat,,1368.0,1.4,1.734,0.342,1,0,0,11.77528972943772,4.553876891600541,1368.421052631579,2134.5213332947906,0.021052631578947368,0.010526315789473684,95.0,0,1888.6621258463401,11.926176002156161,-150.0817008214188,1.5672003054135248,0.5091958657412505,9025.0,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
199900.0,87.0,2,1,1.0,1,1,0,0,43.395479,-3.4476404,Cantabria,,flat,,2298.0,2.818,0.218,0.309,1,1,1,12.205572520488492,4.465908118654584,2297.7011494252874,2070.726291963777,0.022988505747126436,0.011494252873563218,87.0,0,1883.167597639441,11.88622432771216,-149.6120065777516,0.23176667693681424,0.6156257456546362,7569.0,1,4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
187000.0,73.0,2,1,3.0,1,1,1,0,43.3644099,-3.4253329,Cantabria,,flat,penthouse,2562.0,6.644,2.465,0.443,1,1,3,12.138863895836725,4.290459441148391,2561.6438356164385,2017.59875010173,0.0273972602739726,0.0136986301369863,73.0,0,1880.472045975218,11.73290547582241,-148.5375399195557,0.6876915175325683,0.37080751366465653,5329.0,1,4,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
410000.0,170.0,3,3,,0,0,1,0,43.4229284,-3.4482395,Cantabria,El Puntal,chalet,terracedHouse,2412.0,0.353,0.435,1.81,0,0,0,12.92391243868049,5.135798437050262,2411.764705882353,2765.7192033235647,0.01764705882352941,0.01764705882352941,510.0,0,1885.5507108315269,11.89035564936025,-149.73265691455182,1.9543128946608792,0.5972780992310547,28900.0,9,9,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
358000.0,231.0,4,4,,0,0,1,0,43.411589,-3.4892978,Cantabria,,chalet,terracedHouse,1550.0,3.007,2.42,0.037,0,0,0,12.788288265382837,5.442417710521794,1549.7835497835497,1950.9284968023005,0.017316017316017316,0.017316017316017316,924.0,0,1884.566059504921,12.17519913708484,-151.4759619922042,1.662504591726765,0.5020936931324783,53361.0,16,16,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130000.0,210.0,3,1,,0,0,0,0,43.3928549,-3.3963393,Cantabria,El Callejo - La Pesquera - La Arenosa,chalet,semidetachedHouse,619.0,2.775,2.423,1.516,0,0,0,11.77528972943772,5.3471075307174685,619.047619047619,2765.7192033235647,0.014285714285714285,0.004761904761904762,210.0,0,1882.9398563724542,11.535120640724491,-147.37685843606758,3.4215447504160585,0.31816611283225055,44100.0,1,9,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
369000.0,205.0,5,3,,0,0,1,0,43.3926418,-3.418838,Cantabria,,chalet,independantHouse,1800.0,3.959,1.758,1.585,0,0,0,12.818551923022664,5.323009979138408,1800.0,2017.59875010173,0.024390243902439025,0.014634146341463415,615.0,0,1882.9213623831072,11.688453270244,-148.3524127062284,2.6673787326592335,0.3170274451329486,42025.0,9,25,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
236900.0,90.0,3,2,,1,1,1,0,43.3660018,-3.4163182,Cantabria,,flat,,2632.0,6.169,2.555,0.694,1,1,0,12.375393390146877,4.499809670330265,2632.222222222222,2017.59875010173,0.03333333333333333,0.022222222222222223,180.0,0,1880.6101121176032,11.67123004365124,-148.15206121057275,0.37315578223689944,0.337034064287369,8100.0,4,9,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
211981.0,379.0,4,3,,0,0,0,0,43.4520371,-3.8664999,Cantabria,Peñacastillo - Nuevamontaña,chalet,terracedHouse,559.0,2.647,0.769,0.604,0,0,0,12.264251926996291,5.937536205082426,559.3166226912929,3257.5921884290465,0.010554089709762533,0.0079155672823219,1137.0,0,1888.0795281397764,14.94982147670001,-168.00729710194628,3.804540982484858,0.4876434974576939,143641.0,9,16,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
649000.0,201.0,3,3,,0,0,1,0,43.4673766,-3.9305074,Cantabria,Liencres,chalet,independantHouse,3229.0,0.294,0.702,0.551,0,0,0,13.383187995686228,5.303304908059076,3228.855721393035,2510.365988406397,0.014925373134328358,0.014925373134328358,603.0,0,1889.4128284862277,15.448888421454761,-170.84884538488686,5.635033933619822,0.668362306149746,40401.0,9,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121000.0,95.0,3,1,,0,0,0,0,43.4587845,-3.8465784,Cantabria,Alisal - Cazoña - San Román,flat,,1274.0,2.344,0.282,0.235,0,0,0,11.703545824578878,4.553876891600541,1273.6842105263158,3257.5921884290465,0.031578947368421054,0.010526315789473684,95.0,0,1888.6659502174402,14.796165387346559,-167.1676217479548,2.0622469644292325,0.6295969542130968,9025.0,1,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
891140.0,300.0,3,2,,0,0,1,0,43.4503676,-3.8724731,Cantabria,Peñacastillo - Nuevamontaña,chalet,independantHouse,2970.0,2.875,1.206,0.192,0,0,0,13.700256820933612,5.703782474656201,2970.4666666666667,3257.5921884290465,0.01,0.006666666666666667,600.0,0,1887.9344445751296,14.996047910223611,-168.26037971611157,4.320088007230108,0.5167666158235483,90000.0,4,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
210000.0,45.0,1,1,,1,0,1,0,43.4586155,-3.9316445,Cantabria,Liencres,flat,,4667.0,1.221,0.234,0.527,1,0,0,12.254862809699606,3.8066624897703196,4666.666666666667,2510.365988406397,0.022222222222222223,0.022222222222222223,45.0,0,1888.6512611768403,15.45782847438025,-170.86382660818975,4.657403058649775,0.6384997516960057,2025.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
495000.0,150.0,5,1,,0,0,1,0,43.465148,-3.8891019,Cantabria,Soto de la Marina,chalet,independantHouse,3300.0,0.884,1.059,0.481,0,0,0,13.112313041550827,5.0106352940962555,3300.0,2479.3907313148643,0.03333333333333333,0.006666666666666667,150.0,0,1889.219090661904,15.12511358858361,-169.0403896705812,1.6661719829539778,0.5638925551940607,22500.0,1,25,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
287000.0,97.0,3,2,2.0,1,1,1,1,43.4640107,-3.8759505,Cantabria,Sancibrián,flat,,2959.0,1.474,0.067,0.479,1,1,2,12.567237494741759,4.574710978503383,2958.762886597938,2479.3907313148643,0.030927835051546393,0.020618556701030927,194.0,0,1889.1202261297146,15.02299227845025,-168.46435400467035,2.2229024407318603,0.6725144544742173,9409.0,4,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
345000.0,92.0,3,2,,1,1,1,1,43.4640107,-3.8759505,Cantabria,Sancibrián,flat,,3750.0,1.474,0.067,0.479,1,1,0,12.751299696013497,4.5217885770490405,3750.0,2479.3907313148643,0.03260869565217391,0.021739130434782608,184.0,0,1889.1202261297146,15.02299227845025,-168.46435400467035,2.2229024407318603,0.6725144544742173,8464.0,4,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
305000.0,79.0,2,2,,1,1,1,1,43.4640107,-3.8759505,Cantabria,Sancibrián,flat,,3861.0,1.474,0.067,0.479,1,1,0,12.628067055589549,4.3694478524670215,3860.759493670886,2479.3907313148643,0.02531645569620253,0.02531645569620253,158.0,0,1889.1202261297146,15.02299227845025,-168.46435400467035,2.2229024407318603,0.6725144544742173,6241.0,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
300000.0,72.0,3,2,,1,1,1,1,43.442818,-3.9300346,Cantabria,Mortera,flat,,4167.0,2.767,1.671,1.393,1,1,0,12.61153775363834,4.276666119016055,4166.666666666667,2510.365988406397,0.041666666666666664,0.027777777777777776,144.0,0,1887.2784357811242,15.445171957197159,-170.73177786150282,2.9167511236926735,0.3525801154477362,5184.0,4,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
280000.0,199.0,3,1,,0,0,0,0,43.4663713,-3.9050485,Cantabria,Soto de la Marina,chalet,independantHouse,1407.0,0.848,2.081,0.571,0,0,0,12.542544882151388,5.293304824724492,1407.035175879397,2479.3907313148643,0.01507537688442211,0.005025125628140704,199.0,0,1889.3254339894636,15.24940378735225,-169.73828804550803,1.777278032887438,0.5007442411256801,39601.0,1,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
891140.0,300.0,3,3,,0,0,0,0,43.4507253,-3.8691075,Cantabria,Peñacastillo - Nuevamontaña,chalet,independantHouse,2970.0,2.802,1.004,0.408,0,0,0,13.700256820933612,5.703782474656201,2970.4666666666667,3257.5921884290465,0.01,0.01,900.0,0,1887.9655290960602,14.96999284655625,-168.11552713866976,4.049255008528072,0.49074957739185043,90000.0,9,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
250000.0,56.0,2,1,,0,0,0,0,43.4367417,-3.8905324,Cantabria,Igollo,chalet,independantHouse,4464.0,4.01,0.327,1.21,0,0,0,12.429216196844385,4.02535169073515,4464.285714285715,2186.683851919792,0.03571428571428571,0.017857142857142856,56.0,0,1886.7505295125188,15.136242355449761,-168.99205093428108,2.8134490137381,0.4685563296078424,3136.0,1,4,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
280000.0,199.0,3,1,,0,0,0,0,43.4661566,-3.9034485,Cantabria,Soto de la Marina,chalet,independantHouse,1407.0,0.948,2.194,0.497,0,0,0,12.542544882151388,5.293304824724492,1407.035175879397,2479.3907313148643,0.01507537688442211,0.005025125628140704,199.0,0,1889.3067695757234,15.236910192152251,-169.6679037810351,1.7133205873946706,0.49814557759819195,39601.0,1,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
375000.0,174.0,4,3,,0,0,1,1,43.4195239,-3.9106748,Cantabria,Maoño,chalet,terracedHouse,2155.0,5.375,1.532,1.597,0,0,0,12.834681304952548,5.159055299214529,2155.1724137931033,2479.3907313148643,0.022988505747126436,0.017241379310344827,522.0,0,1885.2550557026714,15.293377391355039,-169.7996379437277,3.705149427338594,0.31228904569667143,30276.0,9,16,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
495000.0,150.0,3,2,,0,0,1,0,43.4277813,-3.9344329,Cantabria,Boo,chalet,independantHouse,3300.0,3.248,1.726,1.081,0,0,0,13.112313041550827,5.0106352940962555,3300.0,2510.365988406397,0.02,0.013333333333333334,300.0,0,1885.9721886406296,15.47976224460241,-170.86369152072476,1.2235599487945743,0.3609269856252928,22500.0,4,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
425000.0,117.0,3,3,,0,0,1,1,43.4676318,-3.8565833,Cantabria,Alisal - Cazoña - San Román,chalet,terracedHouse,3632.0,1.212,0.984,0.256,0,0,0,12.959844447906553,4.762173934797756,3632.4786324786323,3257.5921884290465,0.02564102564102564,0.02564102564102564,351.0,0,1889.4350143003712,14.87323474983889,-167.63654289042893,2.904815480276242,0.5840967226723924,13689.0,9,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
598000.0,294.0,5,3,,0,0,1,0,43.4366862,-3.8804527,Cantabria,Igollo,chalet,independantHouse,2034.0,4.124,0.968,0.742,0,0,0,13.301346032932768,5.683579767338681,2034.0136054421769,2186.683851919792,0.017006802721088437,0.01020408163265306,882.0,0,1886.74570803727,15.05791315693729,-168.55400624384274,2.307155590697275,0.4257809751284003,86436.0,9,25,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
890000.0,266.0,4,3,,0,0,1,0,43.4638206,-3.8646212,Cantabria,Alisal - Cazoña - San Román,chalet,independantHouse,3346.0,1.345,0.67,0.137,0,0,0,13.698976741708321,5.583496308781699,3345.8646616541355,3257.5921884290465,0.015037593984962405,0.011278195488721804,798.0,0,1889.103701148984,14.935297019489441,-167.97120252375672,3.4919283799688063,0.6349163678108357,70756.0,9,16,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
275000.0,69.0,2,2,4.0,1,1,1,0,43.4572608,-3.850291,Cantabria,Alisal - Cazoña - San Román,flat,,3986.0,2.444,0.141,0.057,1,1,4,12.524526376648708,4.23410650459726,3985.5072463768115,3257.5921884290465,0.028985507246376812,0.028985507246376812,138.0,0,1888.5335162392166,14.824740784681,-167.3231001428928,2.389744795529842,0.7042860098403817,4761.0,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
890000.0,267.0,4,3,,0,0,1,0,43.4627903,-3.866517,Cantabria,Alisal - Cazoña - San Román,chalet,independantHouse,3333.0,1.452,0.637,0.166,0,0,0,13.698976741708321,5.58724865840025,3333.3333333333335,3257.5921884290465,0.0149812734082397,0.011235955056179775,801.0,0,1889.0141406617743,14.949953711289,-168.0496175623851,3.6403059758724186,0.6254456082858132,71289.0,9,16,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
530000.0,276.0,6,3,,0,0,1,0,43.4437529,-3.8996528,Cantabria,Bezana,chalet,terracedHouse,1920.0,3.284,0.382,0.166,0,0,0,13.180632285528304,5.62040086571715,1920.2898550724638,2479.3907313148643,0.021739130434782608,0.010869565217391304,828.0,0,1887.3596660362584,15.207291960547842,-169.41555263899312,0.8712456417103912,0.6048828795222495,76176.0,9,36,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
690000.0,309.0,4,3,,0,0,1,1,43.424619,-3.9271206,Cantabria,Boo,chalet,independantHouse,2233.0,3.933,1.395,0.853,0,0,0,13.44444687657344,5.733341276897745,2233.009708737864,2510.365988406397,0.012944983818770227,0.009708737864077669,927.0,0,1885.697535295161,15.422276206944359,-170.5337158220514,1.0507525026753328,0.3866394472169623,95481.0,9,16,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
250000.0,65.0,2,1,,0,0,0,0,43.4378113,-3.8881612,Cantabria,Igollo,chalet,independantHouse,3846.0,3.902,0.349,1.304,0,0,0,12.429216196844385,4.174387269895637,3846.153846153846,2186.683851919792,0.03076923076923077,0.015384615384615385,65.0,0,1886.8434505344078,15.117797517185439,-168.89321250958156,2.7714065597458886,0.4597719967066554,4225.0,1,4,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
340000.0,78.0,3,2,,1,1,1,1,43.442818,-3.9300346,Cantabria,Mortera,flat,,4359.0,2.767,1.671,1.393,1,1,0,12.736700896592344,4.356708826689592,4358.974358974359,2510.365988406397,0.038461538461538464,0.02564102564102564,156.0,0,1887.2784357811242,15.445171957197159,-170.73177786150282,2.9167511236926735,0.3525801154477362,6084.0,4,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
697000.0,359.0,7,4,,0,0,1,0,43.4333222,-3.8697813,Cantabria,Cacicedo,chalet,independantHouse,1942.0,4.736,0.823,0.211,0,0,0,13.454540689742661,5.883322388488279,1941.5041782729804,2186.683851919792,0.019498607242339833,0.011142061281337047,1436.0,0,1886.4534773290127,14.97520730982969,-168.07745804643486,1.6434253188993209,0.5162159003815626,128881.0,16,49,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
305000.0,72.0,3,2,,1,1,1,1,43.442818,-3.9300346,Cantabria,Mortera,flat,,4236.0,2.767,1.671,1.393,1,1,0,12.628067055589549,4.276666119016055,4236.111111111111,2510.365988406397,0.041666666666666664,0.027777777777777776,144.0,0,1887.2784357811242,15.445171957197159,-170.73177786150282,2.9167511236926735,0.3525801154477362,5184.0,4,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
325000.0,78.0,3,2,,1,1,1,1,43.442818,-3.9300346,Cantabria,Mortera,flat,,4167.0,2.767,1.671,1.393,1,1,0,12.691580461311874,4.356708826689592,4166.666666666667,2510.365988406397,0.038461538461538464,0.02564102564102564,156.0,0,1887.2784357811242,15.445171957197159,-170.73177786150282,2.9167511236926735,0.3525801154477362,6084.0,4,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53000.0,42.0,2,1,,0,0,0,0,43.4522513,-3.8478962,Cantabria,Peñacastillo - Nuevamontaña,flat,,1262.0,3.021,0.494,0.435,0,0,0,10.87804719253426,3.7376696182833684,1261.904761904762,3257.5921884290465,0.047619047619047616,0.023809523809523808,42.0,0,1888.0981430383517,14.806305165974441,-167.19975265871506,2.3979896490619637,0.5383008363248087,1764.0,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
235000.0,83.0,2,2,2.0,0,1,1,0,43.4609262,-3.9276512,Cantabria,Liencres,flat,,2831.0,1.025,0.176,0.556,0,1,2,12.367340793126296,4.418840607796598,2831.3253012048194,2510.365988406397,0.024096385542168676,0.024096385542168676,166.0,0,1888.8521061618467,15.426443948861442,-170.69935894254147,4.939076401209193,0.6622802727997162,6889.0,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
280000.0,74.0,3,2,,1,1,1,1,43.442818,-3.9300346,Cantabria,Mortera,flat,,3784.0,2.767,1.671,1.393,1,1,0,12.542544882151388,4.30406509320417,3783.7837837837837,2510.365988406397,0.04054054054054054,0.02702702702702703,148.0,0,1887.2784357811242,15.445171957197159,-170.73177786150282,2.9167511236926735,0.3525801154477362,5476.0,4,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101100.0,82.0,2,1,1.0,1,1,0,0,43.4575311,-3.8492629,Cantabria,Alisal - Cazoña - San Román,flat,,1233.0,2.464,0.14,0.124,1,1,1,11.523865405008562,4.406719247264253,1232.9268292682927,3257.5921884290465,0.024390243902439025,0.012195121951219513,82.0,0,1888.557009307467,14.816824873316408,-167.27946218882616,2.302179213119141,0.6851854335099979,6724.0,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
90000.0,73.0,3,2,,0,1,0,0,43.4580916,-3.8478355,Cantabria,Alisal - Cazoña - San Román,flat,,1233.0,2.447,0.207,0.24,0,1,0,11.407564949312404,4.290459441148391,1232.876712328767,3257.5921884290465,0.0410958904109589,0.0273972602739726,146.0,0,1888.6057255139908,14.80583803506025,-167.2195876207318,2.176445898522094,0.6416864556230425,5329.0,4,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
650000.0,350.0,5,2,,0,0,1,0,43.4738159,-3.8936269,Cantabria,Soto de la Marina,chalet,independantHouse,1857.0,0.014,1.711,0.669,0,0,0,13.38472764187182,5.85793315448346,1857.142857142857,2479.3907313148643,0.014285714285714285,0.005714285714285714,700.0,0,1889.9726689070926,15.16033043640361,-169.2708190338877,2.50993251397142,0.6514073482605085,122500.0,4,25,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
230000.0,216.0,2,1,,0,0,0,0,43.4228908,-3.922213,Cantabria,Maoño,chalet,semidetachedHouse,1065.0,4.373,1.296,0.937,0,0,0,12.345834587905332,5.375278407684165,1064.8148148148148,2479.3907313148643,0.009259259259259259,0.004629629629629629,216.0,0,1885.5474454287244,15.383754817369,-170.3138267933404,3.7537162225004534,0.3793060316401089,46656.0,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
250000.0,60.0,2,1,,0,0,0,0,43.4366552,-3.8898357,Cantabria,Igollo,chalet,independantHouse,4167.0,4.022,0.357,1.265,0,0,0,12.429216196844385,4.0943445622221,4166.666666666667,2186.683851919792,0.03333333333333333,0.016666666666666666,60.0,0,1886.7430149636868,15.130821772994489,-168.96145208555063,2.7671469590883953,0.4591815448486452,3600.0,1,4,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
