precio,superficie_construida_m2,numero_dormitorios,numero_banos,planta,es_exterior,tiene_ascensor,tiene_garaje,obra_nueva,latitud,longitud,provincia,distrito,tipologia,subtipologia,precio_m2_raw,distancia_min_playa_km,distancia_min_supermercado_km,distancia_min_colegio_km,es_exterior_piso,tiene_ascensor_piso,planta_num,log_precio,log_superficie_construida_m2,precio_m2,precio_m2_municipio_media,ratio_dormitorios_superficie,ratio_banos_superficie,interaccion_superficie_banos,interaccion_planta_sin_ascensor_piso,latitud_2,longitud_2,interaccion_latitud_longitud,distancia_centro_municipio_km,score_cercania_servicios,superficie_construida_m2_2,numero_banos_2,numero_dormitorios_2,tipologia_unificada_piso,tipologia_unificada_unifamiliar,municipio_Camargo,municipio_Castro-Urdiales,municipio_El Astillero,municipio_Piélagos,municipio_Santander,municipio_Torrelavega,municipio_otro
595.0,53.0,1,1,1.0,1,1,1,0,43.2617234,-4.0695416,Cantabria,,flat,,11.0,17.716,6.85,6.693,1,1,1,6.388561405545629,3.970291913552122,11.226415094339623,9.467138294822355,0.018867924528301886,0.018867924528301886,53.0,0,1871.5767115381077,16.56116883413056,-176.05538306399345,0.12750414211931907,0.10360235207241979,2809.0,1,1,1,0,0,0,0,0,0,0,1
700.0,84.0,3,1,,1,1,0,0,42.997729,-4.1376927,Cantabria,,flat,,8.0,44.969,35.574,35.531,1,1,0,6.551080335043405,4.430816798843313,8.333333333333334,7.874293785310735,0.03571428571428571,0.011904761904761904,84.0,0,1848.804699157441,17.120500879633287,-177.9113893998783,0.1814133981243486,0.02548987641320406,7056.0,1,9,1,0,0,0,0,0,0,0,1
1100.0,90.0,3,1,2.0,1,0,0,0,43.001332,-4.1537627,Cantabria,,flat,,12.0,44.499,35.764,35.048,1,0,2,7.003065458786462,4.499809670330265,12.222222222222221,12.222222222222221,0.03333333333333333,0.011111111111111112,90.0,2,1849.1145537742239,17.253744567911287,-178.6173289119164,0.0,0.025639939109938812,8100.0,1,9,1,0,0,0,0,0,0,0,1
875.0,118.0,3,1,3.0,1,1,0,0,42.9953347,-4.1407237,Cantabria,,flat,,7.0,45.219,35.918,35.777,1,1,3,6.774223886357614,4.770684624465665,7.415254237288136,7.874293785310735,0.025423728813559324,0.00847457627118644,118.0,0,1848.5988059650242,17.14559275974169,-178.03180138172237,0.18141502946038357,0.025304696278814296,13924.0,1,9,1,0,0,0,0,0,0,0,1
550.0,50.0,1,1,2.0,1,1,1,0,43.2638274,-4.0690761,Cantabria,,flat,,11.0,17.53,6.617,6.457,1,1,2,6.309918278226516,3.912023005428146,11.0,9.467138294822355,0.02,0.02,50.0,0,1871.7587612969905,16.557380307591213,-176.04380606786515,0.3037467223341167,0.10645133651005086,2500.0,1,1,1,0,0,0,0,0,0,0,1
790.0,85.0,3,1,3.0,1,0,0,0,43.382512,-4.3986269,Cantabria,,flat,,9.0,18.158,15.26,14.93,1,0,3,6.6720329454610665,4.442651256490317,9.294117647058824,11.723444976076555,0.03529411764705882,0.011764705882352941,85.0,3,1882.0423474301438,19.34791860540361,-190.8234842727728,0.7760206301838721,0.058824256483414196,7225.0,1,9,1,0,0,0,0,0,0,0,1
500.0,55.0,1,1,2.0,1,0,0,0,43.2555961,-3.4659536,Cantabria,,flat,penthouse,9.0,3.739,3.374,6.542,1,0,2,6.214608098422191,4.007333185232471,9.090909090909092,9.700611888111888,0.01818181818181818,0.01818181818181818,55.0,2,1871.046593966335,12.012834357352961,-149.92188902294097,0.911976019772578,0.19074316406415504,3025.0,1,1,1,0,0,0,0,0,0,0,1
1200.0,82.0,3,1,,0,0,1,0,43.1519678,-4.0428978,Cantabria,,chalet,semidetachedHouse,15.0,29.718,16.775,18.69,0,0,0,7.090076835776092,4.406719247264253,14.634146341463415,14.634146341463415,0.036585365853658534,0.012195121951219513,82.0,0,1862.0923250122369,16.345022621244844,-174.45899568429087,0.0,0.04653339826959027,6724.0,1,9,0,1,0,0,0,0,0,0,1
890.0,82.0,2,1,,1,0,1,0,43.4325785,-3.9462682,Cantabria,Boo,flat,,11.0,2.158,2.107,0.998,1,0,0,6.7912214627261855,4.406719247264253,10.853658536585366,9.631124579679597,0.024390243902439025,0.012195121951219513,82.0,0,1886.3888751586621,15.57303270633124,-171.3966033785537,4.325833048529337,0.3796701634342286,6724.0,1,4,1,0,0,0,0,1,0,0,0
780.0,64.0,1,1,3.0,0,1,0,0,43.460766,-3.819301,Cantabria,Numancia - San Fernando,flat,,12.0,2.515,0.094,0.181,0,1,3,6.659293919683638,4.1588830833596715,12.1875,12.248973929818641,0.015625,0.015625,64.0,0,1888.838181306756,14.587060128601,-165.989747044566,0.6868822413739593,0.6817706181970852,4096.0,1,1,1,0,0,0,0,0,1,0,0
650.0,40.0,1,1,1.0,1,1,0,0,43.4342948,-4.0441243,Cantabria,,flat,,16.0,0.165,0.19,0.801,1,1,1,6.476972362889683,3.6888794541139363,16.25,12.15270720029573,0.025,0.025,40.0,0,1886.5379647733073,16.35494135385049,-175.65368705404364,0.5446543662894789,0.7513174393730107,1600.0,1,1,1,0,0,0,0,0,0,0,1
950.0,106.0,3,2,3.0,1,1,1,0,43.4574987,-3.8369262,Cantabria,Alisal - Cazoña - San Román,flat,,9.0,2.41,0.356,0.087,1,1,3,6.856461984594587,4.663439094112067,8.962264150943396,12.248973929818641,0.02830188679245283,0.018867924528301886,212.0,0,1888.554193260502,14.72200266424644,-166.74321534849597,2.1445458612508346,0.6502271534268028,11236.0,4,9,1,0,0,0,0,0,1,0,0
1100.0,112.0,3,2,10.0,1,1,1,0,43.4566612,-3.8335629,Cantabria,Alisal - Cazoña - San Román,flat,,10.0,2.535,0.551,0.174,1,1,10,7.003065458786462,4.718498871295094,9.821428571428571,12.248973929818641,0.026785714285714284,0.017857142857142856,224.0,0,1888.4814026515853,14.69620450825641,-166.59384413418948,1.9235889893179756,0.5931398377950293,12544.0,4,9,1,0,0,0,0,0,1,0,0
750.0,68.0,2,2,1.0,1,1,0,0,43.3994274,-3.8217254,Cantabria,,flat,,11.0,2.619,0.09,0.145,1,1,1,6.620073206530356,4.219507705176107,11.029411764705882,10.756256056890814,0.029411764705882353,0.029411764705882353,136.0,0,1883.5102986478707,14.60558503300516,-165.86069404003595,0.04207022965768695,0.6890376877769976,4624.0,4,4,1,0,0,0,1,0,0,0,0
780.0,55.0,1,1,3.0,1,1,0,0,43.4608903,-3.8171437,Cantabria,Numancia - San Fernando,flat,,14.0,2.549,0.124,0.099,1,1,3,6.659293919683638,4.007333185232471,14.181818181818182,12.248973929818641,0.01818181818181818,0.01818181818181818,55.0,0,1888.8489856686342,14.57058602644969,-165.8964636050361,0.5289494545933898,0.6937891117371904,3025.0,1,1,1,0,0,0,0,0,1,0,0
1100.0,80.0,3,1,5.0,1,1,0,0,43.4650075,-3.7944959,Cantabria,Puerto Chico,flat,,14.0,0.755,0.054,0.09,1,1,5,7.003065458786462,4.382026634673881,13.75,12.248973929818641,0.0375,0.0125,80.0,0,1889.206876975056,14.398199135116808,-164.92779275221923,1.3970296702430909,0.8119994552922266,6400.0,1,9,1,0,0,0,0,0,1,0,0
975.0,91.0,2,1,2.0,1,0,0,0,43.4630126,-3.8145281,Cantabria,Centro - Ayuntamiento,flat,,11.0,2.33,0.124,0.239,1,0,2,6.882437470997846,4.51085950651685,10.714285714285714,12.248973929818641,0.02197802197802198,0.01098901098901099,91.0,2,1889.0334642677587,14.55062462568961,-165.79088287335406,0.23638166248811412,0.6656941725401825,8281.0,1,4,1,0,0,0,0,0,1,0,0
1200.0,130.0,4,3,,0,0,1,0,43.4183926,-3.8469974,Cantabria,Muriedas,chalet,semidetachedHouse,9.0,2.982,0.138,0.276,0,0,0,7.090076835776092,4.867534450455582,9.23076923076923,10.921485909759191,0.03076923076923077,0.023076923076923078,390.0,0,1885.1568159677345,14.799388995606758,-167.03044344437922,0.11069573682914109,0.6378545890298234,16900.0,9,16,0,1,1,0,0,0,0,0,0
975.0,83.0,3,1,6.0,1,1,0,0,43.4594894,-3.8223717,Cantabria,Cuatro Caminos,flat,,12.0,2.513,0.057,0.111,1,1,6,6.882437470997846,4.418840607796598,11.74698795180723,12.248973929818641,0.03614457831325301,0.012048192771084338,83.0,0,1888.7272189087125,14.610525412960891,-166.11832237901,0.9721617667341508,0.7102735970286256,6889.0,1,9,1,0,0,0,0,0,1,0,0
1000.0,80.0,2,1,3.0,1,1,1,0,43.4804317,-3.792402,Cantabria,Valdenoja,flat,,13.0,0.547,0.327,0.251,1,1,3,6.907755278982137,4.382026634673881,12.5,12.248973929818641,0.025,0.0125,80.0,0,1890.5479408183646,14.382312929604,-164.89527613994338,2.440571285507087,0.7331174751155164,6400.0,1,4,1,0,0,0,0,0,1,0,0
850.0,100.0,2,2,5.0,1,1,0,0,43.4601851,-3.820922,Cantabria,Numancia - San Fernando,flat,,9.0,2.501,0.094,0.157,1,1,5,6.745236349484363,4.605170185988092,8.5,12.248973929818641,0.02,0.02,200.0,0,1888.7876889262618,14.599444930084,-166.05797737266218,0.8327898330811817,0.6880045646395517,10000.0,4,4,1,0,0,0,0,0,1,0,0
900.0,65.0,2,1,1.0,1,1,1,0,43.4611597,-3.8082212,Cantabria,Centro - Ayuntamiento,flat,,14.0,1.829,0.201,0.249,1,1,1,6.802394763324311,4.174387269895637,13.846153846153847,12.248973929818641,0.03076923076923077,0.015384615384615385,65.0,0,1888.8724024689043,14.502548708129442,-165.50970974612565,0.38363672925931747,0.662253925069397,4225.0,1,4,1,0,0,0,0,0,1,0,0
1500.0,138.0,3,2,6.0,1,1,0,0,43.4579597,-3.82354,Cantabria,Cuatro Caminos,flat,,11.0,2.627,0.189,0.086,1,1,6,7.313220387090301,4.927253685157205,10.869565217391305,12.248973929818641,0.021739130434782608,0.014492753623188406,276.0,0,1888.5942612868243,14.6194581316,-166.163247231338,1.1393741898906147,0.6791877197974556,19044.0,4,9,1,0,0,0,0,0,1,0,0
950.0,70.0,2,1,3.0,1,1,1,0,43.4737032,-3.8081357,Cantabria,Monte,flat,,14.0,1.74,0.041,0.39,1,1,3,6.856461984594587,4.248495242049359,13.571428571428571,12.248973929818641,0.02857142857142857,0.014285714285714285,70.0,0,1889.9628699216905,14.501897509614489,-165.55376116712424,1.167696565031432,0.681667585849703,4900.0,1,4,1,0,0,0,0,0,1,0,0
850.0,70.0,1,1,1.0,1,1,0,0,43.4580083,-3.8109502,Cantabria,Castilla - Hermida,flat,,12.0,2.108,0.138,0.059,1,1,1,6.745236349484363,4.248495242049359,12.142857142857142,12.248973929818641,0.014285714285714285,0.014285714285714285,70.0,0,1888.598485402869,14.523341426880041,-165.61630542248668,0.6160256975477909,0.7149240023872224,4900.0,1,1,1,0,0,0,0,0,1,0,0
950.0,80.0,2,2,7.0,1,1,0,0,43.4604188,-3.8110578,Cantabria,Centro - Ayuntamiento,flat,duplex,12.0,2.066,0.199,0.305,1,1,7,6.856461984594587,4.382026634673881,11.875,12.248973929818641,0.025,0.025,160.0,0,1888.8080022713934,14.52416155494084,-165.63016805900662,0.34882051415694787,0.6421565807575956,6400.0,4,4,1,0,0,0,0,0,1,0,0
870.0,65.0,2,2,2.0,1,1,0,0,43.464236,-3.8157662,Cantabria,Numancia - San Fernando,flat,,13.0,2.392,0.132,0.213,1,1,2,6.768493211648629,4.174387269895637,13.384615384615385,12.248973929818641,0.03076923076923077,0.03076923076923077,130.0,0,1889.139811063696,14.56007169306244,-165.84936263762322,0.33881368413215507,0.66753528507653,4225.0,4,4,1,0,0,0,0,0,1,0,0
850.0,50.0,1,1,2.0,1,1,1,0,43.4647879,-3.8003839,Cantabria,Puerto Chico,flat,,17.0,1.209,0.113,0.12,1,1,2,6.745236349484363,3.912023005428146,17.0,12.248973929818641,0.02,0.02,50.0,0,1889.1877871919862,14.44291778737921,-165.1828801520748,0.9228328171236334,0.7480077553085062,2500.0,1,1,1,0,0,0,0,0,1,0,0
890.0,120.0,3,1,6.0,1,1,0,0,43.4674141,-3.7982748,Cantabria,General Dávila,flat,,7.0,1.142,0.218,0.079,1,1,6,6.7912214627261855,4.787491742782046,7.416666666666667,12.248973929818641,0.025,0.008333333333333333,120.0,0,1889.4160885408787,14.426891456315042,-165.10118359719468,1.165537945043923,0.7382185099138104,14400.0,1,9,1,0,0,0,0,0,1,0,0
950.0,60.0,1,1,2.0,1,1,0,0,43.462353,-3.7868938,Cantabria,Puerto Chico,flat,,16.0,0.109,0.314,0.194,1,1,2,6.856461984594587,4.0943445622221,15.833333333333334,12.248973929818641,0.016666666666666666,0.016666666666666666,60.0,0,1888.976128296609,14.34056465247844,-164.58731510911142,2.005037632436195,0.8334230669395506,3600.0,1,1,1,0,0,0,0,0,1,0,0
800.0,70.0,2,1,1.0,1,1,0,0,43.3993268,-3.8207124,Cantabria,,flat,,11.0,2.602,0.035,0.198,1,1,1,6.684611727667927,4.248495242049359,11.428571428571429,10.756256056890814,0.02857142857142857,0.014285714285714285,70.0,0,1883.501566693198,14.597843243513761,-165.81634605641233,0.041101916135144065,0.6928438860857105,4900.0,1,4,1,0,0,0,1,0,0,0,0
1000.0,68.0,3,1,1.0,1,0,1,0,43.4147771,-4.0142027,Cantabria,,flat,penthouse,15.0,2.212,1.962,2.073,1,0,1,6.907755278982137,4.219507705176107,14.705882352941176,11.78332092330603,0.04411764705882353,0.014705882352941176,68.0,1,1884.8428706426846,16.11382331668729,-174.27571545471818,0.06879210718072122,0.3247857100919851,4624.0,1,9,1,0,0,0,0,0,0,0,1
950.0,65.0,2,1,3.0,1,0,0,0,43.4681386,-3.7936301,Cantabria,General Dávila,flat,,15.0,0.878,0.181,0.177,1,0,3,6.856461984594587,4.174387269895637,14.615384615384615,12.248973929818641,0.03076923076923077,0.015384615384615385,65.0,3,1889.4790733488103,14.39162933562601,-164.90203898393187,1.544835842118313,0.7429463620014237,4225.0,1,4,1,0,0,0,0,0,1,0,0
1600.0,120.0,3,2,4.0,1,1,1,0,43.4739696,-3.807018,Cantabria,Valdenoja,flat,,13.0,1.646,0.135,0.445,1,1,4,7.3777589082278725,4.787491742782046,13.333333333333334,12.248973929818641,0.025,0.016666666666666666,240.0,0,1889.986032781724,14.493386052323999,-165.50618479865278,1.2211721949494538,0.6503425801904458,14400.0,4,9,1,0,0,0,0,0,1,0,0
600.0,50.0,1,1,1.0,1,1,0,0,43.4220743,-3.9521395,Cantabria,Boo,flat,,12.0,2.466,1.076,0.334,1,1,1,6.396929655216146,3.912023005428146,12.0,9.631124579679597,0.02,0.02,50.0,0,1885.4765365147205,15.619406627460249,-171.61009501296485,3.1859384471404093,0.5066125927704651,2500.0,1,1,1,0,0,0,0,1,0,0,0
680.0,50.0,1,1,,1,0,1,0,43.4441524,-3.9286329,Cantabria,Mortera,flat,,14.0,2.773,1.691,1.417,1,0,0,6.522092798170152,3.912023005428146,13.6,9.631124579679597,0.02,0.02,50.0,0,1887.3943777544257,15.434156462962411,-170.67612643125398,5.802867026138843,0.3501287283458748,2500.0,1,1,1,0,0,0,0,1,0,0,0
1065.0,120.0,3,2,1.0,1,1,0,0,43.4613849,-3.8416022,Cantabria,Alisal - Cazoña - San Román,flat,,9.0,1.984,0.267,0.338,1,1,1,6.970730078143525,4.787491742782046,8.875,12.248973929818641,0.025,0.016666666666666666,240.0,0,1888.891977425948,14.757907463044841,-166.96135184688677,2.42625174705043,0.6239235938412294,14400.0,4,9,1,0,0,0,0,0,1,0,0
1500.0,105.0,5,3,4.0,0,0,0,0,43.4617791,-3.8459686,Cantabria,Alisal - Cazoña - San Román,flat,,14.0,2.011,0.296,0.114,0,0,4,7.313220387090301,4.653960350157523,14.285714285714286,12.248973929818641,0.047619047619047616,0.02857142857142857,315.0,4,1888.926242537197,14.79147447218596,-167.15263771873626,2.773757850290172,0.667128860904917,11025.0,9,25,1,0,0,0,0,0,1,0,0
850.0,70.0,2,1,1.0,1,0,1,0,43.4263977,-3.9390436,Cantabria,Boo,flat,,12.0,2.991,1.515,0.835,1,0,1,6.745236349484363,4.248495242049359,12.142857142857142,9.631124579679597,0.02857142857142857,0.014285714285714285,70.0,1,1885.8520171985656,15.516064482700962,-171.05847393123975,3.6929944717777308,0.39771240355326043,4900.0,1,4,1,0,0,0,0,1,0,0,0
750.0,60.0,2,1,2.0,1,1,1,0,43.4192138,-3.8471956,Cantabria,Muriedas,flat,,13.0,2.988,0.149,0.368,1,1,2,6.620073206530356,4.0943445622221,12.5,10.921485909759191,0.03333333333333333,0.016666666666666666,60.0,0,1885.2281270101105,14.80091398465936,-167.0422082868193,0.20128156937866679,0.6173561426547263,3600.0,1,4,1,0,1,0,0,0,0,0,0
950.0,90.0,3,2,9.0,1,1,0,0,43.4586139,-3.836096,Cantabria,Alisal - Cazoña - San Román,flat,,11.0,2.292,0.258,0.227,1,1,9,6.856461984594587,4.499809670330265,10.555555555555555,12.248973929818641,0.03333333333333333,0.022222222222222223,180.0,0,1888.6511221092735,14.715632521216,-166.71141494733442,2.0444391751548925,0.6378917306025704,8100.0,4,9,1,0,0,0,0,0,1,0,0
1200.0,85.0,3,2,9.0,1,1,0,0,43.4614437,-3.8241831,Cantabria,Cuatro Caminos,flat,,14.0,2.253,0.123,0.142,1,1,9,7.090076835776092,4.442651256490317,14.117647058823529,12.248973929818641,0.03529411764705882,0.023529411764705882,170.0,0,1888.8970884882694,14.62437638232561,-166.20451849914144,1.0348659137668352,0.6911790795493554,7225.0,4,9,1,0,0,0,0,0,1,0,0
950.0,85.0,3,1,6.0,1,1,0,0,43.4615106,-3.8231136,Cantabria,Cuatro Caminos,flat,,11.0,2.286,0.121,0.101,1,1,6,6.856461984594587,4.442651256490317,11.176470588235293,12.248973929818641,0.03529411764705882,0.011764705882352941,85.0,0,1888.902903633912,14.61619759850496,-166.15829225140416,0.9491437915501134,0.7015490789756406,7225.0,1,9,1,0,0,0,0,0,1,0,0
1200.0,111.0,3,2,1.0,1,1,1,0,43.4583092,-3.8266734,Cantabria,Cuatro Caminos,flat,,11.0,2.501,0.112,0.206,1,1,1,7.090076835776092,4.709530201312334,10.81081081081081,12.248973929818641,0.02702702702702703,0.018018018018018018,222.0,0,1888.6246385228048,14.643429310267559,-166.30075582461527,1.3414619905205936,0.6713668827564406,12321.0,4,9,1,0,0,0,0,0,1,0,0
680.0,90.0,3,2,2.0,1,1,1,0,43.3511007,-3.947317,Cantabria,Renedo,flat,,8.0,9.767,0.228,0.621,1,1,2,6.522092798170152,4.499809670330265,7.555555555555555,9.631124579679597,0.03333333333333333,0.022222222222222223,180.0,0,1879.3179319015408,15.581311498488999,-171.1205367618219,4.734500512609361,0.5080372584330748,8100.0,4,9,1,0,0,0,0,1,0,0,0
950.0,90.0,3,2,9.0,1,1,0,0,43.4572135,-3.8339659,Cantabria,Alisal - Cazoña - San Román,flat,,11.0,2.469,0.483,0.194,1,1,9,6.856461984594587,4.499809670330265,10.555555555555555,12.248973929818641,0.03333333333333333,0.022222222222222223,180.0,0,1888.5294051845824,14.699294522362809,-166.61347466801965,1.9303252414020724,0.600032427906846,8100.0,4,9,1,0,0,0,0,0,1,0,0
950.0,80.0,3,1,2.0,0,0,0,0,43.3541729,-4.0454529,Cantabria,Inmobiliaria - Barreda,flat,,12.0,8.213,0.108,0.117,0,0,2,6.856461984594587,4.382026634673881,11.875,10.264579065697182,0.0375,0.0125,80.0,2,1879.5843078430946,16.365689166118408,-175.3872644854064,0.9636166342573343,0.6354415002487832,6400.0,1,9,1,0,0,0,0,0,0,1,0
700.0,50.0,1,1,,1,0,0,0,43.4516326,-3.7455621,Cantabria,Somo,flat,,14.0,0.758,0.311,1.098,1,0,0,6.551080335043405,3.912023005428146,14.0,12.676919014645561,0.02,0.02,50.0,0,1888.044375605383,14.02923544495641,-162.75078824968446,0.2645361100975243,0.6027497145410855,2500.0,1,1,1,0,0,0,0,0,0,0,1
850.0,90.0,3,2,5.0,1,1,0,0,43.472053,-3.7891757,Cantabria,El Sardinero,flat,,9.0,0.576,0.376,0.165,1,1,5,6.745236349484363,4.499809670330265,9.444444444444445,12.248973929818641,0.03333333333333333,0.022222222222222223,180.0,0,1889.8193920348092,14.35785248547049,-164.7232468567121,2.0492433740043943,0.7398770170854734,8100.0,4,9,1,0,0,0,0,0,1,0,0
650.0,50.0,1,1,,1,0,0,0,43.3554672,-4.1112665,Cantabria,,flat,,13.0,7.261,2.183,0.92,1,0,0,6.476972362889683,3.912023005428146,13.0,13.0,0.02,0.02,50.0,0,1879.6965361302757,16.90251223402225,-178.2458798912088,0.0,0.3186843588398192,2500.0,1,1,1,0,0,0,0,0,0,0,1
700.0,80.0,3,1,,1,0,0,0,43.3511779,-4.0535089,Cantabria,Cerezo - Aspla - Torres,flat,,9.0,8.633,0.181,0.24,1,0,0,6.551080335043405,4.382026634673881,8.75,10.264579065697182,0.0375,0.0125,80.0,0,1879.3246253174486,16.430934402379208,-175.72438544313331,0.4670399107452047,0.5856671613722132,6400.0,1,9,1,0,0,0,0,0,0,1,0
1600.0,180.0,4,3,,0,0,1,0,43.4635605,-3.906963,Cantabria,Soto de la Marina,chalet,independantHouse,9.0,1.056,1.839,0.901,0,0,0,7.3777589082278725,5.19295685089021,8.88888888888889,12.984006734006734,0.022222222222222223,0.016666666666666666,540.0,0,1889.0810913371602,15.264359883369002,-169.81052272176152,0.6362164927575983,0.4548856509674157,32400.0,9,16,0,1,0,0,0,0,0,0,1
620.0,60.0,2,1,2.0,1,0,0,0,43.3407409,-4.0522799,Cantabria,Ciudad Nueva,flat,,10.0,9.763,0.12,0.088,1,0,2,6.429719478039137,4.0943445622221,10.333333333333334,10.264579065697182,0.03333333333333333,0.016666666666666666,60.0,2,1878.4198217609328,16.420972387944012,-175.62881320017792,0.7040873820893764,0.6349618961214514,3600.0,1,4,1,0,0,0,0,0,0,1,0
690.0,97.0,3,1,,1,0,0,0,43.3612596,-4.1005766,Cantabria,,flat,,7.0,7.053,1.35,0.807,1,0,0,6.536691597591305,4.574710978503383,7.11340206185567,7.11340206185567,0.030927835051546393,0.010309278350515464,97.0,0,1880.198834098592,16.814728452467563,-177.80616646228535,0.0,0.36770422373843487,9409.0,1,9,1,0,0,0,0,0,0,0,1
1100.0,120.0,3,2,1.0,1,0,0,0,43.4704829,-3.8889815,Cantabria,Soto de la Marina,flat,,9.0,0.363,1.198,0.609,1,0,1,7.003065458786462,4.787491742782046,9.166666666666666,12.984006734006734,0.025,0.016666666666666666,240.0,1,1889.6828835591925,15.124177107342248,-169.05590379416634,1.1412274652159493,0.6033796029317499,14400.0,4,9,1,0,0,0,0,0,0,0,1
700.0,60.0,2,1,1.0,1,0,0,0,43.4267384,-4.0529185,Cantabria,,flat,,12.0,0.864,0.998,0.755,1,0,1,6.551080335043405,4.0943445622221,11.666666666666666,12.15270720029573,0.03333333333333333,0.016666666666666666,60.0,1,1885.8816080620343,16.42614836764225,-176.0050314560204,0.8381818686589297,0.5355939189987832,3600.0,1,4,1,0,0,0,0,0,0,0,1
600.0,55.0,1,1,,1,1,1,0,43.3537333,-3.4968978,Cantabria,,flat,,11.0,8.179,0.037,1.202,1,1,0,6.396929655216146,4.007333185232471,10.909090909090908,9.177288262587718,0.01818181818181818,0.01818181818181818,55.0,0,1879.546191047529,12.228294223644841,-151.60357459855675,0.38643897525954396,0.5091323634866799,3025.0,1,1,1,0,0,0,0,0,0,0,1
670.0,65.0,2,2,,0,0,1,0,43.345513,-3.4129984,Cantabria,,chalet,terracedHouse,10.0,7.173,0.404,0.263,0,0,0,6.507277712385012,4.174387269895637,10.307692307692308,9.43956043956044,0.03076923076923077,0.03076923076923077,130.0,0,1878.8334972331688,11.648558078402562,-147.9381665161792,0.09813496260765993,0.5421234807888177,4225.0,4,4,0,1,0,0,0,0,0,0,1
550.0,49.0,1,1,3.0,1,1,0,0,43.4440923,-3.4565543,Cantabria,,flat,,11.0,0.55,0.142,0.133,1,1,3,6.309918278226516,3.8918202981106265,11.224489795918368,9.310197571851706,0.02040816326530612,0.02040816326530612,49.0,0,1887.3891557709194,11.94776762884849,-150.1668640491619,0.16692612902202117,0.8011435219924895,2401.0,1,1,1,0,0,0,0,0,0,0,1
650.0,95.0,2,2,,1,0,1,0,43.4056465,-3.4874594,Cantabria,,flat,,7.0,3.155,1.794,0.714,1,0,0,6.476972362889683,4.553876891600541,6.842105263157895,8.808847937704561,0.021052631578947368,0.021052631578947368,190.0,0,1884.0501480829626,12.16237306664836,-151.3754298995021,1.9437495046000932,0.394004755124646,9025.0,4,4,1,0,0,0,0,0,0,0,1
1400.0,190.0,4,3,,0,0,0,0,43.3673493,-3.4914265,Cantabria,,chalet,independantHouse,7.0,6.624,1.477,2.778,0,0,0,7.244227515603351,5.247024072160486,7.368421052631579,9.177288262587718,0.021052631578947368,0.015789473684210527,570.0,0,1880.7269853082105,12.19005900490225,-151.41391258077647,1.1976368759510714,0.26652307520635077,36100.0,9,16,0,1,0,0,0,0,0,0,1
850.0,61.0,1,1,,1,1,1,0,43.3870308,-3.2267886,Cantabria,Playa Ostende,flat,,14.0,0.076,0.581,0.501,1,1,0,6.745236349484363,4.110873864173311,13.934426229508198,12.055894042133072,0.01639344262295082,0.01639344262295082,61.0,0,1882.4344416401484,10.41216466908996,-140.00077637328886,1.2294802705773862,0.7427005390015342,3721.0,1,1,1,0,0,1,0,0,0,0,0
1200.0,158.0,3,3,,0,0,0,0,43.3832413,-3.4088521,Cantabria,,chalet,independantHouse,8.0,4.206,2.905,2.628,0,0,0,7.090076835776092,5.062595033026967,7.594936708860759,9.243056521537534,0.0189873417721519,0.0189873417721519,474.0,0,1882.1056256940258,11.62027263967441,-147.88705321031173,1.9907146247641438,0.2412673196262897,24964.0,9,9,0,1,0,0,0,0,0,0,1
550.0,55.0,2,1,1.0,1,0,0,0,43.2765286,-3.4366919,Cantabria,,flat,,10.0,1.072,0.065,3.461,1,0,1,6.309918278226516,4.007333185232471,10.0,9.700611888111888,0.03636363636363636,0.01818181818181818,55.0,1,1872.8579276666178,11.81085121552561,-148.72809529973833,2.4296082375595667,0.5485858680683311,3025.0,1,4,1,0,0,0,0,0,0,0,1
800.0,80.0,3,2,,1,0,0,0,43.3952984,-3.447149,Cantabria,,flat,,10.0,2.846,0.25,0.339,1,0,0,6.684611727667927,4.382026634673881,10.0,10.293040293040294,0.0375,0.025,160.0,0,1883.1519232250428,11.882836228201,-149.59005948426162,0.1456307576723837,0.6022787966534843,6400.0,4,9,1,0,0,0,0,0,0,0,1
1200.0,100.0,3,2,3.0,1,1,1,0,43.3921976,-3.2255864,Cantabria,Playa Ostende,flat,,12.0,0.599,0.997,1.001,1,1,3,7.090076835776092,4.605170185988092,12.0,12.055894042133072,0.03,0.02,200.0,0,1882.882812557446,10.40440762386496,-139.96528244467265,1.7515014023459523,0.5419640403069582,10000.0,4,9,1,0,0,1,0,0,0,0,0
1000.0,100.0,3,1,2.0,1,0,1,0,43.3809611,-3.2166961,Cantabria,Centro,flat,,10.0,0.077,0.179,0.174,1,0,2,6.907755278982137,4.605170185988092,10.0,12.055894042133072,0.03,0.01,100.0,2,1881.9077859597132,10.34713379975521,-139.54336838462171,0.5798604087685418,0.8761567612873359,10000.0,1,9,1,0,0,1,0,0,0,0,0
850.0,70.0,2,2,1.0,1,1,1,0,43.3693334,-3.2019375,Cantabria,Cotolino,flat,,12.0,0.467,0.397,0.031,1,1,1,6.745236349484363,4.248495242049359,12.142857142857142,12.055894042133072,0.02857142857142857,0.02857142857142857,140.0,0,1880.8990795603559,10.25240375390625,-138.86589496346252,1.7516120583228194,0.7891383255201504,4900.0,4,4,1,0,0,1,0,0,0,0,0
