codigo_inmueble,precio,superficie_construida_m2,numero_dormitorios,numero_banos,tipologia,latitud,longitud,planta,es_exterior,tiene_ascensor,tiene_garaje,obra_nueva,distancia_min_playa_km,distancia_min_supermercado_km,distancia_min_colegio_km,log_precio,log_superficie_construida_m2,precio_m2,precio_m2_municipio_media,ratio_dormitorios_superficie,ratio_banos_superficie,habitaciones,ratio_habitaciones_superficie,interaccion_superficie_banos,interaccion_superficie_habitaciones,planta_num,interaccion_planta_sin_ascensor_piso,latitud_2,longitud_2,interaccion_latitud_longitud,distancia_centro_municipio_km,inv_distancia_min_playa_km,inv_distancia_min_supermercado_km,inv_distancia_min_colegio_km,score_cercania_servicios,superficie_construida_m2_2,numero_banos_2,numero_dormitorios_2,habitaciones_2,tipologia_unificada_piso,tipologia_unificada_unifamiliar,subtipologia_casaDePueblo,subtipologia_casale,subtipologia_countryHouse,subtipologia_desconocido,subtipologia_duplex,subtipologia_independantHouse,subtipologia_penthouse,subtipologia_semidetachedHouse,subtipologia_studio,subtipologia_terracedHouse,provincia_Cantabria,provincia_Vizcaya,municipio_Ajo,municipio_Alfoz de Lloredo,municipio_Ampuero,municipio_Arcentales,municipio_Argoños,municipio_Arnuero,municipio_Barcena de Cicero,municipio_Beranga,municipio_Camargo,municipio_Cartes,municipio_Castañeda,municipio_Castro-Urdiales,municipio_Colindres,municipio_Cudon,municipio_El Astillero,municipio_Entrambasaguas,municipio_Escalante,municipio_Galdames,municipio_Gallarta,municipio_Getxo,municipio_Guarnizo,municipio_Guriezo,municipio_Hazas de Cesto,municipio_Heras,municipio_Isla,municipio_Laredo,municipio_Liendo,municipio_Limpias,municipio_Marina de Cudeyo,municipio_Medio Cudeyo,municipio_Meruelo,municipio_Miengo,municipio_Mogro,municipio_Muskiz,municipio_Noja,municipio_Ortuella,municipio_Penagos,municipio_Piélagos,municipio_Polanco,municipio_Puente San Miguel,municipio_Ramales de la Victoria,municipio_Reocin,municipio_Ribamontan al Mar,municipio_Ribamontan al Monte,municipio_Santa Cruz de Bezana,municipio_Santa Maria de Cayon,municipio_Santander,municipio_Santillana del Mar,municipio_Santoña,municipio_Santurtzi,municipio_Solares,municipio_Solorzano,municipio_Sopuerta,municipio_Suances,municipio_Torrelavega,municipio_Vargas,municipio_Villapresente,municipio_Voto,municipio_Zierbena,distrito_Alisal - Cazoña - San Román,distrito_Arce,distrito_Baltezana-Ontón,distrito_Bezana,distrito_Boo,distrito_Brazomar,distrito_Cacicedo,distrito_Capitán Mendizabal - La Sardinera,distrito_Carandía,distrito_Castilla - Hermida,distrito_Centro,distrito_Centro - Ayuntamiento,distrito_Cerezo - Aspla - Torres,distrito_Cotolino,distrito_Covadonga - Campuzano - Ciudad Vergel,distrito_Cuatro Caminos,distrito_El Arco-Rota-Fonegra,distrito_El Callejo - La Pesquera - La Arenosa,distrito_El Parque - Zapatón,distrito_El Puntal,distrito_El Sardinero,distrito_Escobedo,distrito_General Dávila,distrito_Helgueras,distrito_Herrera,distrito_Igollo,distrito_Inmobiliaria - Barreda,distrito_Kabiezes,distrito_La Txitxarra - Murrieta - Parke Santurtzi,distrito_Langre,distrito_Las Viñas,distrito_Liencres,distrito_Los Castros,distrito_Maliaño,distrito_Mamariga,distrito_Maoño,distrito_Mioño-Santullán,distrito_Mompia,distrito_Monte,distrito_Mortera,distrito_Muriedas,distrito_Numancia - San Fernando,distrito_Oriñón-Allendagua,distrito_Otañes,distrito_Palacio,distrito_Parbayón,distrito_Peñacastillo - Nuevamontaña,distrito_Playa Ostende,distrito_Puerto Chico,distrito_Renedo,distrito_Revilla,distrito_Ris,distrito_Samano,distrito_Sancibrián,distrito_Sierrapando,distrito_Somo,distrito_Soto de la Marina,distrito_Sta. María de Getxo,distrito_Tanos,distrito_Tregadín,distrito_Valdenoja,distrito_Vioño,distrito_Zona Centro,distrito_Zona Playa,distrito_desconocido
110458082,135000.0,72.0,3,1,flat,43.337226,-4.0627788,2.0,1,0,0,0,10.144,0.299,0.264,11.813030057420566,4.276666119016055,1875.0,1463.7735460886147,0.041666666666666664,0.013888888888888888,4,0.05555555555555555,72.0,288.0,2,2,1878.115157375076,16.506171577729443,-176.0695630436088,0.4811800113911042,0.08973438621679827,0.7698229407236336,0.7911392405063291,0.5502321891489204,5184.0,1,9,16,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
110446876,114000.0,90.0,3,2,chalet,43.4422042,-3.8851006,,0,0,0,0,3.448,0.615,1.333,11.643953727376632,4.499809670330265,1266.6666666666667,3166.552334754249,0.03333333333333333,0.022222222222222223,5,0.05555555555555555,180.0,450.0,0,0,1887.2251057544975,15.09400667212036,-168.77733360274252,5.184612204300033,0.22482014388489208,0.6191950464396285,0.4286326618088298,0.4242159507111168,8100.0,4,9,25,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110444311,211000.0,126.0,3,2,chalet,43.4216354,-4.0377546,,0,0,0,0,0.703,0.457,0.063,12.259613412458203,4.836281906951478,1674.6031746031747,2458.139035432272,0.023809523809523808,0.015873015873015872,5,0.03968253968253968,252.0,630.0,0,0,1885.4384208105332,16.303462209821163,-175.32590807587286,1.1550145738931268,0.5871990604815033,0.6863417982155113,0.9407337723424272,0.7380915436798139,15876.0,4,9,25,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
110443653,84000.0,88.0,1,1,flat,43.3465181,-4.0433904,,0,1,0,0,9.047,0.2,0.061,11.33857207782545,4.477336814478207,954.5454545454545,1699.3944097327014,0.011363636363636364,0.011363636363636364,2,0.022727272727272728,88.0,176.0,0,0,1878.9206313936274,16.349005926812158,-175.26689515896624,0.4440282380158999,0.09953219866626853,0.8333333333333334,0.942507068803016,0.6251242002675393,7744.0,1,1,4,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
110442961,330000.0,365.0,1,1,chalet,43.3740295,-4.1035501,,0,0,0,0,5.645,1.543,1.851,12.706847933442663,5.8998973535824915,904.1095890410959,1364.554794520548,0.0027397260273972603,0.0027397260273972603,2,0.005479452054794521,365.0,730.0,0,0,1881.30643506687,16.839123423210008,-177.98750309212792,1.0661255724365135,0.1504890895410083,0.39323633503735744,0.350754121360926,0.2981598486464306,133225.0,1,1,4,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
110440622,178000.0,113.0,6,3,chalet,43.4264786,-4.053437,,0,0,0,0,0.886,1.035,0.799,12.089538829274224,4.727387818712341,1575.2212389380531,2458.139035432272,0.05309734513274336,0.02654867256637168,9,0.07964601769911504,339.0,1017.0,0,0,1885.8590435962583,16.430351512968997,-176.0264951369482,0.9454668442311669,0.5302226935312832,0.49140049140049136,0.5558643690939411,0.5258291846752385,12769.0,9,36,81,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
110440085,144000.0,61.0,1,1,flat,43.3472113,-4.0461191,1.0,1,1,0,0,8.989,0.103,0.165,11.877568578558138,4.110873864173311,2360.655737704918,1699.3944097327014,0.01639344262295082,0.01639344262295082,2,0.03278688524590164,61.0,122.0,1,0,1878.9807274868474,16.371079771384814,-175.38797957266584,0.21171782595580568,0.10011012113324656,0.9066183136899365,0.8583690987124464,0.6216991778452098,3721.0,1,1,4,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110439552,315000.0,108.0,4,2,flat,43.3507839,-4.0509227,6.0,0,1,1,0,8.643,0.202,0.027,12.66032791780777,4.68213122712422,2916.6666666666665,1699.3944097327014,0.037037037037037035,0.018518518518518517,6,0.05555555555555555,216.0,648.0,6,0,1879.2904647444996,16.409974721375292,-175.61067456330454,0.3589203151846357,0.10370216737529814,0.831946755407654,0.9737098344693282,0.6364529190840934,11664.0,4,16,36,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110438589,274900.0,62.0,1,1,flat,43.4346588,-3.9720073,4.0,1,0,0,0,0.398,0.831,0.495,12.524162674153336,4.127134385045092,4433.870967741936,3307.660400255061,0.016129032258064516,0.016129032258064516,2,0.03225806451612903,62.0,124.0,4,4,1886.5695850724176,15.77684199125329,-172.52278182660925,0.04365712445451618,0.7153075822603719,0.5461496450027308,0.6688963210702341,0.6434511827777789,3844.0,1,1,4,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
110433846,195000.0,165.0,5,2,flat,43.3490652,-4.0503242,3.0,1,1,1,0,8.825,0.093,0.056,12.180754837545884,5.105945473900581,1181.8181818181818,1699.3944097327014,0.030303030303030304,0.012121212121212121,7,0.04242424242424243,330.0,1155.0,3,0,1879.141453713851,16.405126125105642,-175.57776782693784,0.18646771879965246,0.10178117048346057,0.9149130832570906,0.9469696969696969,0.6545546502367494,27225.0,4,25,49,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110432871,530000.0,225.0,4,3,chalet,43.4279112,-3.9355239,,0,0,1,0,3.162,1.784,1.159,13.180632285528304,5.41610040220442,2355.5555555555557,2247.456433261271,0.017777777777777778,0.013333333333333334,7,0.03111111111111111,675.0,1575.0,0,0,1885.9834711950853,15.488348367471211,-170.91158245467767,1.8977005741477053,0.24026910139356078,0.3591954022988506,0.46317739694302923,0.3542139668784802,50625.0,9,16,49,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110432229,180000.0,62.0,2,2,flat,43.4610508,-3.9253761,,1,0,0,0,1.061,0.34,0.722,12.100712129872347,4.127134385045092,2903.2258064516127,2247.456433261271,0.03225806451612903,0.03225806451612903,4,0.06451612903225806,124.0,248.0,0,0,1888.8629366401808,15.408577526451209,-170.60097009120588,5.669817491577593,0.485201358563804,0.7462686567164178,0.5807200929152149,0.6040633693984789,3844.0,4,4,16,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110426202,375000.0,425.0,6,2,countryHouse,43.3434082,-4.1579608,,0,0,1,0,6.58,4.385,2.071,12.834681304952548,6.052089168924417,882.3529411764706,1335.7502200759016,0.01411764705882353,0.004705882352941176,8,0.018823529411764704,850.0,3400.0,0,0,1878.6510343918271,17.288638014336637,-180.22019223399855,1.8694307539180675,0.13192612137203166,0.18570102135561747,0.32562683165092804,0.21441799145952575,180625.0,4,36,64,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
110424506,595000.0,208.0,3,3,chalet,43.4668384,-3.9372342,,0,0,1,0,0.251,0.877,0.499,13.296316684527767,5.337538079701318,2860.576923076923,2247.456433261271,0.014423076923076924,0.014423076923076924,6,0.028846153846153848,624.0,1248.0,0,0,1889.3660404917146,15.501813145649638,-171.13912271435328,6.162192250569047,0.7993605115907275,0.5327650506126798,0.66711140760507,0.6664123232694924,43264.0,9,9,36,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110418884,780000.0,450.0,7,4,chalet,43.4392489,-3.8830245,,0,0,1,0,3.801,0.707,1.071,13.567049198665774,6.1092475827643655,1733.3333333333333,2015.9923358940027,0.015555555555555555,0.008888888888888889,11,0.024444444444444446,1800.0,4950.0,0,0,1886.9683449961515,15.077879267600249,-168.67566774029805,2.7266871757521662,0.20828993959591752,0.5858230814294084,0.4828585224529214,0.4256571811594158,202500.0,16,49,121,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110418111,480000.0,175.0,5,2,chalet,43.3546464,-4.0531865,,0,0,1,0,8.248,0.482,0.442,13.081541382884073,5.1647859739235145,2742.8571428571427,1699.3944097327014,0.02857142857142857,0.011428571428571429,7,0.04,350.0,1225.0,0,0,1879.625364469033,16.42832080378225,-175.7244675007536,0.8219113916622567,0.10813148788927336,0.6747638326585695,0.6934812760055479,0.4921255321844636,30625.0,4,25,49,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110417931,185000.0,98.0,2,1,flat,43.3472548,-4.0470848,1.0,1,0,0,0,8.992,0.129,0.146,12.12811110406046,4.584967478670572,1887.7551020408164,1699.3944097327014,0.02040816326530612,0.01020408163265306,3,0.030612244897959183,98.0,294.0,1,1,1878.9844986961232,16.378895378391043,-175.43001602280705,0.1445185296267382,0.10008006405124098,0.8857395925597874,0.8726003490401397,0.619473335217056,9604.0,1,4,9,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110414895,129500.0,160.0,3,2,chalet,43.3347867,-4.0353898,,0,0,0,0,10.326,0.752,0.593,11.771436160121729,5.075173815233827,809.375,1699.3944097327014,0.01875,0.0125,5,0.03125,320.0,800.0,0,0,1877.9037383344971,16.28437083794404,-174.87275623435568,1.8187442633714752,0.08829242450997704,0.5707762557077626,0.6277463904582549,0.4289383568919982,25600.0,4,9,25,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
110412444,160000.0,70.0,2,2,flat,43.3514026,-3.9542122,,1,1,1,0,9.616,0.381,0.412,11.982929094215963,4.248495242049359,2285.714285714286,2247.456433261271,0.02857142857142857,0.02857142857142857,4,0.05714285714285714,140.0,280.0,0,0,1879.3441073872868,15.635794122628841,-171.42064504803173,6.7572379903622055,0.09419743782969103,0.724112961622013,0.708215297450425,0.5088418989673763,4900.0,4,4,16,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110675663,360000.0,220.0,4,2,chalet,43.4270697,-3.4486166,,0,0,1,0,0.569,0.872,1.589,12.793859310432293,5.393627546352362,1636.3636363636363,2759.175986279363,0.01818181818181818,0.00909090909090909,6,0.02727272727272727,440.0,1320.0,0,0,1885.9103827286579,11.89295645379556,-149.763313456777,1.5135357780493748,0.6373486297004461,0.5341880341880342,0.3862495171881035,0.5192620603588612,48400.0,4,16,36,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110675608,110000.0,645.0,5,2,flat,43.343967,-3.4160274,,1,0,0,0,6.93,0.12,0.142,11.608235644774552,6.4692503167957724,170.54263565891472,1377.7224943989065,0.007751937984496124,0.0031007751937984496,7,0.010852713178294573,1290.0,4515.0,0,0,1878.6994752970888,11.66924319755076,-148.0641788966958,0.06210765684128873,0.12610340479192939,0.8928571428571428,0.8756567425569177,0.6315390967353299,416025.0,4,25,49,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
110672597,169000.0,75.0,2,2,flat,43.4218001,-3.5250976,1.0,1,1,1,0,5.737,0.302,1.979,12.037653993905211,4.31748811353631,2253.3333333333335,1946.272011547558,0.02666666666666667,0.02666666666666667,4,0.05333333333333334,150.0,300.0,1,0,1885.4527239243598,12.42631308952576,-153.06608332018976,3.559952721802254,0.14843402107763098,0.7680491551459293,0.3356831151393085,0.41738876378762296,5625.0,4,4,16,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
110671703,230000.0,86.0,3,2,flat,43.4452879,-3.4562396,4.0,1,1,0,0,0.672,0.244,0.139,12.345834587905332,4.454347296253507,2674.4186046511627,2251.375796851746,0.03488372093023256,0.023255813953488372,5,0.05813953488372093,172.0,430.0,4,0,1887.493040713886,11.94559217260816,-150.15732447338084,0.2227627795156174,0.5980861244019138,0.8038585209003215,0.8779631255487269,0.7599692569503208,7396.0,4,9,25,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
110669570,495000.0,170.0,4,2,flat,43.4208088,-3.4440988,5.0,0,1,1,0,0.275,0.179,1.426,13.112313041550827,5.135798437050262,2911.764705882353,2759.175986279363,0.023529411764705882,0.011764705882352941,6,0.03529411764705882,340.0,1020.0,5,0,1885.3666368461577,11.861816544161439,-149.54555548310944,0.8028930227300755,0.7843137254901962,0.8481764206955046,0.4122011541632316,0.6815637667829774,28900.0,4,16,36,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
