propertyCode,thumbnail,externalReference,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,latitude,longitude,showAddress,url,distance,description,hasVideo,status,newDevelopment,hasLift,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,newDevelopmentHighlight,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,detailedType.typology,suggestedTexts.subtitle,suggestedTexts.title,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.subTypology,parkingSpace.parkingSpacePrice,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage,source_run,precio,superficie_construida_m2,numero_dormitorios,numero_banos,planta,es_exterior,tiene_ascensor,tiene_garaje,obra_nueva,latitud,longitud,municipio,provincia,distrito,tipologia,subtipologia,precio_m2_raw,distancia_min_playa_km,distancia_min_supermercado_km,distancia_min_colegio_km,tipologia_unificada,es_exterior_piso,tiene_ascensor_piso,planta_num,log_precio,log_superficie_construida_m2,precio_m2,precio_m2_municipio_media,ratio_dormitorios_superficie,ratio_banos_superficie,interaccion_superficie_banos,interaccion_planta_sin_ascensor_piso,latitud_2,longitud_2,interaccion_latitud_longitud,distancia_centro_municipio_km,score_cercania_servicios,superficie_construida_m2_2,numero_banos_2,numero_dormitorios_2,tipologia_unificada_piso,tipologia_unificada_unifamiliar,municipio_Alfoz de Lloredo,municipio_Ampuero,municipio_Barcena de Cicero,municipio_Beranga,municipio_Cabezón de la Sal,municipio_Camargo,municipio_Campoo de Enmedio,municipio_Cartes,municipio_Castañeda,municipio_Castro-Urdiales,municipio_Colindres,municipio_Comillas,municipio_Cudon,municipio_El Astillero,municipio_Entrambasaguas,municipio_Gallarta,municipio_Getxo,municipio_Guarnizo,municipio_Guriezo,municipio_Hazas de Cesto,municipio_Laredo,municipio_Liendo,municipio_Limpias,municipio_Los Corrales de Buelna,municipio_Marina de Cudeyo,municipio_Miengo,municipio_Mogro,municipio_Molledo,municipio_Noja,municipio_Piélagos,municipio_Polanco,municipio_Puente San Miguel,municipio_Puente Viesgo,municipio_Ramales de la Victoria,municipio_Reinosa,municipio_Reocin,municipio_Ribadedeva,municipio_Ribamontan al Mar,municipio_Ribamontan al Monte,municipio_San Roque de Riomiera,municipio_San Vicente de la Barquera,municipio_Santa Cruz de Bezana,municipio_Santa Maria de Cayon,municipio_Santander,municipio_Santillana del Mar,municipio_Santoña,municipio_Santurtzi,municipio_Solares,municipio_Suances,municipio_Torrelavega,municipio_Udias,municipio_Val de San Vicente,municipio_Villapresente,municipio_Viveda,municipio_Voto,municipio_otro
109649366,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/3e/dd/20/1381284540.webp,VAL,50,3,1300.0,flat,rent,85.0,True,2,2,"calle Consuelo Bergés, 16",Cantabria,Santander,Valdenoja,es,43.4796705,-3.7980685,1,https://www.idealista.com/inmueble/109649366/,5615,"ALQUILER Exclusivo LARGA DURACION. Contrato Fijo / vivienda habitual. NO SE ADMITEN MASCOTAS! Es una preciosa vivienda de 2 dormitorios con PISCINA, Ascensor, Garaje y trastero. Toda la vivienda es EXTERIOR y muy luminosa. Orientación NORTE y SUR. En PERFECTO estado de LIMPIEZA y conservación. Recién pintada y acuchillado y barnizado el parquet y con mobiliario NUEVO. Tiene 2 dormitorios, uno con cama de 150 cm y colchón VISCO a ESTRENAR y el otro con 2 camas NIDO de 90 cm. Y armarios empotrados. 2 Baños, con bañera y plato de ducha respectivamente. Cocina independiente con salida a una TERRAZA con tendedero exterior. Equipada con todos los electrodomésticos vitro, horno, lavadora, lavavajillas, frigo combi y microondas. Calefacción y agua caliente, con Caldera individual de GAS natural BAXI ROCA a estrenar. Del Salón se sale a otra TERRAZA muy agradable, con vistas a la PISCINA y al fondo, vistas al mar. Dispone de 2 televisiones Smart TV una en el salón y otra en el dormitorio principal. También Incluye PLAZA DE GARAJE con Trastero. La urbanización tiene una ESTUPENDA PISCINA y zonas verdes y La parada de BUS de C/ Consuelo Berges Nº 16 se encuentra en el Portal de casa, con las líneas 1 y 2. Muy cerca tiene todo tipo de servicios, supermercados LUPA Y MERCADONA, farmacia y otras tiendas variadas. NO SE ADMITEN ANIMALES. Ni tampoco se admitirán en TODA la duración del arrendamiento. ""NO hay Excepciones"".",0,good,0,True,15.0,0,0,0,0,[],0,0,0,1300.0,€/mes,flat,"Valdenoja, Santander","Piso en calle Consuelo Bergés, 16",True,True,,,,,,rent_homes_run_20260405_140420,1300.0,85.0,2,2,3.0,1,1,1,0,43.4796705,-3.7980685,Santander,Cantabria,Valdenoja,flat,,15.0,0.919,0.205,0.312,piso,1,1,3,7.170119543449628,4.442651256490317,15.294117647058824,12.248973929818641,0.023529411764705882,0.023529411764705882,170.0,0,1890.48174678857,14.425324330692249,-165.13876691642923,2.1050764426270736,0.7043917942255238,7225.0,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
108996894,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/56/57/4a/1361218739.webp,10,20,3,1200.0,flat,rent,85.0,True,2,1,"calle Marcelino Sanz de Sautuola, 11",Cantabria,Santander,Centro - Ayuntamiento,es,43.4632322,-3.8038453,1,https://www.idealista.com/inmueble/108996894/,5081,"¡Descubre este espectacular piso premium en el corazón de Santander!  Totalmente reformado y listo para entrar a vivir, este encantador hogar de 85 m² cuenta con dos amplias habitaciones, ambas equipadas con cómodas camas de matrimonio y armarios empotrados que ofrecen un espacio de almacenamiento óptimo. El luminoso salón comedor es perfecto para disfrutar de momentos en familia o con amigos, mientras que la cocina, que incluye un balcón, te permitirá disfrutar de las vistas mientras cocinas. Este piso, con calefacción de gas y un baño completamente equipado, se encuentra en una zona inmejorable, a solo pasos de todos los servicios que puedas necesitar. La orientación sur y este garantiza una excelente luz natural durante todo el dia. Esta es una oportunidad única para alquilar por temporada entre septiembre y junio de 2026. Si buscas un lugar donde vivir con estilo y confort, no encontrarás nada igual. ¡No dejes pasar esta oportunidad y ven a visitarlo!",0,good,0,False,14.0,0,0,0,0,[],0,0,0,1200.0,€/mes,flat,"Centro - Ayuntamiento, Santander","Piso en calle Marcelino Sanz de Sautuola, 11",,,,,,,,rent_homes_run_20260405_140420,1200.0,85.0,2,1,3.0,1,0,0,0,43.4632322,-3.8038453,Santander,Cantabria,Centro - Ayuntamiento,flat,,14.0,1.468,0.101,0.095,piso,1,0,3,7.090076835776092,4.442651256490317,14.117647058823529,12.248973929818641,0.023529411764705882,0.011764705882352941,85.0,3,1889.052553271117,14.469239066332088,-165.32741152677866,0.6335219133194779,0.7422312027707282,7225.0,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
109606296,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/20/93/18/1379935064.webp,,18,2,1000.0,flat,rent,80.0,True,2,2,Altos s/n,Cantabria,Marina de Cudeyo,,es,43.4438526,-3.7680394,1,https://www.idealista.com/inmueble/109606296/,1892,"Green-mar alquIla en Pedreña, un piso con maravillosas vistas a la Bahía de Santander y a la playa de El Puntal. 2 habitaciones ( principal con baño) 2 baños completos, salón- comedor con balcón, cocina independiente con balcón. Excelente estado de conservación. Garaje y amplio trastero. Ascensor. Ideal alquiler para disfrutar vacaciones, fines de semana. Se exigen garantías, para el seguro de alquiler. No se admiten mascotas. Tfno. de contacto; Inmob. iliaria Gren-mar Pedreña.",0,good,0,True,13.0,0,0,0,0,[],0,0,0,1000.0,€/mes,flat,Marina de Cudeyo,Piso en Altos s/n,True,True,,,,,,rent_homes_run_20260405_140420,1000.0,80.0,2,2,2.0,1,1,1,0,43.4438526,-3.7680394,Marina de Cudeyo,Cantabria,,flat,,13.0,0.483,0.039,2.543,piso,1,1,2,6.907755278982137,4.382026634673881,12.5,9.615384615384615,0.025,0.025,160.0,0,1887.3683287305266,14.19812091995236,-163.69814828459243,0.1845656018702603,0.6396731415502169,6400.0,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
105315842,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/b8/ae/2f/1409976772.webp,902,11,1,900.0,flat,rent,81.0,True,2,2,calle Enseñanza,Cantabria,Santander,Centro - Ayuntamiento,es,43.4622874,-3.8110808,0,https://www.idealista.com/inmueble/105315842/,5597,"ALQUILER TEMPORAL. No se alquila para fijo. CURSO ESCOLAR o periodo lectivo de SEPTIEMBRE A JUNIO. Piso próximo al Ayuntamiento de Santander. Amueblado en buen estado. Vivienda de 81 m² aproximadamente, distribuidos en: Hall de entrada. Sala y Comedor. Cocina independiente. 2 dormitorios. 2 baños con plato de ducha. Vivienda con calefacción de gas natural. Edificio con ascensor. Junto a todo tipo de comercio para el día a día, junto a parada de autobús y junto a colegios. No mascotas. Se requiere solvencia económica.",1,good,0,True,11.0,0,0,0,0,[],0,0,0,900.0,€/mes,flat,"Centro - Ayuntamiento, Santander",Piso en calle Enseñanza,,,,,,,,rent_homes_run_20260405_140420,900.0,81.0,2,2,1.0,1,1,0,0,43.4622874,-3.8110808,Santander,Cantabria,Centro - Ayuntamiento,flat,,11.0,2.052,0.142,0.262,piso,1,1,1,6.802394763324311,4.394449154672439,11.11111111111111,12.248973929818641,0.024691358024691357,0.024691358024691357,162.0,0,1888.9704260401988,14.52433686412864,-165.6382890342219,0.14574482017658905,0.6652345889590162,6561.0,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
109464675,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/0a/49/67/1375438065.webp,,15,bj,900.0,flat,rent,80.0,True,2,2,avenida de Pontejos,Cantabria,Santander,El Sardinero,es,43.4743613,-3.7908705,0,https://www.idealista.com/inmueble/109464675/,4791,"///// NO SE ALQUILA PARA FIJO ///// Disponible hasta junio 2026. Alquiler dirigido a estudiantes o profesionales desplazados con contrato temporal. Por normativa vigente, es obligatorio justificar la temporalidad del arrendamiento. ****Por favor, abstenerse quienes busquen alquiler para residencia permanente*******  Este anuncio es informativo y no contractual, puede contener errores, se muestra a título informativo y no es vinculante. Además, está sujeto a la decisión final del propietario.",0,good,0,False,11.0,0,0,0,0,[],0,0,0,900.0,€/mes,flat,"El Sardinero, Santander",Piso en avenida de Pontejos,,,,,,,,rent_homes_run_20260405_140420,900.0,80.0,2,2,,1,0,0,0,43.4743613,-3.7908705,Santander,Cantabria,El Sardinero,flat,,11.0,0.446,0.413,0.199,piso,1,0,0,6.802394763324311,4.382026634673881,11.25,12.248973929818641,0.025,0.025,160.0,0,1890.0200904429375,14.37069914777025,-164.80567375851163,2.0673428027246312,0.7444351242337438,6400.0,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
109427769,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/d8/65/c4/1374350583.webp,TGA 001325,24,2,950.0,flat,rent,104.0,True,2,2,"CL ERNEST LLUCH, 9",Cantabria,Santander,La Pereda,es,43.4747246,-3.8058276,1,https://www.idealista.com/inmueble/109427769/,5796,"ALQUILER DE TEMPORADA (Sept. - Junio) EN URBANIZACIÓN PRIVADA (2 DORMITORIOS, 2 BAÑOS CON GARAJE Y TRASTERO) Situada en un entorno privilegiado, en la calle Ernest Lluch, frente al Parque de las Llamas, en una zona muy consolidad, dotada de todo tipo de servicios, fácil salida de la ciudad por la S20, junto a las universidades y a 5 minutos de la playa del Sardinero.  La vivienda presenta un gran estado de conservación (Para entrar a vivir), construida en el año 2004, en una urbanización privada con distintas áreas de descanso y zona infantil. La distribución interior actual es la siguiente: Hall de entrada distribuidor, cocina totalmente amueblada y equipada con acceso a terraza / tendedero. El salón está distribuido en dos ambientes, zona de comedor mas próxima a la cocina y zona de estar audiovisual con grandes ventanales al exterior. Dispone de 2 dormitorios dobles y 2 cuartos de baño. Características generales: - Suelos cerámicos y parquet. - Carpintería exterior Aluminio / Climalit - Carpintería interior madera  - Calefacción individual - Armarios Empotrados.  - 1 Plaza de garaje - Trastero  - Videovigilancia 24h en la urbanización - Servicio comunitarios de mantenimiento: jardinería y limpieza  Disponibilidad Inmediata. CONDICIONES DE ALQUILER: Solvencia económica demostrable: Contrato de trabajo y tres últimas Nóminas.  Dos mensualidades de Fianza y mes en curso. Para ampliar información no dude en llamarnos o concertar visitas directamente en el tlf/whatsapp Raúl.",0,good,0,True,9.0,0,0,0,0,[],0,0,0,950.0,€/mes,flat,"La Pereda, Santander","Piso en CL Ernest Lluch, 9",True,True,,,,,,rent_homes_run_20260405_140420,950.0,104.0,2,2,2.0,1,1,1,0,43.4747246,-3.8058276,Santander,Cantabria,La Pereda,flat,,9.0,1.534,0.255,0.562,piso,1,1,2,6.856461984594587,4.6443908991413725,9.134615384615385,12.248973929818641,0.019230769230769232,0.019230769230769232,208.0,0,1890.0516790458453,14.484323720921761,-165.45730678507897,1.332268147737077,0.6105502019596788,10816.0,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
109383567,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/4d/d7/2e/1373004670.webp,W-046NRU,23,7,1600.0,flat,rent,122.0,True,4,2,calle Lealtad,Cantabria,Santander,Centro - Ayuntamiento,es,43.4594893,-3.8074504,0,https://www.idealista.com/inmueble/109383567/,5228,"Excelente oportunidad de piso reformado en Santander Engel & Völkers presenta un inmueble situado en la calle Lealtad 20, en Santander. La vivienda destaca por sus amplios espacios y se encuentra completamente reformada, lista para estrenar. La propiedad dispone de instalaciones nuevas de electricidad, fontanería y calefacción, lo que garantiza un alto nivel de comodidad y eficiencia. Su distribución la hace ideal tanto para vivienda como para despacho u oficina. Cuenta con un hall o recibidor, cuatro amplias habitaciones, dos baños y una cocina totalmente equipada y funcional, con orientación sur y es todo exterior. Además, existe la posibilidad de desarrollar actividad profesional o comercial, lo que la convierte en una opción muy interesante tanto para particulares como para profesionales que busquen visibilidad y centralidad. Gracias a su ubicación céntrica y a sus espacios luminosos, el inmueble ofrece un alto nivel de confort y practicidad en un entorno perfectamente comunicado. Disponible para alquiler de manera inmediata. Se ubica en pleno centro de Santander, una de las zonas más representativas y bien conectadas de la ciudad. A pocos pasos de la estación de tren y autobuses, del paseo marítimo y de las principales áreas comerciales y administrativas, lo que lo convierte en una ubicación estratégica tanto para uso profesional como residencial. En su entorno inmediato dispone de todo tipo de servicios, comercios, restaurantes y zonas de ocio, además de una excelente comunicación con el resto de la ciudad.",0,good,0,True,13.0,0,0,0,0,[],0,0,0,1600.0,€/mes,flat,"Centro - Ayuntamiento, Santander",Piso en calle Lealtad,,,,,,,,rent_homes_run_20260405_140420,1600.0,122.0,4,2,7.0,1,1,0,0,43.4594893,-3.8074504,Santander,Cantabria,Centro - Ayuntamiento,flat,,13.0,1.795,0.197,0.33,piso,1,1,7,7.3777589082278725,4.804021044733257,13.114754098360656,12.248973929818641,0.03278688524590164,0.01639344262295082,244.0,0,1888.7272102168147,14.49667854846016,-165.46984991908073,0.5638571708619323,0.6483611134773926,14884.0,4,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
109367446,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/07/37/3f/1373407154.webp,DAVA500,20,7,1600.0,flat,rent,122.0,True,4,2,"calle Lealtad, 20",Cantabria,Santander,Centro - Ayuntamiento,es,43.4603358,-3.8083107,1,https://www.idealista.com/inmueble/109367446/,5320,"� Piso a estrenar en alquiler – Calle Lealtad, pleno centro de Santander Descubre este impresionante piso totalmente nuevo, recién acondicionado y listo para estrenar, situado en una de las calles más cotizadas del centro de Santander. Una vivienda amplia, luminosa y cuidadosamente diseñada para ofrecer máximo confort y calidad de vida.  Además, gracias a su distribución y espacios generosos, puede utilizarse tanto como vivienda como para oficinas o despacho profesional, ideal para autónomos o profesionales que busquen un espacio céntrico para trabajar. ✨ Características principales 4 habitaciones amplias, perfectas para familias, profesionales que necesiten espacio de teletrabajo o estudiantes que busquen comodidad y privacidad. Todas ellas con mobiliario nuevo a estrenar. 2 baños modernos y funcionales, con acabados de alta calidad, duchas prácticas y diseño contemporáneo. Gran recibidor de bienvenida, elegante y funcional, que facilita la distribución hacia las distintas estancias. Edificio con ascensor y acceso sin barreras arquitectónicas, cómodo para todo tipo de perfiles. Mobiliario completamente nuevo, incluyendo muebles, electrodomésticos y camas recién estrenadas, listo para instalarte o habilitar tu oficina de inmediato. � Ubicación inmejorable Situado en la Calle Lealtad, una zona céntrica, activa y muy solicitada por su cercanía a los principales servicios: Paseo marítimo y bahía a un paso. Supermercados, comercios, restaurantes y cafeterías alrededor. Excelente conexión mediante transporte público: autobús y tren muy próximos. Próximo a zonas culturales, ocio y espacios verdes. Su ubicación estratégica convierte este piso en una oportunidad única, tanto para quienes desean vivir en el corazón de Santander, como para profesionales que buscan un espacio de trabajo representativo y céntrico. � Una oportunidad que no querrás dejar escapar Este piso combina modernidad, amplitud y funcionalidad, ideal tanto para familias como para profesionales que quieran vivir o trabajar en una ubicación privilegiada. � ¿Te interesa? Contacta con nosotros para más información o para concertar una visita. ¡No dejes pasar la oportunidad de estrenar vivienda o despacho en una de las mejores zonas de la ciudad!",0,good,0,True,13.0,0,0,0,0,[],0,0,0,1600.0,€/mes,flat,"Centro - Ayuntamiento, Santander","Piso en calle Lealtad, 20",,,,,,,,rent_homes_run_20260405_140420,1600.0,122.0,4,2,7.0,1,1,0,0,43.4603358,-3.8083107,Santander,Cantabria,Centro - Ayuntamiento,flat,,13.0,1.847,0.198,0.341,piso,1,1,7,7.3777589082278725,4.804021044733257,13.114754098360656,12.248973929818641,0.03278688524590164,0.01639344262295082,244.0,0,1888.800787848762,14.503230387734488,-165.51046185273307,0.44690848032954916,0.643894540866341,14884.0,4,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
109345725,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/b3/c7/85/1371824756.webp,,18,1,1500.0,flat,rent,85.0,True,2,2,calle Daoiz y Velarde,Cantabria,Santander,Puerto Chico,es,43.4637604,-3.8051378,0,https://www.idealista.com/inmueble/109345725/,5199,"Piso de lujo recién reformado en el centro de Santander – alquiler por semanas o quincenas Alquila este espectacular apartamento de lujo, totalmente reformado en junio de 2025 con materiales de primera calidad, situado en el corazón de Santander, en una de las zonas más exclusivas de la ciudad. La vivienda cuenta con: Cocina con península de diseño, abierta al salón-comedor, perfecta para disfrutar en compañía. Dormitorio principal con baño en suite, elegante y muy luminoso. Segundo dormitorio con cama nido, ideal para invitados o familias. Dos baños completos, ambos con amplias duchas y acabados premium. El apartamento es completamente exterior, muy luminoso, y se encuentra en un edificio representativo con ascensor y elevador para mayor comodidad. Se alquila totalmente amueblado, con camas de alta gama adquiridas en junio de 2025, menaje completo y electrodomésticos de última generación. Además, dispone de conexión a internet de alta velocidad, lista para teletrabajo o entretenimiento. Disponible por semanas en agosto (consultar precios) y también por quincenas o estancias mensuales/semestrales fuera de temporada.",1,good,0,True,18.0,0,0,0,0,[],0,0,0,1500.0,€/mes,flat,"Puerto Chico, Santander",Piso en calle Daoiz y Velarde,,,,,,,,rent_homes_run_20260405_140420,1500.0,85.0,2,2,1.0,1,1,0,0,43.4637604,-3.8051378,Santander,Cantabria,Puerto Chico,flat,,18.0,1.576,0.154,0.025,piso,1,1,1,7.313220387090301,4.442651256490317,17.647058823529413,12.248973929818641,0.023529411764705882,0.023529411764705882,170.0,0,1889.098468108608,14.479073676988838,-165.3855976281831,0.5290433237149715,0.7434532134593336,7225.0,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
108997367,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/b6/fb/95/1361232646.webp,26,29,1,1200.0,flat,rent,100.0,True,3,2,"calle Fernández de Isla, 7",Cantabria,Santander,Centro - Ayuntamiento,es,43.4611394,-3.8126752,1,https://www.idealista.com/inmueble/108997367/,5684,"**Piso en Alquiler en el Corazón de Santander** Descubre este amplio y luminoso piso recién reformado, ideal para disfrutar de la vida en el centro de Santander. Con capacidad para hasta 5 personas, este hogar es perfecto para familias o grupos que buscan comodidad y descanso. A solo 5 minutos del Centro Botín y la hermosa bahía, tendrás todo lo que necesitas a tu alcance. El piso cuenta con 3 acogedores dormitorios: la habitación principal ofrece una cómoda cama de matrimonio de 150 cm y un amplio escritorio, perfecta para trabajar o estudiar. El segundo dormitorio también tiene una cama de matrimonio (135 cm), mientras que el tercer dormitorio dispone de dos camas individuales (90 cm), ideal para los más pequeños. Además, hay 2 modernos cuartos de baño equipados con plato de ducha. El salón-cocina-comedor es un espacio abierto y contemporáneo que invita a compartir momentos inolvidables. Desde aquí, puedes acceder a un pequeño balcón donde relajarte al aire libre. Situado en una primera planta con ascensor, el piso se encuentra en una calle tranquila, rodeado de restaurantes, tiendas y puntos de interés. Con 100 m² construidos, armarios empotrados y calefacción de gas natural, este piso combina confort y funcionalidad. La cocina esta totalmente equipada con todo lo necesario. ALQUILER TEMPORADA ENTRE SEPTIEMBRE Y JUNIO 2026 No dejes pasar la oportunidad de vivir en este encantador piso en el centro de Santander. ¡Contáctanos para más información y ven a verlo!",0,good,0,True,12.0,0,0,0,0,[],0,0,0,1200.0,€/mes,flat,"Centro - Ayuntamiento, Santander","Piso en calle Fernández de Isla, 7",,,,,,,,rent_homes_run_20260405_140420,1200.0,100.0,3,2,1.0,1,1,0,0,43.4611394,-3.8126752,Santander,Cantabria,Centro - Ayuntamiento,flat,,12.0,2.187,0.066,0.245,piso,1,1,1,7.090076835776092,4.605170185988092,12.0,12.248973929818641,0.03,0.02,200.0,0,1888.8706379462324,14.536492180695042,-165.7032083541229,0.2767974835126969,0.6850246217013262,10000.0,4,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
108128644,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/b2/c5/bb/1334708886.webp,Joaquin costa 18A,26,3,900.0,flat,rent,60.0,True,1,1,"calle Joaquín Costa, 18 A",Cantabria,Santander,El Sardinero,es,43.4686833,-3.7848316,1,https://www.idealista.com/inmueble/108128644/,4018,"Ofrecemos este apartamento en alquiler desde septiembre/octubre hasta mayo/junio de 2026. Perfecto para estudiantes, nómadas digitales, entre otros perfiles. Apartamento recién reformado muy luminoso, consta de dormitorio con cama de matrimonio de 150cm, cuarto de baño con plato de ducha efecto lluvia. Salón con un cómodo sofá-cama. Cocina nueva con barra de desayuno y totalmente equipada. Tercera planta y edificio con ascensor.  El acceso al edificio es peatonal, se aparca gratis en las calles de alrededor.",0,good,0,True,15.0,0,0,0,0,[],0,0,0,900.0,€/mes,flat,"El Sardinero, Santander","Piso en calle Joaquín Costa, 18 a",,,,,,,,rent_homes_run_20260405_140420,900.0,60.0,1,1,3.0,1,1,0,0,43.4686833,-3.7848316,Santander,Cantabria,El Sardinero,flat,,15.0,0.535,0.443,0.301,piso,1,1,3,6.802394763324311,4.0943445622221,15.0,12.248973929818641,0.016666666666666666,0.016666666666666666,60.0,0,1889.526427835699,14.32495024035856,-164.5216461642323,2.24182347928114,0.7043686663723369,3600.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
105959127,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/80/c9/3a/1268214997.webp,3672736727,38,5,950.0,flat,rent,100.0,True,3,1,calle la Braña,Cantabria,Santander,El Sardinero,es,43.4736906,-3.7881804,0,https://www.idealista.com/inmueble/105959127/,4577,"Se alquila piso por temporada(sep-jun). 3 habitaciones, salón, cocina equipada y 1 baño. Amueblado. Plaza de garaje incluida. Se requiere solvencia económica para seguro de alquiler.",0,good,0,True,10.0,0,0,0,0,[],0,0,0,950.0,€/mes,flat,"El Sardinero, Santander",Piso en calle la Braña,True,True,,,,,,rent_homes_run_20260405_140420,950.0,100.0,3,1,5.0,1,1,1,0,43.4736906,-3.7881804,Santander,Cantabria,El Sardinero,flat,,10.0,0.413,0.384,0.338,piso,1,1,5,6.856461984594587,4.605170185988092,9.5,12.248973929818641,0.03,0.01,100.0,0,1889.961774384528,14.35031074294416,-164.68618264658423,2.2082032437668735,0.7258805305224407,10000.0,1,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
105115832,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/3a/a2/d8/1242177130.webp,PAT_AL_3544_homologo,20,4,700.0,flat,rent,75.0,,2,1,calle Casimiro Sainz,Cantabria,Santander,Puerto Chico,es,43.4641047,-3.7959398,0,https://www.idealista.com/inmueble/105115832/,4530,"En Puertochico se alquila este bonito piso de 2 habitaciones, salón comedor, cocina y baño, terraza con vistas al mar y Peñacabarga, se alquila totalmente amueblado, de octubre a 31 de mayo, con calefacción eléctrica, sin ascensor.",0,good,0,False,9.0,0,0,0,0,[],0,0,0,700.0,€/mes,flat,"Puerto Chico, Santander",Piso en calle Casimiro Sainz,,,,,,,,rent_homes_run_20260405_140420,700.0,75.0,2,1,4.0,0,0,0,0,43.4641047,-3.7959398,Santander,Cantabria,Puerto Chico,flat,,9.0,0.843,0.07,0.076,piso,0,0,4,6.551080335043405,4.31748811353631,9.333333333333334,12.248973929818641,0.02666666666666667,0.013333333333333334,75.0,4,1889.1283973725622,14.40915896522404,-164.98712490209707,1.2723643390337416,0.8021803554625547,5625.0,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
