circulo,categoria,nombre,latitude,longitude
SantaCruzDeBezana,playa,Segunda Playa de El Sardinero,43.4773258,-3.7871524907273617
SantaCruzDeBezana,playa,Primera Playa de El Sardinero,43.4730965,-3.7821889544619713
SantaCruzDeBezana,playa,Playa del Camello,43.4696194,-3.7759355062004927
SantaCruzDeBezana,playa,Playa de los Peligros,43.4655456,-3.7792792195881395
SantaCruzDeBezana,playa,Playa de la Magdalena,43.46747905,-3.7731197919288277
SantaCruzDeBezana,playa,Playa de Mataleñas,43.486091200000004,-3.7880617400930863
SantaCruzDeBezana,playa,Playa de los Molinucos,43.4837457,-3.7847875935815374
SantaCruzDeBezana,playa,Playa de La Maruca,43.47965565,-3.836431835383907
SantaCruzDeBezana,playa,Playa de San Juan de la Canal,43.47385295,-3.8934576767058795
SantaCruzDeBezana,playa,Playa de la Concha,43.435706100000004,-4.043490645937826
SantaCruzDeBezana,playa,Playa artificial de Punta Parayas,43.42147995,-3.8103259831533904
SantaCruzDeBezana,playa,Playa de la Riberuca,43.427651850000004,-4.0350891191822535
SantaCruzDeBezana,playa,Playa de la Ribera,43.431459849999996,-4.035672531784975
SantaCruzDeBezana,playa,Playa de los Caballos,43.44225625,-4.02271938390045
SantaCruzDeBezana,playa,Playa de Usgo,43.4394208,-4.000772330273393
SantaCruzDeBezana,playa,Playa de La Arnía,43.47419835,-3.915898415984713
SantaCruzDeBezana,playa,Playa de El Rostro,43.44745085,-3.7713933336430854
SantaCruzDeBezana,playa,Playa de Mogro,43.43867365,-3.972381885106578
SantaCruzDeBezana,playa,Playa de los Bikinis,43.4673004,-3.7679157210293575
SantaCruzDeBezana,playa,Playa de Currucasa,43.436372399999996,-3.9763294495641794
SantaCruzDeBezana,playa,La Playuca,43.440144399999994,-3.9708791054306314
SantaCruzDeBezana,playa,Playa de Valdearenas,43.44480025,-3.9749678955617824
SantaCruzDeBezana,playa,Playa de Robayera,43.443366350000005,-3.9829321460791927
SantaCruzDeBezana,playa,Playa de Portío,43.4699905,-3.9299752432662274
SantaCruzDeBezana,playa,Playa de Cerrías,43.46902635,-3.9364728588366944
SantaCruzDeBezana,playa,Playa Rosamunda,43.48384795,-3.832189757811177
SantaCruzDeBezana,playa,Playa de El Bocal,43.488122149999995,-3.825718824751668
SantaCruzDeBezana,playa,Playa Somocuevas,43.469261599999996,-3.9448227573857833
SantaCruzDeBezana,playa,Playa del Huevo frito,43.43896075,-4.03287119810677
SantaCruzDeBezana,playa,Somocuevas Oeste,43.4695244,-3.943742366685949
SantaCruzDeBezana,playa,Tómbolo de Covachos,43.47411195,-3.9078595882988436
SantaCruzDeBezana,playa,Playa del Madero,43.4636659,-3.950020983452185
SantaCruzDeBezana,playa,Playa de la Virgen del Mar,43.4772114,-3.8776372723817523
SantaCruzDeBezana,playa,Playa de El Puntal,43.4550704,-3.753670623269001
SantaCruzDeBezana,playa,Playa de los Locos,43.438687200000004,-4.0467882225872565
SantaCruzDeBezana,playa,Playa de Canallave,43.452952550000006,-3.961335793415765
SantaCruzDeBezana,playa,Playa del Fortín,43.47278335,-3.8921718237823755
SantaCruzDeBezana,playa,nan,43.4795503,-3.8764831955204215
SantaCruzDeBezana,playa,nan,43.47584655,-3.866451618066406
SantaCruzDeBezana,playa,Playa de El Pescador,43.479125800000006,-3.8389404536334077
SantaCruzDeBezana,playa,Playa de Covachos,43.472524,-3.911267685421755
SantaCruzDeBezana,playa,Playa de Cuchía,43.43573105,-4.031150010585582
SantaCruzDeBezana,playa,Playa de La Concha,43.471811450000004,-3.779490734344539
SantaCruzDeBezana,playa,La Playuca,43.433448,-4.033449249407635
SantaCruzDeBezana,playa,Playa de Bañaperros,43.48175835,-3.8350596232517002
SantaCruzDeBezana,playa,Playa de los Carabineros,43.48201505,-3.835766941491256
SantaCruzDeBezana,playa,Playa de La Fenómeno,43.4627564,-3.785665297768133
SantaCruzDeBezana,supermercado,Eroski,43.3936533,-3.8169693
SantaCruzDeBezana,supermercado,Lupa,43.4589009,-3.8097537
SantaCruzDeBezana,supermercado,Carrefour Market,43.4615937,-3.8131989
SantaCruzDeBezana,supermercado,Lupa,43.4391304,-3.8424716
SantaCruzDeBezana,supermercado,Dia,43.4635288,-3.810573
SantaCruzDeBezana,supermercado,Lupa,43.4570746,-3.8137147
SantaCruzDeBezana,supermercado,Lupa,43.4632285,-3.7980565
SantaCruzDeBezana,supermercado,Lupa,43.4591466,-3.8172082
SantaCruzDeBezana,supermercado,BM,43.4634835,-3.790453
SantaCruzDeBezana,supermercado,Covirán,43.4596123,-3.92909
SantaCruzDeBezana,supermercado,Lupa,43.4633603,-3.8120239
SantaCruzDeBezana,supermercado,BM,43.4780121,-3.7898969
SantaCruzDeBezana,supermercado,Carrefour,43.4581162,-3.8619582
SantaCruzDeBezana,supermercado,Carrefour,43.445484,-3.8542812
SantaCruzDeBezana,supermercado,Carrefour,43.4270132,-3.8384568
SantaCruzDeBezana,supermercado,El Centro,43.4413776,-3.7689218
SantaCruzDeBezana,supermercado,Alcampo,43.4644009,-3.8016757
SantaCruzDeBezana,supermercado,Comercial Santiago,43.4265053,-3.8444814
SantaCruzDeBezana,supermercado,Lupa,43.3526053,-3.9492402
SantaCruzDeBezana,supermercado,Lupa,43.4169789,-3.8429341
SantaCruzDeBezana,supermercado,BM,43.4175569,-3.8434578
SantaCruzDeBezana,supermercado,Covirán,43.4689615,-3.8282447
SantaCruzDeBezana,supermercado,Covirán,43.4648354,-3.8120868
SantaCruzDeBezana,supermercado,Covirán,43.4677261,-3.8145424
SantaCruzDeBezana,supermercado,Dia,43.4586776,-3.8202693
SantaCruzDeBezana,supermercado,Covirán,43.4627924,-3.8163795
SantaCruzDeBezana,supermercado,Unide,43.4649526,-3.7988511
SantaCruzDeBezana,supermercado,BM,43.4596178,-3.8230527
SantaCruzDeBezana,supermercado,Lupa,43.3994948,-3.8203509
SantaCruzDeBezana,supermercado,Lupa,43.3481824,-4.051734
SantaCruzDeBezana,supermercado,La Plaza,43.3671866,-4.0442227
SantaCruzDeBezana,supermercado,Lupa,43.3545819,-4.0467004
SantaCruzDeBezana,supermercado,Lupa,43.3485188,-4.0474706
SantaCruzDeBezana,supermercado,Dia Market,43.3675929,-4.0440004
SantaCruzDeBezana,supermercado,Lupa,43.463977,-3.8031309
SantaCruzDeBezana,supermercado,Covirán,43.4686599,-3.805414
SantaCruzDeBezana,supermercado,Lupa,43.4585281,-3.8503318
SantaCruzDeBezana,supermercado,Covirán,43.460575,-3.849236
SantaCruzDeBezana,supermercado,Lupa,43.472577,-3.7836728
SantaCruzDeBezana,supermercado,Eroski,43.458999,-3.8170844
SantaCruzDeBezana,supermercado,Lupa,43.4677512,-3.8065472
SantaCruzDeBezana,supermercado,Lupa,43.463646,-3.875287
SantaCruzDeBezana,supermercado,Mercadona,43.4543025,-3.8211613
SantaCruzDeBezana,supermercado,Eroski,43.3515518,-3.9432935
SantaCruzDeBezana,supermercado,Covirán,43.4262569,-3.8567014
SantaCruzDeBezana,supermercado,Lupa,43.4200334,-3.8457414
SantaCruzDeBezana,supermercado,Covirán,43.4583965,-3.8431317
SantaCruzDeBezana,supermercado,Dia,43.3545851,-3.9565878
SantaCruzDeBezana,supermercado,Covirán,43.4440793,-3.7684125
SantaCruzDeBezana,supermercado,BM,43.44033,-3.8993163
SantaCruzDeBezana,supermercado,Alcampo,43.3483987,-4.0510159
SantaCruzDeBezana,supermercado,Alcampo,43.3482477,-4.0516913
SantaCruzDeBezana,supermercado,BM,43.3495164,-4.0491402
SantaCruzDeBezana,supermercado,El Sol,43.3470613,-4.0503607
SantaCruzDeBezana,supermercado,Dia,43.3485537,-4.0475763
SantaCruzDeBezana,supermercado,Hui Hui,43.3481318,-4.0460371
SantaCruzDeBezana,supermercado,Dia,43.3478008,-4.045118
SantaCruzDeBezana,supermercado,BM,43.3523755,-4.0465416
SantaCruzDeBezana,supermercado,Autoservicio Lábaro,43.3413418,-4.0462216
SantaCruzDeBezana,supermercado,Covirán,43.433917,-4.0418311
SantaCruzDeBezana,supermercado,Lupa,43.4271978,-3.9726842
SantaCruzDeBezana,supermercado,BM,43.3571526,-3.957577
SantaCruzDeBezana,supermercado,Dia Market,43.4175529,-3.8457392
SantaCruzDeBezana,supermercado,Lupa,43.4627338,-3.8070003
SantaCruzDeBezana,supermercado,Usaco,43.4592609,-3.8168885
SantaCruzDeBezana,supermercado,Lupa,43.459994,-3.8197894
SantaCruzDeBezana,supermercado,Lupa,43.4399145,-3.9016471
SantaCruzDeBezana,supermercado,Dia Market,43.4617629,-3.8160609
SantaCruzDeBezana,supermercado,Lupa,43.4617784,-3.8180643
SantaCruzDeBezana,supermercado,Lupa,43.4650119,-3.7909974
SantaCruzDeBezana,supermercado,Lupa,43.4642169,-3.8141293
SantaCruzDeBezana,supermercado,Alimentación Tetuán,43.4659705,-3.7942592
SantaCruzDeBezana,supermercado,Covirán,43.4644668,-3.8079456
SantaCruzDeBezana,supermercado,Dia,43.3998836,-3.8208111
SantaCruzDeBezana,supermercado,Lupa,43.4634993,-3.8096342
SantaCruzDeBezana,supermercado,BM,43.4631306,-3.8074291
SantaCruzDeBezana,supermercado,Lupa,43.4636201,-3.8070372
SantaCruzDeBezana,supermercado,Eroski,43.4365118,-3.9073796
SantaCruzDeBezana,supermercado,Covirán,43.4647514,-3.8194351
SantaCruzDeBezana,supermercado,Lupa,43.4697497,-3.7925823
SantaCruzDeBezana,supermercado,Dia,43.4696777,-3.7928862
SantaCruzDeBezana,supermercado,Lupa,43.464846,-3.8269705
SantaCruzDeBezana,supermercado,Dia,43.4689559,-3.8015767
SantaCruzDeBezana,supermercado,Lupa,43.4692098,-3.7993471
SantaCruzDeBezana,supermercado,BM,43.4679891,-3.8029192
SantaCruzDeBezana,supermercado,Covirán,43.4548372,-3.8186999
SantaCruzDeBezana,supermercado,Lupa,43.4540388,-3.8190037
SantaCruzDeBezana,supermercado,Dia,43.4554732,-3.8165715
SantaCruzDeBezana,supermercado,Primaprix,43.4569379,-3.8142875
SantaCruzDeBezana,supermercado,Eroski City,43.4564153,-3.8144767
SantaCruzDeBezana,supermercado,Covirán,43.477526,-3.7973287
SantaCruzDeBezana,supermercado,Mercadona,43.4252659,-3.8393508
SantaCruzDeBezana,supermercado,Covirán,43.4835173,-3.7997176
SantaCruzDeBezana,supermercado,Eroski,43.4604615,-3.8234925
SantaCruzDeBezana,supermercado,Lupa,43.4408205,-3.8528428
SantaCruzDeBezana,supermercado,Dia,43.3544498,-4.0467386
SantaCruzDeBezana,supermercado,Lidl,43.4648363,-3.8364143
SantaCruzDeBezana,supermercado,Covirán,43.3547868,-3.953504
SantaCruzDeBezana,supermercado,La Plaza Día,43.4595799,-3.8257095
SantaCruzDeBezana,supermercado,Lupa,43.4595305,-3.8259117
SantaCruzDeBezana,supermercado,Covirán,43.461899,-3.8145673
SantaCruzDeBezana,supermercado,Lupa,43.4257116,-4.0406445
SantaCruzDeBezana,supermercado,Dia Market,43.4647283,-3.7958049
SantaCruzDeBezana,supermercado,Carrefour express,43.4662559,-3.7900839
SantaCruzDeBezana,supermercado,Lupa,43.4636714,-3.8115793
SantaCruzDeBezana,supermercado,Carrera,43.4590913,-3.8275478
SantaCruzDeBezana,supermercado,BM,43.4646886,-3.7949954
SantaCruzDeBezana,supermercado,Coviran,43.4097713,-3.9408542
SantaCruzDeBezana,supermercado,Carrefour Express,43.4136359,-3.9456081
SantaCruzDeBezana,supermercado,nan,43.4097381,-3.940763
SantaCruzDeBezana,supermercado,Lupa,43.4330435,-3.9143217
SantaCruzDeBezana,supermercado,Lejardi,43.4184871,-3.8409846
SantaCruzDeBezana,supermercado,Covirán,43.4173286,-3.8456532
SantaCruzDeBezana,supermercado,Covirán,43.4230048,-3.8429185
SantaCruzDeBezana,supermercado,Dia,43.4047856,-3.8338749
SantaCruzDeBezana,supermercado,Hipercor,43.4377955,-3.8402874
SantaCruzDeBezana,supermercado,Covirán,43.44036825,-3.866677342315403
SantaCruzDeBezana,supermercado,Lidl,43.41209165,-3.8423913726626413
SantaCruzDeBezana,supermercado,Lupa,43.344851750000004,-4.032569554376318
SantaCruzDeBezana,supermercado,Mercadona,43.3944401,-3.8213217802815613
SantaCruzDeBezana,supermercado,Mercadona,43.4578316,-3.8577263196162423
SantaCruzDeBezana,supermercado,Lupa,43.39381675,-3.8163685106943928
SantaCruzDeBezana,supermercado,Maxi Dia,43.340310200000005,-4.050437457562511
SantaCruzDeBezana,supermercado,Lidl,43.4554725,-3.852114532029341
SantaCruzDeBezana,supermercado,Alcampo,43.4553253,-3.852588421286951
SantaCruzDeBezana,supermercado,Lupa,43.45899235,-3.8418335693616035
SantaCruzDeBezana,supermercado,Lupa,43.423319250000006,-3.8396506029341424
SantaCruzDeBezana,supermercado,Aldi,43.4230612,-3.839378426442307
SantaCruzDeBezana,supermercado,Lupa,43.46415105,-3.8343399987355866
SantaCruzDeBezana,supermercado,ALDI,43.46808215,-3.8310964748685086
SantaCruzDeBezana,supermercado,Mercadona,43.4395412,-3.8917738956209305
SantaCruzDeBezana,supermercado,Primaprix,43.46330845,-3.8354883345534705
SantaCruzDeBezana,supermercado,Covirán,43.4621095,-3.8256236043046297
SantaCruzDeBezana,supermercado,Mercadona,43.4606674,-3.8375867490464284
SantaCruzDeBezana,supermercado,Lidl,43.443603800000005,-3.8543580991960162
SantaCruzDeBezana,supermercado,Lidl,43.424508200000005,-3.835864851716001
SantaCruzDeBezana,supermercado,BM,43.46107915,-3.9298159307081884
SantaCruzDeBezana,supermercado,Alcampo,43.42512065,-4.040756297544204
SantaCruzDeBezana,supermercado,Dia,43.342524600000004,-4.033242981550707
SantaCruzDeBezana,supermercado,Carrefour,43.34129615,-4.032852929387264
SantaCruzDeBezana,supermercado,Mercadona,43.342838799999996,-4.028984703381498
SantaCruzDeBezana,supermercado,ALDI,43.34318375,-4.030310690367893
SantaCruzDeBezana,supermercado,Lidl,43.34310045,-4.034062320665878
SantaCruzDeBezana,supermercado,Covirán,43.46625165,-3.8058081871666762
SantaCruzDeBezana,supermercado,Lupa,43.4784777,-3.789377271006499
SantaCruzDeBezana,supermercado,Mercadona,43.481488600000006,-3.8002757190119496
SantaCruzDeBezana,supermercado,Lupa,43.473684649999996,-3.808645488784091
SantaCruzDeBezana,supermercado,Lupa,43.45832245,-3.8599221084754576
SantaCruzDeBezana,supermercado,Lupa,43.39211815,-4.021108856900736
SantaCruzDeBezana,supermercado,Lupa,43.480177600000005,-3.8005160968054206
SantaCruzDeBezana,supermercado,Lupa,43.42136935,-3.8512594501353954
SantaCruzDeBezana,supermercado,Lupa,43.46527935,-3.8759848580525733
SantaCruzDeBezana,supermercado,Eroski City,43.43208185,-4.009449953503635
SantaCruzDeBezana,supermercado,Aldi,43.44187975,-3.850078445422298
SantaCruzDeBezana,supermercado,BM,43.425647049999995,-4.0393264696842826
SantaCruzDeBezana,supermercado,Lupa,43.40465075,-3.83964330243949
SantaCruzDeBezana,supermercado,Covirán,43.4080938,-3.8070386999999988
SantaCruzDeBezana,colegio,Academia Crespo,43.3507258,-4.050604
SantaCruzDeBezana,colegio,Escuela Técnico Profesional Hernán Cortés,43.4630417,-3.7999006
SantaCruzDeBezana,colegio,Colegio Concertado Mayer,43.3530666,-4.0481665
SantaCruzDeBezana,colegio,Colegio Concertado San Antonio,43.4637223,-3.793642
SantaCruzDeBezana,colegio,Colegio Concertado San Roque - Los Pinares,43.4708149,-3.7914888
SantaCruzDeBezana,colegio,Centro de Educación Especial Juan XXIII,43.4573176,-3.8121854
SantaCruzDeBezana,colegio,Escuela Infantil Ciempiés,43.4421935,-3.8635223
SantaCruzDeBezana,colegio,Black Ball Surf Shop @ School,43.4727378,-3.7836287
SantaCruzDeBezana,colegio,Kells College,43.4634616,-3.7992096
SantaCruzDeBezana,colegio,Ceinmark,43.4586808,-3.8239395
SantaCruzDeBezana,colegio,Escuela de Rugby del Universitario R.C.,43.4477146,-3.848953
SantaCruzDeBezana,colegio,Escuela de hostelería,43.3494343,-4.04575
SantaCruzDeBezana,colegio,Colegio Concertado Niño Jesús de Praga,43.3408972,-4.0493062
SantaCruzDeBezana,colegio,Decroly Perines,43.4614253,-3.8218628
SantaCruzDeBezana,colegio,Escuela de Diseño Vinsac,43.4662729,-3.8121933
SantaCruzDeBezana,colegio,Escuela Infantil Municipal Anjana,43.3405367,-4.0512282
SantaCruzDeBezana,colegio,Colegio Concertado El Salvador,43.3660296,-4.0442789
SantaCruzDeBezana,colegio,Federación Cántabra de Salvamento y Socorrismo,43.4607583,-3.8512592
SantaCruzDeBezana,colegio,Fundación Laboral de la Construcción,43.4248632,-3.8324346
SantaCruzDeBezana,colegio,Escuela Técnico Profesional en Ciencias de la Salud Hospital Mompía,43.4346051,-3.9170014
SantaCruzDeBezana,colegio,Centro de Educación de Personas Adultas de Piélagos,43.357183,-3.953279
SantaCruzDeBezana,colegio,Escuela Infantil de la Universidad de Cantabria,43.4702768,-3.8091392
SantaCruzDeBezana,colegio,Centro de Atención Educativa Hospitalaria y Domiciliaria,43.4568305,-3.828746
SantaCruzDeBezana,colegio,Instituto Tecnológico y Empresarial Torrelavega,43.3486837,-4.0498708
SantaCruzDeBezana,colegio,Fundación Laboral de la Construcción,43.4070409,-3.8622103
SantaCruzDeBezana,colegio,Centro de Educación Especial El Molino,43.4850356,-3.7977317
SantaCruzDeBezana,colegio,Centro de Educación de Personas Adultas de Astillero,43.3957431,-3.8237833
SantaCruzDeBezana,colegio,Centro de Educación Especial Stephane Lupasco,43.4647786,-3.7957678
SantaCruzDeBezana,colegio,Cenafe Escuelas Cantabria,43.4651357,-3.8106534
SantaCruzDeBezana,colegio,Escuela Infantil La Arena,43.4350639,-4.0168595
SantaCruzDeBezana,colegio,Escuela Infantil Caballito de Mar,43.4248115,-4.0420575
SantaCruzDeBezana,colegio,Maestría Dental,43.4681148,-3.8777438
SantaCruzDeBezana,colegio,Centro FP de Ciencias Radiológicas,43.4650985,-3.8109716
SantaCruzDeBezana,colegio,Centro de Educación Infantil Junior,43.4400292,-3.8484746
SantaCruzDeBezana,colegio,Equipo Formación y Empleo,43.4581236,-3.8216229
SantaCruzDeBezana,colegio,Centro de Educación de Personas Adultas de Camargo,43.4236489,-3.8548652
SantaCruzDeBezana,colegio,Centro Nacional de Estudios de Técnicos Deportivos,43.4636456,-3.8058194
SantaCruzDeBezana,colegio,Brenes Escuela Deportiva de Regimen Especial Cantabria,43.4642663,-3.8662083
SantaCruzDeBezana,colegio,Escuela Infantil La Jilguera,43.3553069,-3.952375
SantaCruzDeBezana,colegio,Nexian Training,43.4546948,-3.8158224
SantaCruzDeBezana,colegio,Centro de Educación Infantil y Primaria Magallanes,43.46173835,-3.8175012407246394
SantaCruzDeBezana,colegio,Colegio Concertado Mercedes,43.463760750000006,-3.8200740819181167
SantaCruzDeBezana,colegio,La Salle Santander,43.46270475,-3.8244726838755394
SantaCruzDeBezana,colegio,Centro de Educación Infantil y Primaria Nueva Montaña,43.43949995,-3.8453857100302686
SantaCruzDeBezana,colegio,Centro de Educación Infantil Los Viveros,43.4572865,-3.820135167587847
SantaCruzDeBezana,colegio,Colegio Concertado Compañía de María,43.465175,-3.810903793059536
SantaCruzDeBezana,colegio,Escuela de San Salvador,43.39280165,-3.807270311533687
SantaCruzDeBezana,colegio,Colegio Concertado Verdemar,43.4642765,-3.8662986386058944
SantaCruzDeBezana,colegio,Instituto de Educación Secundaria Garcilaso de la Vega,43.34022765,-4.048793172326807
SantaCruzDeBezana,colegio,Colegio Concertado Nuestra Señora de la Paz,43.34597075,-4.043369390432716
SantaCruzDeBezana,colegio,Centro de Educación Infantil y Primaria José María Pereda,43.35521555,-4.045287974653057
SantaCruzDeBezana,colegio,Instituto de Educación Secundaria Ría del Carmen,43.41333135,-3.855138624754554
SantaCruzDeBezana,colegio,Colegio Concertado Atalaya,43.46922145,-3.8053662942881994
SantaCruzDeBezana,colegio,Centro de Educación Infantil y Primaria María Sanz de Sautuola,43.46089575,-3.846695719738874
SantaCruzDeBezana,colegio,Instituto de Educación Secundaria La Albericia,43.46158915,-3.848566104116945
SantaCruzDeBezana,colegio,Centro de Educación Infantil y Primaria Jesús Cancio,43.458387450000004,-3.839644251524465
SantaCruzDeBezana,colegio,Instituto de Educación Secundaria Peñacastillo,43.44736055,-3.8529253130597496
SantaCruzDeBezana,colegio,Colegio Concertado Calasanz,43.46420075,-3.7944514215836023
SantaCruzDeBezana,colegio,Colegio Concertado Ángeles Custodios,43.46397775,-3.791167105075753
SantaCruzDeBezana,colegio,Colegio de Educación Infantil y Primaria José María de Pereda,43.353461800000005,-4.043439001833181
SantaCruzDeBezana,colegio,Colegio Concertado San Agustín,43.47787005,-3.79262298664754
SantaCruzDeBezana,colegio,Instituto de Educación Secundaria Muriedas,43.42354095,-3.8557578940865342
SantaCruzDeBezana,colegio,Colegio Concertado San Martín,43.464572200000006,-3.7922243178381576
SantaCruzDeBezana,colegio,Colegio Concertado Santa María Micaela,43.4562337,-3.8392830846109787
SantaCruzDeBezana,colegio,Colegio Concertado Tagore,43.46400045,-3.786096956395184
SantaCruzDeBezana,colegio,Colegio Concertado Torrevelo-Peñalabra,43.431276749999995,-3.9680193180356733
SantaCruzDeBezana,colegio,Colegio Concertado Centro Social Bellavista - Julio Blanco,43.48541605,-3.7991287127902282
SantaCruzDeBezana,colegio,Centro de Educación Especial Arboleda,43.456388399999994,-3.852017084177997
SantaCruzDeBezana,colegio,Centro de Educación Infantil y Primaria Vital Alsar,43.4849682,-3.797686577981988
SantaCruzDeBezana,colegio,Fundación Laboral del Metal,43.4384089,-3.866415879535733
SantaCruzDeBezana,colegio,Instituto de Educación Secundaria Leonardo Torres Quevedo,43.45677995,-3.8373369803364294
SantaCruzDeBezana,colegio,Aula de Educación Medioambiental,43.35598245,-3.8325719127392226
SantaCruzDeBezana,colegio,Colegio Concertado Sagrado Corazón Esclavas,43.468446150000005,-3.7795207775605233
SantaCruzDeBezana,colegio,Centro de Educación Infantil y Primaria Manuel Llano,43.46334,-3.828546796408892
SantaCruzDeBezana,colegio,Colegio Concertado Sagrados Corazones,43.34199235,-4.037642283911198
SantaCruzDeBezana,colegio,Centro de Educación Infantil y Primaria Pancho Cossío,43.34312,-4.037042230002878
SantaCruzDeBezana,colegio,Instituto de Educación Secundaria Zapatón,43.3447851,-4.0487967560358165
SantaCruzDeBezana,colegio,Centro de Educación Infantil y Primaria Pintor Escudero Espronceda,43.33705035,-4.042031459702101
SantaCruzDeBezana,colegio,Centro de Educación Infantil y Primaria José Arce Bodega,43.45505695,-3.8131726288425827
SantaCruzDeBezana,colegio,Centro de Educación Infantil y Primaria Portus Blendium,43.4212227,-4.038292380379994
SantaCruzDeBezana,colegio,Colegio El Salvador,43.365777,-4.043953432303978
SantaCruzDeBezana,colegio,Centro de Educación Infantil y Primaria Manuel Liaño Beristain,43.36611499999999,-4.042753012929585
SantaCruzDeBezana,colegio,Escuela de La Gándara,43.39446145,-4.048779758735084
SantaCruzDeBezana,colegio,Centro de Educación Infantil y Primaria Fernando de los Ríos,43.34580565,-4.04809460473259
SantaCruzDeBezana,colegio,Centro de Educación Infantil y Primaria Menéndez Pelayo,43.345946600000005,-4.04719733020082
SantaCruzDeBezana,colegio,Centro de Educación Infantil y Primaria Las Dunas,43.4630645,-3.9338773163779344
SantaCruzDeBezana,colegio,Instituto de Educación Secundaria La Marina,43.444682,-3.901256512784717
SantaCruzDeBezana,colegio,Colegio Concertado La Milagrosa,43.386680549999994,-4.015311467178081
SantaCruzDeBezana,colegio,Centro de Educación Infantil y Primaria Pérez Galdos,43.3870229,-4.028777939772506
SantaCruzDeBezana,colegio,Colegio Concertado Liceo San Juan de La Canal,43.469647300000005,-3.8996007946445475
SantaCruzDeBezana,colegio,Centro de Educación Infantil y Primaria Costa Quebrada,43.46359245,-3.8952428240008654
SantaCruzDeBezana,colegio,Centro de Educación Infantil y Primaria Marzán,43.43541655,-4.016140126514555
SantaCruzDeBezana,colegio,Centro de Educación Infantil y Primaria Marina de Cudeyo,43.423108400000004,-3.754773948248904
SantaCruzDeBezana,colegio,Instituto de Educación Secundaria Las Llamas,43.4737937,-3.7932098130999106
SantaCruzDeBezana,colegio,Centro de Educación Infantil y Primaria Sardinero,43.47149435,-3.791068947920394
SantaCruzDeBezana,colegio,Centro de Educación Infantil y Primaria Fernando de los Ríos,43.40121245,-3.8179774348560427
SantaCruzDeBezana,colegio,Centro de Educación Infantil y Primaria Quinta Porrúa,43.46209505,-3.827013196954489
SantaCruzDeBezana,colegio,Instituto de Educación Secundaria José María Pereda,43.46389205,-3.8233131513790433
SantaCruzDeBezana,colegio,Centro de Educación Infantil y Primaria Bajo Pas,43.4149245,-3.943127817241178
SantaCruzDeBezana,colegio,Centro de Educación Infantil y Primaria Cabo Mayor,43.479667750000004,-3.8019311430226215
SantaCruzDeBezana,colegio,Centro de Educación Infantil y Primaria Gerardo Diego,43.4560763,-3.8467712556429823
SantaCruzDeBezana,colegio,Centro de Educación de Personas Adultas de Torrelavega - Caligrama,43.351865200000006,-4.043770583015265
SantaCruzDeBezana,colegio,Instituto de Educación Secundaria Villajunco,43.46965885,-3.7898205766497224
SantaCruzDeBezana,colegio,Instituto de Educación Secundaria Valle de Piélagos,43.358716799999996,-3.954498931607665
SantaCruzDeBezana,colegio,Centro de Educación Infantil y Primaria Eloy Villanueva,43.4713195,-3.8312333025097294
SantaCruzDeBezana,colegio,Escuela Infantil Diminutos Candina,43.4532199,-3.8298888280671566
SantaCruzDeBezana,colegio,Colegio Concertado Jardín de África,43.4723525,-3.823452179771576
SantaCruzDeBezana,colegio,Instituto de Educación Secundaria El Astillero,43.395731100000006,-3.8238338263088965
SantaCruzDeBezana,colegio,Centro de Educación Infantil y Primaria José Ramón Sánchez,43.39664675,-3.823867549066888
SantaCruzDeBezana,colegio,Centro de Educación Infantil y Primaria Cisneros,43.4622301,-3.8173644547624486
SantaCruzDeBezana,colegio,Instituto de Educación Secundaria Ría San Martín,43.41639055,-4.041027951596916
SantaCruzDeBezana,colegio,Centro de Educación Infantil y Primaria Fuente de La Salud,43.45577805,-3.8353383564972603
SantaCruzDeBezana,colegio,Colegio Concertado Niño Jesús,43.4561723,-3.843967861609358
SantaCruzDeBezana,colegio,Colegio Concertado de Educación Espacial El Molino,43.45712555,-3.82470995
SantaCruzDeBezana,colegio,Centro de Educación Infantil Garruchines,43.423782200000005,-3.948740005756394
SantaCruzDeBezana,colegio,Colegio Concertado San José,43.4644859,-3.8098495760684212
SantaCruzDeBezana,colegio,Centro de Educación Infantil y Primaria Menéndez Pelayo,43.46370565,-3.800437549549801
SantaCruzDeBezana,colegio,Centro Municipal de Formación,43.423093449999996,-3.8384052708462844
SantaCruzDeBezana,colegio,Centro de Educación Infantil y Primaria Matilde de La Torre,43.41486555,-3.848757466983298
SantaCruzDeBezana,colegio,Instituto de Educación Secundaria Valle de Camargo,43.413653499999995,-3.856546802308939
SantaCruzDeBezana,colegio,Instituto de Educación Secundaria La Granja,43.40298575,-3.76617133195216
SantaCruzDeBezana,colegio,Centro de Educación Infantil y Primaria Buenaventura González,43.44128105,-3.9041530628840464
SantaCruzDeBezana,colegio,Centro de Educación Infantil y Primaria Manuel Cacicedo,43.466935500000005,-3.853562269160431
SantaCruzDeBezana,colegio,Centro de Educación Infantil y Primaria Dionisio García Barredo,43.470207650000006,-3.809056068900476
SantaCruzDeBezana,colegio,Instituto de Educación Secundaria Marqués de Santillana,43.3479157,-4.051104687653584
SantaCruzDeBezana,colegio,Colegio Concertado Castroverde,43.46659865,-3.793081618123674
SantaCruzDeBezana,colegio,Centro de Educación Especial Doctor Fernando Arce Gómez,43.345408899999995,-4.044824489910058
