codigo_inmueble,precio,superficie_construida_m2,numero_dormitorios,numero_banos,tipologia,subtipologia,provincia,municipio,distrito,latitud,longitud,planta,es_exterior,tiene_ascensor,tiene_garaje,obra_nueva,distancia_min_playa_km,distancia_min_supermercado_km,distancia_min_colegio_km
109704675,288000.0,90.0,2,2,flat,,Cantabria,Santa Cruz de Bezana,Sancibrián,43.4631493,-3.8875604,,,True,True,False,1.134,0.964,0.622
109702476,650000.0,188.0,4,4,chalet,independantHouse,Cantabria,Santa Cruz de Bezana,Soto de la Marina,43.4682725,-3.8886241,,,,True,True,0.578,1.073,0.508
109702466,650000.0,188.0,4,4,chalet,independantHouse,Cantabria,Santa Cruz de Bezana,Soto de la Marina,43.4682725,-3.8886241,,,,True,True,0.578,1.073,0.508
109702465,715000.0,195.0,4,4,chalet,independantHouse,Cantabria,Santa Cruz de Bezana,Soto de la Marina,43.4682725,-3.8886241,,,,True,True,0.578,1.073,0.508
109702455,695000.0,195.0,4,4,chalet,independantHouse,Cantabria,Santa Cruz de Bezana,Soto de la Marina,43.4682725,-3.8886241,,,,True,True,0.578,1.073,0.508
109702439,695000.0,195.0,4,4,chalet,independantHouse,Cantabria,Santa Cruz de Bezana,Soto de la Marina,43.4682725,-3.8886241,,,,True,True,0.578,1.073,0.508
109702434,725000.0,188.0,4,4,chalet,independantHouse,Cantabria,Santa Cruz de Bezana,Soto de la Marina,43.4682725,-3.8886241,,,,True,True,0.578,1.073,0.508
109702363,705000.0,195.0,4,4,chalet,independantHouse,Cantabria,Santa Cruz de Bezana,Soto de la Marina,43.4682725,-3.8886241,,,,True,True,0.578,1.073,0.508
109669587,198000.0,73.0,2,2,flat,duplex,Cantabria,Piélagos,Mortera,43.442818,-3.9300346,1,True,True,True,True,2.767,1.671,1.393
109375388,250000.0,85.0,3,1,chalet,independantHouse,Cantabria,Camargo,Igollo,43.4347577,-3.8929333,,,,,False,4.229,0.54,1.161
109635162,285000.0,93.0,2,2,flat,,Cantabria,Santander,Alisal - Cazoña - San Román,43.4576686,-3.8520877,4,True,True,True,False,2.33,0.171,0.104
108650976,375000.0,363.0,7,5,chalet,independantHouse,Cantabria,Santander,Alisal - Cazoña - San Román,43.468486,-3.8598942,,,,,False,0.975,1.13,0.539
109606575,790000.0,383.0,3,3,chalet,independantHouse,Cantabria,Santa Cruz de Bezana,Maoño,43.4304488,-3.9133838,,,,True,False,4.596,0.298,0.547
109589356,103000.0,95.0,2,1,flat,,Cantabria,Santander,Peñacastillo - Nuevamontaña,43.4416789,-3.8548057,3,True,True,,False,3.914,0.185,0.543
108780454,547000.0,262.0,5,2,chalet,independantHouse,Cantabria,Piélagos,Oruña,43.4086078,-3.964892,,,,True,False,3.223,1.655,1.893
85447434,210000.0,80.0,2,1,flat,,Cantabria,Piélagos,Oruña,43.4037021,-3.9508884,bj,True,True,True,False,4.174,1.055,1.396
109228526,395000.0,261.0,3,1,chalet,independantHouse,Cantabria,Cudon,,43.4152447,-4.0209583,,,,True,False,1.79,1.881,1.55
109183000,350000.0,142.0,3,2,chalet,,Cantabria,Suances,,43.3947239,-4.0556651,,,,True,False,4.021,2.807,0.557
109179209,359000.0,80.0,3,2,flat,,Cantabria,Suances,,43.4345623,-4.0440679,4,True,True,True,False,0.135,0.194,0.831
108983959,198000.0,53.0,2,1,flat,,Cantabria,Suances,,43.4261413,-4.0477494,2,True,False,,False,1.036,0.576,0.353
109067942,111500.0,49.0,1,1,flat,,Cantabria,Polanco,,43.3900258,-4.0290354,1,True,True,True,False,4.212,0.681,0.335
109022462,635000.0,65.0,2,2,flat,penthouse,Cantabria,Suances,,43.4336581,-4.0465087,3,True,True,True,False,0.334,0.379,0.767
107219759,345000.0,125.0,3,3,flat,duplex,Cantabria,Suances,,43.4250985,-4.0344989,3,True,False,True,False,0.288,0.395,0.529
109030315,445000.0,313.0,6,4,chalet,independantHouse,Cantabria,Piélagos,Oruña,43.4120534,-3.9525268,,,,,False,3.318,0.586,0.824
109016622,250000.0,62.0,2,1,flat,,Cantabria,Suances,,43.4238791,-4.0410148,bj,True,True,True,False,0.636,0.14,0.134
108998573,480000.0,94.0,4,2,flat,,Cantabria,Suances,,43.4340171,-4.0441571,3,True,True,,False,0.195,0.188,0.771
108966626,525000.0,169.0,7,4,chalet,independantHouse,Cantabria,Suances,,43.4206506,-4.042459,,,,True,False,0.98,0.516,0.342
108814438,975000.0,260.0,4,6,chalet,independantHouse,Cantabria,Suances,,43.3956433,-4.0457716,,,,True,False,3.662,2.031,0.276
108787484,795000.0,234.0,3,3,chalet,,Cantabria,Suances,,43.4278932,-4.0422032,,,,True,False,0.575,0.273,0.142
107717372,599000.0,264.0,5,3,chalet,independantHouse,Cantabria,Suances,,43.3925857,-4.052799,,,,,False,4.153,2.561,0.386
108857119,110600.0,118.0,1,1,flat,,Cantabria,Polanco,,43.3905633,-4.0220211,,False,True,,False,4.257,0.188,0.673
108852530,875000.0,250.0,4,2,chalet,independantHouse,Cantabria,Suances,,43.4263857,-4.0354536,,,,,False,0.144,0.323,0.561
108793369,795000.0,234.0,3,3,chalet,,Cantabria,Suances,,43.4275011,-4.0415737,,,,True,False,0.524,0.213,0.169
108793364,845000.0,234.0,3,3,chalet,,Cantabria,Suances,,43.4247755,-4.0405484,,,,True,False,0.545,0.042,0.122
108817099,975000.0,240.0,3,3,chalet,independantHouse,Cantabria,Suances,,43.3984009,-4.0445635,,,,True,False,3.341,2.02,0.555
108796914,845000.0,234.0,3,3,chalet,semidetachedHouse,Cantabria,Suances,,43.4275448,-4.0418866,,,,True,True,0.549,0.227,0.146
108796907,865000.0,238.0,3,3,chalet,semidetachedHouse,Cantabria,Suances,,43.4275448,-4.0418866,,,,True,True,0.549,0.227,0.146
108796884,795000.0,234.0,3,3,chalet,semidetachedHouse,Cantabria,Suances,,43.4275448,-4.0418866,,,,True,True,0.549,0.227,0.146
108763933,515000.0,158.0,4,3,chalet,independantHouse,Cantabria,Suances,,43.407299,-4.036838,,,,True,True,2.268,2.007,1.066
108759412,990000.0,369.0,3,2,chalet,independantHouse,Cantabria,Piélagos,Arce,43.419146,-3.9499662,,,,True,False,2.827,0.707,0.525
108681513,420000.0,340.0,5,3,chalet,independantHouse,Cantabria,Piélagos,Oruña,43.4059926,-3.9501796,,,,True,False,3.984,0.863,1.145
108655732,156000.0,70.0,1,1,flat,,Cantabria,Polanco,,43.3869876,-4.0297202,1,True,True,,False,4.542,0.9,0.076
108568568,190000.0,54.0,2,1,countryHouse,casaDePueblo,Cantabria,Suances,,43.3871944,-4.047095,,,,True,False,4.602,2.17,0.819
108470522,198000.0,60.0,2,1,flat,,Cantabria,Suances,,43.4265376,-4.0483064,2,True,False,,False,1.02,0.626,0.386
108442353,329000.0,111.0,3,2,flat,,Cantabria,Suances,,43.4299084,-4.0374278,2,True,False,,False,0.223,0.498,0.587
108409765,369000.0,147.0,3,3,chalet,terracedHouse,Cantabria,Viveda,,43.3861443,-4.0519443,,,,True,False,4.812,2.16,0.96
108357010,315000.0,75.0,2,1,flat,,Cantabria,Suances,,43.431543,-4.0442971,1,,True,True,False,0.467,0.331,0.497
108156817,1250000.0,400.0,5,5,chalet,independantHouse,Cantabria,Suances,,43.4010412,-4.056677,,,,True,False,3.435,2.97,0.971
106803385,310000.0,96.0,3,1,countryHouse,casaDePueblo,Cantabria,Polanco,,43.3832179,-3.9978436,,,,True,False,5.785,2.125,1.463
108131033,170000.0,63.0,2,1,flat,penthouse,Cantabria,Suances,,43.4229261,-4.0528642,3,True,True,True,False,1.284,1.008,0.881
108048036,148000.0,112.0,3,1,chalet,,Cantabria,Suances,,43.4250102,-4.0425523,,,,,False,0.67,0.146,0.046
107923200,190000.0,54.0,2,1,flat,,Cantabria,Suances,,43.4254194,-4.048055,1,True,False,True,False,1.076,0.59,0.406
107917292,305000.0,194.0,4,2,chalet,independantHouse,Cantabria,Piélagos,Barcenilla - Quijano,43.3888842,-3.9567355,,,,True,False,5.513,2.653,3.072
110186838,330000.0,200.0,4,2,chalet,terracedHouse,Cantabria,Piélagos,Arce,43.402311,-3.9317587,,,,True,False,5.207,1.101,1.676
109923793,950000.0,637.0,4,4,chalet,independantHouse,Cantabria,Piélagos,Arce,43.4185665,-3.936862,,,,True,False,3.637,0.894,0.648
109924029,1590000.0,637.0,4,4,chalet,independantHouse,Cantabria,Piélagos,Arce,43.4208503,-3.9384484,,,,True,False,3.382,0.989,0.76
109912708,415000.0,220.0,5,3,chalet,independantHouse,Cantabria,Camargo,Revilla,43.3902424,-3.8784751,,,,True,False,6.509,3.523,1.956
110085933,3600000.0,320.0,3,1,chalet,independantHouse,Cantabria,Santander,El Sardinero,43.4775881,-3.7889395,,,,,False,0.147,0.091,0.299
110548668,215000.0,86.0,3,1,flat,,Cantabria,Santander,Centro - Ayuntamiento,43.463682,-3.8130455,3,True,True,,False,2.212,0.09,0.23
110605274,2500000.0,270.0,7,3,chalet,independantHouse,Cantabria,Santander,El Sardinero,43.4685249,-3.7792092,,,,True,False,0.291,0.577,0.027
110604462,170000.0,104.0,0,0,chalet,semidetachedHouse,Cantabria,Ribamontan al Monte,,43.42097,-3.6837724,,,,,False,5.755,1.543,2.593
110602526,220000.0,65.0,3,1,flat,,Cantabria,Santander,Los Castros,43.4717584,-3.79231,bj,True,False,,False,0.746,0.224,0.104
109002826,298000.0,89.0,3,1,flat,,Cantabria,Santander,General Dávila,43.4672628,-3.8122299,1,True,True,,False,2.202,0.194,0.11
110594625,590000.0,130.0,2,2,flat,,Cantabria,Santander,General Dávila,43.4653718,-3.7963018,1,True,True,,False,0.906,0.082,0.079
110592005,210000.0,56.0,2,1,flat,,Cantabria,Santander,Numancia - San Fernando,43.4625498,-3.8140941,2,True,True,,False,2.295,0.082,0.266
110588829,189900.0,57.0,2,1,flat,,Cantabria,Santander,General Dávila,43.4665324,-3.8022074,bj,True,False,,False,1.4,0.172,0.168
110587665,285000.0,76.0,2,1,flat,,Cantabria,Santander,General Dávila,43.4664734,-3.7886052,2,True,False,,False,0.477,0.122,0.116
110586413,129900.0,89.0,3,1,flat,,Cantabria,Santander,General Dávila,43.4629706,-3.8132852,1,True,False,,False,2.229,0.111,0.301
110578793,250000.0,78.0,2,1,flat,,Cantabria,Santander,Castilla - Hermida,43.4564558,-3.8109263,3,True,True,,False,2.156,0.235,0.126
110567322,298000.0,59.0,1,1,flat,,Cantabria,Santander,Valdenoja,43.4792437,-3.7971812,1,True,True,True,False,0.837,0.191,0.386
110567663,425000.0,133.0,4,2,flat,,Cantabria,Santander,Centro - Ayuntamiento,43.4594608,-3.8071718,1,True,True,,False,1.774,0.217,0.346
110566972,310000.0,71.0,2,2,flat,,Cantabria,Santander,Puerto Chico,43.4653047,-3.7893316,4,True,False,,False,0.41,0.122,0.194
110566706,175000.0,80.0,4,1,flat,,Cantabria,Santander,Centro - Ayuntamiento,43.4628798,-3.8114287,4,True,False,,False,2.079,0.072,0.219
110562978,290000.0,90.0,2,1,flat,,Cantabria,Santander,Castilla - Hermida,43.4579292,-3.8115923,3,True,True,,False,2.16,0.184,0.083
110560991,650000.0,72.0,2,2,flat,,Cantabria,Santander,El Sardinero,43.4747619,-3.7884639,1,True,True,True,False,0.304,0.379,0.398
110559504,950000.0,133.0,4,2,flat,,Cantabria,Santander,Puerto Chico,43.4616091,-3.7976995,3,True,True,,False,0.98,0.182,0.239
95244457,240000.0,120.0,3,3,chalet,semidetachedHouse,Cantabria,Marina de Cudeyo,,43.4188521,-3.7326326,,,,True,False,4.371,2.836,1.85
110553809,950000.0,133.0,4,2,flat,,Cantabria,Santander,Puerto Chico,43.4632465,-3.7991208,3,True,True,,False,1.087,0.086,0.025
110551474,500000.0,99.0,2,1,flat,penthouse,Cantabria,Santander,General Dávila,43.4662359,-3.8060458,6,True,True,True,False,1.69,0.019,0.185
110265293,650000.0,75.0,2,2,flat,,Cantabria,Santander,El Sardinero,43.4746204,-3.7858204,1,True,True,True,False,0.319,0.286,0.274
109406845,1760000.0,220.0,4,3,flat,,Cantabria,Santander,El Sardinero,43.4804273,-3.7898748,6,True,True,True,False,0.409,0.22,0.361
110538532,887000.0,214.0,4,4,flat,duplex,Cantabria,Santander,Valdenoja,43.481364,-3.7929016,4,True,True,True,False,0.646,0.429,0.14
110538416,1100000.0,210.0,6,4,flat,,Cantabria,Santander,Castilla - Hermida,43.45751,-3.8118202,,True,True,,False,2.19,0.16,0.036
110535829,395000.0,65.0,2,2,flat,,Cantabria,Santander,Puerto Chico,43.4647555,-3.7971833,1,True,True,,False,0.956,0.111,0.114
110521717,650000.0,73.0,2,2,flat,,Cantabria,Santander,El Sardinero,43.4762292,-3.7873454,1,True,True,True,False,0.123,0.286,0.463
110516698,535000.0,300.0,6,0,chalet,independantHouse,Cantabria,Ribamontan al Mar,Suesa,43.4439358,-3.7128163,,,,,False,2.289,1.932,1.712
110496586,400000.0,280.0,4,2,chalet,independantHouse,Cantabria,Marina de Cudeyo,,43.4261606,-3.7717271,,,,,False,2.368,1.707,1.411
110496220,650000.0,75.0,2,2,flat,,Cantabria,Santander,El Sardinero,43.4751234,-3.7862279,1,True,True,True,False,0.256,0.35,0.338
110491008,990000.0,230.0,4,2,flat,,Cantabria,Santander,Centro - Ayuntamiento,43.4600446,-3.8082904,1,True,True,,False,1.851,0.174,0.332
110485053,598000.0,107.0,4,2,flat,,Cantabria,Santander,Centro - Ayuntamiento,43.4603982,-3.8066961,4,True,True,,False,1.718,0.261,0.356
110484800,115000.0,42.0,1,1,flat,,Cantabria,Santander,Centro - Ayuntamiento,43.4636016,-3.8087541,5,True,False,,False,1.866,0.072,0.048
110481733,480000.0,155.0,4,2,flat,,Cantabria,Santander,Centro - Ayuntamiento,43.4597628,-3.8099768,2,True,True,,False,1.99,0.098,0.25
110480020,189000.0,143.0,4,2,flat,duplex,Cantabria,Santander,General Dávila,43.4649195,-3.80558,bj,True,False,,False,1.625,0.149,0.143
110474338,1640000.0,405.0,12,11,countryHouse,casale,Cantabria,Marina de Cudeyo,,43.4190773,-3.7572236,,,,,False,3.356,2.654,0.49
110472564,500000.0,125.0,2,3,flat,,Cantabria,Santander,Centro - Ayuntamiento,43.463673,-3.807775,en,True,True,,False,1.787,0.06,0.047
110452786,325000.0,85.0,3,1,flat,,Cantabria,Santander,Los Castros,43.4700486,-3.8052668,6,True,True,True,False,1.671,0.155,0.092
110219165,189000.0,70.0,3,1,flat,,Cantabria,Santander,General Dávila,43.4653349,-3.8101436,1,True,False,,False,1.996,0.166,0.047
110447424,230000.0,110.0,3,2,flat,,Cantabria,Santander,Los Castros,43.4691132,-3.8085279,,,False,,False,1.952,0.22,0.129
110442772,86200.0,85.0,2,1,flat,,Cantabria,Santander,General Dávila,43.4661821,-3.8079607,,,False,,False,1.839,0.174,0.128
110441373,275000.0,79.0,3,1,flat,,Cantabria,Santander,General Dávila,43.4678531,-3.8090396,1,True,False,True,False,1.97,0.201,0.113
110439688,320000.0,120.0,3,2,flat,,Cantabria,Santander,Numancia - San Fernando,43.4612807,-3.8161761,1,True,True,,False,2.468,0.054,0.118
110430712,625000.0,53.0,2,1,flat,,Cantabria,Santander,El Sardinero,43.4720882,-3.7807588,1,True,True,True,False,0.107,0.241,0.243
110431342,249000.0,60.0,2,1,flat,,Cantabria,Santander,Los Castros,43.4697665,-3.7953801,,True,False,,False,1.071,0.201,0.335
110426182,849000.0,320.0,4,3,chalet,independantHouse,Cantabria,Ribamontan al Mar,Carriazo,43.4528779,-3.6811182,,,,True,False,2.625,1.804,3.757
97588443,690000.0,390.0,5,4,chalet,independantHouse,Cantabria,Ribamontan al Monte,,43.4109645,-3.7010535,,,,True,False,5.924,0.242,2.96
110412833,690000.0,134.0,3,3,flat,,Cantabria,Santander,Valdenoja,43.48215,-3.79605,1,True,True,True,False,0.779,0.333,0.232
110389565,298000.0,60.0,1,1,flat,,Cantabria,Santander,Valdenoja,43.4803352,-3.7972781,1,True,True,True,False,0.883,0.262,0.383
110307948,510000.0,326.0,5,3,chalet,independantHouse,Cantabria,Camargo,Herrera,43.4303538,-3.86375,,,,True,False,4.426,0.729,0.594
110195377,284000.0,110.0,4,2,flat,,Cantabria,Santander,Peñacastillo - Nuevamontaña,43.4374474,-3.8449092,2,True,True,True,False,3.309,0.272,0.231
110891937,279000.0,101.0,3,1,flat,,Cantabria,Santander,Numancia - San Fernando,43.4627178,-3.8176594,3,True,False,,False,2.417,0.104,0.016
108851530,369000.0,147.0,3,3,chalet,,Cantabria,Viveda,,43.3761711,-4.0526065,,,,True,False,5.897,1.181,1.313
109188645,415000.0,166.0,3,1,chalet,,Cantabria,Viveda,,43.3778286,-4.0674428,,,,True,False,5.784,2.125,1.954
109093312,360000.0,105.0,3,2,chalet,terracedHouse,Cantabria,Viveda,,43.3782127,-4.0578348,,,,True,True,5.796,1.626,1.742
108852140,339000.0,181.0,3,2,chalet,semidetachedHouse,Cantabria,Suances,,43.4212934,-4.075089,,,,,False,1.507,0.388,2.625
108850935,339000.0,181.0,3,2,chalet,semidetachedHouse,Cantabria,Suances,,43.4212545,-4.0751076,,,,True,False,1.51,0.39,2.627
108532882,369000.0,216.0,3,2,chalet,terracedHouse,Cantabria,Viveda,,43.3805183,-4.0534352,,,,True,False,5.447,1.627,1.595
108037315,150000.0,146.0,1,0,chalet,,Cantabria,Viveda,,43.3809721,-4.0716993,,,,,False,5.322,2.533,2.329
107361399,450000.0,162.0,3,2,chalet,independantHouse,Cantabria,Suances,,43.4346448,-4.0427494,,,,True,False,0.132,0.11,0.842
107288650,420000.0,252.0,3,1,chalet,independantHouse,Cantabria,Miengo,,43.4270865,-3.9925192,,,,,False,1.525,1.476,1.71
107275734,310000.0,162.0,3,1,countryHouse,countryHouse,Cantabria,Polanco,,43.3829402,-4.0349382,,,,True,False,4.972,1.513,0.674
107150694,525000.0,111.0,2,2,flat,penthouse,Cantabria,Suances,,43.433019,-4.0403955,2,True,True,True,True,0.39,0.153,0.707
107150674,515000.0,75.0,2,1,flat,penthouse,Cantabria,Suances,,43.433019,-4.0403955,2,True,True,True,True,0.39,0.153,0.707
107150555,445000.0,122.0,2,2,flat,,Cantabria,Suances,,43.433019,-4.0403955,bj,True,True,True,True,0.39,0.153,0.707
107150346,455000.0,200.0,2,2,flat,,Cantabria,Suances,,43.433019,-4.0403955,bj,True,True,True,True,0.39,0.153,0.707
106635440,657000.0,66.0,2,2,flat,penthouse,Cantabria,Suances,,43.4336581,-4.0465087,3,True,True,True,False,0.334,0.379,0.767
106456816,110600.0,48.0,1,1,flat,,Cantabria,Polanco,,43.3887512,-4.0298593,,,False,,False,4.346,0.8,0.211
106185008,895000.0,319.0,4,3,chalet,,Cantabria,Suances,,43.4080777,-4.0873579,,,,True,False,2.055,1.894,2.453
110658789,129000.0,75.0,2,1,flat,,Cantabria,El Astillero,,43.4007051,-3.8220257,4,True,False,,False,2.496,0.134,0.028
110657993,142000.0,102.0,2,2,flat,,Cantabria,El Astillero,,43.4066585,-3.8389488,bj,True,True,True,False,2.839,0.23,0.534
109303053,54900.0,49.0,0,1,flat,penthouse,Cantabria,El Astillero,,43.3998743,-3.8197434,3,True,False,,False,2.52,0.065,0.206
110650209,290000.0,102.0,3,1,flat,,Cantabria,Santander,Numancia - San Fernando,43.4620796,-3.8214658,7,True,True,,False,2.297,0.243,0.079
110637065,335000.0,541.0,4,1,chalet,independantHouse,Cantabria,Santander,Alisal - Cazoña - San Román,43.4683502,-3.8448998,,,,True,False,1.291,0.788,0.68
110631682,450000.0,113.0,3,2,flat,,Cantabria,Santander,Numancia - San Fernando,43.4600621,-3.8209462,1,True,True,True,False,2.512,0.094,0.169
110618308,300000.0,116.0,4,2,flat,,Cantabria,Santander,Cuatro Caminos,43.460488,-3.8265792,2,True,True,,False,2.275,0.119,0.182
110619696,155900.0,71.0,3,1,flat,,Cantabria,Camargo,Muriedas,43.41757,-3.8442241,1,True,False,,False,2.772,0.062,0.282
110617986,190000.0,69.0,3,1,flat,,Cantabria,Santander,Cuatro Caminos,43.4612776,-3.8260955,2,True,False,,False,2.207,0.1,0.117
110605342,225000.0,63.0,2,2,flat,,Cantabria,Santander,Castilla - Hermida,43.4526124,-3.8197434,1,True,True,,False,2.973,0.169,0.222
110604340,84000.0,74.0,2,1,flat,,Cantabria,Santander,Alisal - Cazoña - San Román,43.4622961,-3.8383691,1,True,False,,False,1.872,0.192,0.157
110593312,236000.0,66.0,2,1,flat,,Cantabria,El Astillero,,43.3973595,-3.8205494,bj,True,True,True,False,2.806,0.238,0.28
110581973,415000.0,130.0,4,2,flat,,Cantabria,Santander,Cuatro Caminos,43.4590762,-3.8286253,1,True,True,,False,2.373,0.087,0.25
110573103,295000.0,105.0,3,1,flat,,Cantabria,Santander,Los Castros,43.4598959,-3.8341391,2,True,False,True,False,2.173,0.291,0.427
110567422,175000.0,48.0,1,1,flat,,Cantabria,Santander,Numancia - San Fernando,43.4612632,-3.8169572,4,True,False,,False,2.531,0.091,0.069
110562041,165000.0,105.0,3,1,flat,,Cantabria,El Astillero,,43.3962795,-3.8201743,2,True,False,,False,2.913,0.225,0.298
110558235,230000.0,107.0,4,2,flat,,Cantabria,Santander,Castilla - Hermida,43.4520067,-3.8214771,1,True,True,,False,3.128,0.257,0.33
109991897,187883.0,137.0,4,3,flat,,Cantabria,El Astillero,,43.3928776,-3.8159227,4,False,False,,False,3.212,0.11,0.699
110542908,245000.0,78.0,2,2,flat,,Cantabria,Santander,Cuatro Caminos,43.4605293,-3.825448,7,False,True,,False,2.304,0.108,0.215
110536418,160800.0,117.0,4,2,flat,,Cantabria,El Astillero,,43.3947669,-3.8186963,1,True,True,,False,3.046,0.187,0.425
110531321,360000.0,77.0,3,1,flat,,Cantabria,Santander,Cuatro Caminos,43.4596538,-3.8265204,5,True,True,True,False,2.364,0.051,0.235
109489507,330000.0,76.0,2,1,flat,,Cantabria,Santander,General Dávila,43.4607659,-3.8212982,3,True,True,True,False,2.43,0.149,0.086
109904218,279900.0,85.0,2,2,flat,,Cantabria,Castro-Urdiales,Centro,43.3804275,-3.2238558,4,True,True,,False,0.549,0.106,0.204
109884757,275000.0,89.0,2,2,flat,,Cantabria,Castro-Urdiales,Playa Ostende,43.3886299,-3.2310202,1,True,True,True,False,0.461,0.963,0.858
109874586,430000.0,225.0,4,3,chalet,semidetachedHouse,Cantabria,Castro-Urdiales,Samano,43.3592548,-3.2307155,,,,True,False,2.241,0.146,1.546
109838933,455000.0,266.0,5,3,chalet,independantHouse,Cantabria,Castro-Urdiales,Samano,43.3630974,-3.2512069,,,,,False,3.338,1.73,2.828
109822375,299999.0,201.0,4,3,chalet,terracedHouse,Cantabria,Castro-Urdiales,Baltezana-Ontón,43.352171,-3.1779371,,,,,False,1.58,3.102,2.739
107442952,290000.0,75.0,2,1,flat,,Cantabria,Castro-Urdiales,Playa Ostende,43.3860981,-3.226688,bj,True,True,True,False,0.103,0.517,0.413
109768792,300000.0,87.0,2,2,flat,duplex,Cantabria,Castro-Urdiales,Cotolino,43.3723806,-3.2055226,1,True,True,True,False,0.119,0.171,0.334
109345624,610000.0,240.0,4,4,chalet,semidetachedHouse,Cantabria,Castro-Urdiales,Playa Ostende,43.3928342,-3.2301162,,,,True,False,0.751,1.237,1.195
109766540,285000.0,80.0,2,1,flat,,Cantabria,Castro-Urdiales,Centro,43.3826307,-3.2253065,1,True,True,True,False,0.468,0.3,0.167
109763614,475000.0,138.0,3,2,chalet,independantHouse,Cantabria,Castro-Urdiales,Samano,43.3536575,-3.2507461,,,,,True,3.866,1.666,3.229
109763367,280000.0,180.0,4,2,countryHouse,casaDePueblo,Cantabria,Castro-Urdiales,Mioño-Santullán,43.3488759,-3.2097792,,,,,False,2.072,1.992,1.479
109711115,575000.0,232.0,5,3,chalet,independantHouse,Cantabria,Castro-Urdiales,Cotolino,43.3685332,-3.2140272,,,,,False,0.657,0.336,0.298
109708455,550000.0,301.0,3,4,chalet,terracedHouse,Cantabria,Castro-Urdiales,Cotolino,43.3581344,-3.2133462,,,,True,False,1.659,1.203,0.452
109699161,270000.0,423.0,5,2,countryHouse,countryHouse,Cantabria,Castro-Urdiales,Baltezana-Ontón,43.3430365,-3.1718833,,,,True,False,2.698,4.17,3.822
106036837,740000.0,400.0,6,4,chalet,semidetachedHouse,Cantabria,Castro-Urdiales,Centro,43.375788,-3.2203464,,,,True,False,0.674,0.397,0.275
109680364,170176.0,53.0,1,1,flat,,Cantabria,Castro-Urdiales,Mioño-Santullán,43.3596546,-3.2035148,bj,,False,,False,0.871,1.277,0.737
109666395,630000.0,260.0,4,4,chalet,semidetachedHouse,Cantabria,Castro-Urdiales,Brazomar,43.3650114,-3.2169179,,,,True,True,1.1,0.387,0.514
109666168,300000.0,110.0,2,2,flat,duplex,Cantabria,Castro-Urdiales,Cotolino,43.370405,-3.2054608,1,True,True,True,False,0.315,0.092,0.304
109660137,299000.0,90.0,3,2,flat,,Cantabria,Castro-Urdiales,Centro,43.384064,-3.2234084,2,,True,,False,0.366,0.189,0.091
109658084,299000.0,90.0,3,2,flat,,Cantabria,Castro-Urdiales,Centro,43.3841079,-3.22373,2,True,True,,False,0.348,0.216,0.099
101074720,850000.0,365.0,5,4,chalet,independantHouse,Cantabria,Castro-Urdiales,Cotolino,43.3709676,-3.2003869,,,,True,False,0.356,0.479,0.193
109647097,350000.0,87.0,2,1,flat,,Cantabria,Castro-Urdiales,Playa Ostende,43.3899379,-3.2298885,2,True,True,True,False,0.474,0.982,0.909
109639204,170176.0,71.0,3,2,flat,,Cantabria,Castro-Urdiales,Mioño-Santullán,43.3596168,-3.1998751,,,False,,False,0.641,1.364,1.017
109635493,299000.0,65.0,2,1,flat,,Cantabria,Castro-Urdiales,Brazomar,43.3657567,-3.2175196,bj,True,True,,False,1.041,0.295,0.43
109599553,299000.0,90.0,3,2,flat,,Cantabria,Castro-Urdiales,Centro,43.3816135,-3.2209963,2,True,True,,False,0.304,0.023,0.137
109586479,299000.0,65.0,2,1,flat,,Cantabria,Castro-Urdiales,Brazomar,43.36443,-3.2158024,bj,True,True,,False,1.134,0.478,0.404
109569345,299000.0,90.0,3,2,flat,,Cantabria,Castro-Urdiales,Centro,43.3828812,-3.2209562,2,True,True,,False,0.336,0.035,0.198
109527366,450000.0,250.0,4,4,chalet,terracedHouse,Cantabria,Castro-Urdiales,Cotolino,43.3653381,-3.2005624,,,,True,False,0.478,0.779,0.486
109526451,350000.0,98.0,2,1,flat,,Cantabria,Castro-Urdiales,Playa Ostende,43.3881436,-3.2266003,2,True,True,,False,0.158,0.653,0.602
109521417,295000.0,93.0,3,2,flat,,Cantabria,Castro-Urdiales,Playa Ostende,43.3901366,-3.2331788,1,True,True,True,False,0.695,1.202,1.099
109516562,295000.0,93.0,3,2,flat,,Cantabria,Castro-Urdiales,Playa Ostende,43.3899532,-3.2350601,1,True,True,True,False,0.819,1.318,1.2
109520581,295000.0,90.0,3,2,flat,,Cantabria,Castro-Urdiales,Playa Ostende,43.3891781,-3.2312301,1,True,True,True,False,0.505,1.012,0.913
109490045,540000.0,316.0,5,5,chalet,independantHouse,Cantabria,Castro-Urdiales,Samano,43.3570213,-3.2301398,,,,,False,2.404,0.126,1.571
109467021,295000.0,90.0,3,2,flat,,Cantabria,Castro-Urdiales,Playa Ostende,43.3909163,-3.2346899,1,True,True,True,False,0.845,1.351,1.248
109462560,949000.0,448.0,5,5,chalet,semidetachedHouse,Cantabria,Castro-Urdiales,Cotolino,43.3694258,-3.2060492,,,,True,False,0.432,0.172,0.339
109463178,295000.0,88.0,3,2,flat,,Cantabria,Castro-Urdiales,Playa Ostende,43.3901366,-3.2331788,1,True,True,True,False,0.695,1.202,1.099
