propertyCode,thumbnail,externalReference,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,latitude,longitude,showAddress,url,distance,description,hasVideo,status,newDevelopment,hasLift,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,newDevelopmentHighlight,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,detailedType.typology,suggestedTexts.subtitle,suggestedTexts.title,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.subTypology,parkingSpace.parkingSpacePrice,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage,source_run
110779720,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/1c/ae/89/1415272376.webp,,26,,1300.0,chalet,rent,150.0,,3,3,calle Luis Buñuel,Cantabria,Santander,Peñacastillo - Nuevamontaña,es,43.4411791,-3.8722552,False,https://www.idealista.com/inmueble/110779720/,3699,"Luminoso chalet PAREADO junto al PCTCAN y a 5 minutos de Valdecilla. REFORMADO y RECIEN PINTADO. Se alquila vacío o amueblado /////NO; NO MASCOTAS/////// Imprescindible SEGURO de IMPAGO + 1 mes de Jardín de 90 m2 con orientación Suroeste-Norte. Incluye huerto urbano y un cobertizo para herramientas. (con huerto urbano). Planta principal: cocina totalmente equipada, aseo y amplio salón de 30 m2 con salida a la terraza (con toldo) y al jardín. Planta superior: 3 habitaciones (la principal en suite con baño completo), y un 2º baño. Planta sótano: bodega de 14 m2, lavadero y garaje para 2 coches con puerta automática. A 300 metros del acceso a S-20 y S-30 y del transporte urbano (Línea 3).  Este anuncio es informativo y no contractual, puede contener errores, se muestra a título informativo y no es vinculante. Además, está sujeto a la decisión final del propietario.",False,good,False,,9.0,False,False,False,False,[],False,False,False,1300.0,€/mes,chalet,"Peñacastillo - Nuevamontaña, Santander",Chalet pareado en calle Luis Buñuel,True,True,semidetachedHouse,,,,,rent_homes_run_20260310_171627
110779578,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/71/4d/83/1415272146.webp,,10,6,1100.0,flat,rent,95.0,True,3,2,Bajada de Polio,Cantabria,Santander,Los Castros,es,43.4702559,-3.8087471,False,https://www.idealista.com/inmueble/110779578/,8062,"Piso amplio entre Paseo Altamira y Avenida de los Castros. Reformado. Tiene garaje. ////NO SE ADMITEN MASCOTAS//// Muy acogedor…  Este anuncio es informativo y no contractual, puede contener errores, se muestra a título informativo y no es vinculante. Además, está sujeto a la decisión final del propietario.",False,good,False,True,12.0,False,False,False,False,[],False,False,False,1100.0,€/mes,flat,"Los Castros, Santander",Piso en Bajada de Polio,True,True,,,1200.0,100.0,8.0,rent_homes_run_20260310_171627
110779657,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/56/4c/ba/1415271886.webp,,6,,1250.0,chalet,rent,80.0,,3,1,Barrio Mar,Cantabria,Polanco,,es,43.394498,-4.0178501,False,https://www.idealista.com/inmueble/110779657/,11619,"///// NO SE ALQUILA PARA FIJO ///// Disponible hasta junio 2026. Alquiler dirigido a estudiantes o profesionales desplazados con contrato temporal. Por normativa vigente, es obligatorio justificar la temporalidad del arrendamiento. Por favor, abstenerse quienes busquen alquiler para residencia permanente*  Este anuncio es informativo y no contractual, puede contener errores, se muestra a título informativo y no es vinculante. Además, está sujeto a la decisión final del propietario.",False,good,False,,16.0,False,False,False,False,[],False,False,False,1250.0,€/mes,chalet,Polanco,Casa independiente en Barrio Mar,True,True,independantHouse,,,,,rent_homes_run_20260310_171627
110776850,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/20/3b/07/1415213669.webp,,14,7,950.0,duplex,rent,80.0,True,2,2,calle Amos de Escalante,Cantabria,Santander,Centro - Ayuntamiento,es,43.4612639,-3.8112343,False,https://www.idealista.com/inmueble/110776850/,7809,"Piso dúplex, junto al Ayuntamiento, de alquiler en pleno centro, junto a todo los servicios, orientado al Sur con grandes ventanales y buenas vistas. Oportunidad. Tiene 2 baños uno en cada planta. Abajo salón cocina y baño. Y arriba dormitorio tipo suite + otro salón con sofá de 2 camas. Armario de pared a pared. Muebles de Soco Restegui. Se pide solvencia acreditada con seguro de alquiler.  Este anuncio es informativo y no contractual, puede contener errores, se muestra a título informativo y no es vinculante. Además, está sujeto a la decisión final del propietario.",False,good,False,True,12.0,False,False,False,False,[],False,False,False,950.0,€/mes,flat,"Centro - Ayuntamiento, Santander",Dúplex en calle Amos de Escalante,,,duplex,,,,,rent_homes_run_20260310_171627
110814480,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/96/ee/95/1416369082.webp,3392A,20,3,700.0,flat,rent,105.0,True,3,2,"avenida Luis de la Concha, 37",Cantabria,Piélagos,Renedo,es,43.3540038,-3.9523029,True,https://www.idealista.com/inmueble/110814480/,10700,"ALQUILER DÚPLEX EN EL CENTRO DE RENEDO. 700 € MES Si estás buscando un piso en alquiler en Renedo de Piélagos que combine amplitud, comodidad, ubicación estratégica y precio competitivo, esta es tu oportunidad. Te presentamos este estupendo piso tipo dúplex, situado en pleno centro de Renedo, en un edificio de reciente construcción con ascensor, pensado para hacer tu día a día más cómodo y práctico. Una vivienda funcional, luminosa y completamente amueblada, lista para entrar a vivir. La vivienda se distribuye en 3 dormitorios, ideales para familia, teletrabajo o disponer de despacho independiente, un acogedor salón-comedor, cocina independiente totalmente equipada y 2 baños completos, lo que aporta comodidad y privacidad. Además, cuenta con calefacción individual de gas y ventanas de PVC, garantizando eficiencia energética y confort durante todo el año. Vivir en Renedo significa disfrutar de la tranquilidad sin renunciar a nada. En apenas unos minutos caminando tendrás acceso a la estación de tren, centro de salud, supermercados, farmacias, comercios locales, zonas verdes y todos los servicios esenciales. Aquí puedes olvidarte del coche para el día a día y ganar calidad de vida. Renedo ofrece el equilibrio perfecto entre entorno natural y conexiones rápidas con Santander y Torrelavega, convirtiéndose en una de las zonas más demandadas para vivir en Cantabria. Un lugar ideal para descansar, teletrabajar o simplemente disfrutar de un entorno cómodo y bien comunicado. Renta: 700 € al mes (Gastos y suministros no incluidos. Sí se incluyen gastos de comunidad e IBI). Actualmente es muy difícil encontrar una vivienda de estas características, en esta ubicación y a este precio. Se alquila con seguro de garantía de alquiler, por lo que será necesaria acreditación de ingresos y estabilidad laboral. Contrato para larga duración. IMPORTANTE: Las personas interesadas deben acceder a nuestra web buscar este inmueble y rellenar la ficha de demandante de alquiler. Este es el primer e imprescindible paso para poder optar al alquiler de esta vivienda. No dejes pasar esta oportunidad. Las viviendas bien ubicadas y con buena relación calidad-precio duran muy poco en el mercado. Rellena la ficha de demandante de alquiler y da el primer paso hacia tu nuevo hogar. Información no contractual. Sujeta a posibles errores u omisiones.",True,good,False,,7.0,False,False,False,False,[],False,False,False,700.0,€/mes,flat,"Renedo, Piélagos","Piso en avenida Luis de la Concha, 37",,,,,,,,rent_homes_run_20260310_171627
110767491,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/0b/6c/05/1414952870.webp,G02259,23,,800.0,flat,rent,64.0,True,2,1,Alisal - Cazoña - San Román,Cantabria,Santander,Alisal - Cazoña - San Román,es,43.4540431,-3.8452564,False,https://www.idealista.com/inmueble/110767491/,10091,"EXCLUSIVO PERSONAL SANITARIO. Descubre este espectacular piso recién reformado, que te invita a disfrutar del confort y la modernidad. Ubicado a 5 min en coche del Hospital Universitario Marqués de Valdecilla, con la Estación de Tren de Cazoña a 2 min en coche, y menos de 15 min de las playas más cercanas. Con todos los servicios al alcance, a menos de 5 min de supermercados, farmacias, cafeterías y gimnasios. Cuenta con un amplio dormitorio principal equipado con armario de gran capacidad, ideal para tus necesidades de almacenamiento. Además, ofrece un acogedor dormitorio individual perfecto para recibir invitados o como espacio adicional. El salón-comedor semidiáfano es luminoso y versátil, complementado por armarios empotrados que optimizan el espacio. La cocina americana abierta viene equipada con todo lo necesario: horno �️, microondas, lavavajillas y un gran frigorífico. Todo el piso es exterior, aportando luminosidad natural. Y con una decoración que aporta un ambiente moderno y cálido donde sentirte como en casa desde el primer día.  Ideal para parejas. � Dada la demanda actual, las visitas se realizarán exclusivamente en jornadas programadas y siguiendo un riguroso orden de contacto. Se sugiere máxima antelación para garantizar disponibilidad en los horarios establecidos. Nota: El acceso a la visita está sujeto al cumplimiento previo de los requisitos imprescindibles y disponibilidad del equipo comercial. TRANSPARENCIA GESTIÓN INMOBILIARIA: - No se admiten mascotas. - Sujeto a decisión última del cliente propietario. - Imprescindible seguro de alquiler. - Honorarios inmobiliarios incluidos en el precio. - Consultar resto de condiciones.",False,good,False,False,13.0,True,False,True,False,[],False,False,False,800.0,€/mes,flat,"Alisal - Cazoña - San Román, Santander",Piso,,,,,,,,rent_homes_run_20260310_171627
106961409,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/05/35/16/1298811815.webp,vBAlq316,34,,1680.0,chalet,rent,185.0,,4,3,calle Somonte,Cantabria,Santander,Alisal - Cazoña - San Román,es,43.4674905,-3.8580351,False,https://www.idealista.com/inmueble/106961409/,9292,"Te presentamos esta excelente oportunidad para disfrutar de una maravillosa vivienda en alquiler en la encantadora zona de San Román de la Llanilla. Se trata de una amplia casa individual que ofrece todo el espacio necesario para vivir con total comodidad. Su diseño generoso se extiende a lo largo de 175 metros cuadrados útiles y 185 metros cuadrados construidos, permitiendo un estilo de vida cómodo y confortable. La casa, erigida en el año 1996, conserva en buen estado todo su encanto original mientras incorpora las comodidades modernas imprescindibles para el día a día. Dispone de cuatro habitaciones bien distribuidas, ideales para crear un hogar acogedor. Cada estancia ha sido diseñada pensando en la funcionalidad y el bienestar, brindando un ambiente propicio para el descanso y la tranquilidad. Destacar que la habitación principal en suite se encuentra en la planta baja, lo que es muy práctico, útil a la par que accesible.  La ubicación en San Román de la Llanilla ofrece un entorno tranquilo y bien comunicado, gracias a la proximidad de los servicios de transporte público, lo que facilita el acceso a las principales vías de la ciudad. La parada de autobús cercana asegura una conexión rápida y eficiente con los puntos clave del área urbana, destacándose como un plus significativo para aquellas personas que valoran las opciones de movilidad accesibles. Una de las principales características de la propiedad es su zona ajardinada, un espacio exterior que invita a disfrutar al aire libre, ideal para reuniones familiares, actividades recreativas o simplemente para relajarse rodeado de un entorno natural. Este rincón verde aporta frescura y un toque especial al ambiente general de la casa, permitiendo desconectar del bullicio citadino sin salir de casa. Cabe destacar que la amplitud de sus espacios interiores ofrece numerosas posibilidades de personalización y decoración, permitiendo a los residentes adaptar el entorno a su propio estilo y preferencias. La calidad de la construcción se refleja en cada detalle, evidenciando un diseño pensado para el disfrute y el confort de sus ocupantes. La zona residencial de San Román de la Llanilla se caracteriza por su ambiente sereno y familiar, ideal para aquellos que buscan establecerse en un lugar que combina lo mejor del entorno natural con la cercanía al núcleo urbano. Esta propiedad es una invitación a vivir en un lugar que ofrece tanto belleza como funcionalidad. Si estás buscando un espacio que se convierta en tu próximo hogar, no dudes en considerar esta magnífica casa en San Román de la Llanilla. Tanto la ubicación como las características que ofrece la hacen destacar como una opción atractiva y completa para quienes buscan alquilar una vivienda que cumpla todos sus requisitos. ¡No pierdas la oportunidad de visitarla y descubrir todo lo que tiene para ofrecer!  .",False,good,False,,9.0,False,False,False,False,[],False,False,False,1680.0,€/mes,chalet,"Alisal - Cazoña - San Román, Santander",Chalet en calle Somonte,,,,,,,,rent_homes_run_20260310_171627
110340677,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/95/ee/0c/1402424141.webp,vBAlq374,16,5,980.0,flat,rent,107.0,True,3,2,avenida Menéndez Pelayo,Cantabria,Camargo,Muriedas,es,43.418237,-3.8422639,False,https://www.idealista.com/inmueble/110340677/,10831,"Presentamos este exclusivo piso de lujo de diseño en alquiler de larga estancia en la localidad de Maliaño, ideal para quienes buscan confort, estilo y una ubicación estratégica. Situado en la quinta planta de un edificio con ascensor, construido en 1977, este inmueble combina solidez, elegancia y funcionalidad. La vivienda destaca por su orientación sur, garantizando excelente luminosidad natural durante todo el día y creando espacios cálidos y agradables. Además, cuenta con un balcón, perfecto para disfrutar del aire libre, relajarse o aprovechar momentos de descanso con vistas despejadas. El piso dispone de tres habitaciones amplias, luminosas y cuidadosamente diseñadas, pensadas para ofrecer el máximo confort en estancias prolongadas. Su cuidada distribución y diseño aportan una sensación de amplitud y bienestar, convirtiéndolo en una opción perfecta para familias, profesionales desplazados o estancias corporativas. Cada estancia ha sido concebida para el descanso, el teletrabajo o el disfrute personal, ofreciendo versatilidad sin renunciar a la elegancia. El edificio cuenta con ascensor, aportando comodidad en el día a día. La ubicación es excelente, con buena conexión mediante tren y líneas de autobús, facilitando desplazamientos rápidos al centro de la ciudad y a localidades cercanas. El entorno es tranquilo y residencial, con todos los servicios esenciales a pocos minutos: supermercados, comercios, centros educativos y zonas de interés. La calefacción es comunitaria y está incluida en el precio, garantizando confort y eficiencia sin costes adicionales. Este alquiler de larga estancia representa una oportunidad única para disfrutar de un hogar exclusivo, luminoso y perfectamente conectado en Maliaño.  Contáctenos para más información o para concertar una visita. Estaremos encantados de atenderle y ayudarle a descubrir su próxima residencia.",False,good,False,True,9.0,False,False,False,False,[],False,False,False,980.0,€/mes,flat,"Muriedas, Camargo",Piso en avenida Menéndez Pelayo,,,,,,,,rent_homes_run_20260310_171627
91805235,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/98/5a/fe/1410594190.webp,ARS2038i,33,,1200.0,chalet,rent,149.0,,3,3,calle Campogiro,Cantabria,Santander,Alisal - Cazoña - San Román,es,43.4535603,-3.8430137,False,https://www.idealista.com/inmueble/91805235/,10268,"Descubre este encantador chalet adosado en urbanización privada y con pista deportiva en Peñacastillo, perfecto para quienes buscan comodidad y espacio en un entorno tranquilo! Con una superficie de 149 metros cuadrados, esta vivienda ofrece un amplio y funcional diseño. Cuenta con tres dormitorios, dos baños, aseo y bajo cubierta de unos 45 m², ideal para familias o quienes necesitan espacio adicional. La propiedad se encuentra sin amueblar, lista para que puedas personalizarla a tu gusto. La cocina está completamente equipada, perfecta para preparar deliciosas comidas en un entorno práctico y cómodo. Dispone de calefacción de gas natural individual, garantizando un ambiente cálido durante los meses más fríos. El jardín privado de unos 25 m² es un espacio perfecto para disfrutar del aire libre, realizar reuniones o simplemente relajarte en un entorno natural. La orientación doble norte y sur aporta luminosidad y ventilación a la vivienda en diferentes momentos del día. El suelo de tarima aporta calidez y elegancia, mientras que las ventanas de aluminio aseguran un buen aislamiento térmico y acústico. El inmueble además cuenta con 2 plazas de garaje, facilitando el aparcamiento y la seguridad de tu vehículo y lavadero comunitario. No se aceptan mascotas. No pierdas la oportunidad de convertir esta casa en tu nuevo hogar en una zona privilegiada de Peñacastillo. ¡Contáctanos y ven a visitarlo! Ref: ARS2038i.",False,good,False,,8.0,False,False,False,False,[],False,False,False,1200.0,€/mes,chalet,"Alisal - Cazoña - San Román, Santander",Chalet adosado en calle Campogiro,True,True,terracedHouse,,,,,rent_homes_run_20260310_171627
110366456,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/be/46/6f/1403057401.webp,22413,90,,1500.0,chalet,rent,161.0,,3,3,avenida de Valdecilla,Cantabria,Santander,Cuatro Caminos,es,43.4583483,-3.8297218,False,https://www.idealista.com/inmueble/110366456/,11381,"CÉNTRICO CHALET EN ALQUILER EN CIUDAD JARDIN Exclusiva propiedad en cómoda situación, que nos ofrece disponer de jardín y espacio en el centro de la ciudad. La distribución se desarrolla en cuatro niveles: en la primera planta contamos con la zona de día, dividida en salón-comedor, cocina totalmente equipada, con gran espacio de almacenaje, con acceso al jardín y un aseo; En la segunda encontramos la zona de descanso, que cuenta con 2 luminosas habitaciones, armario empotrado, vestidor y un baño completo que les da cobertura; En la última planta encontramos un ático diáfano, con acceso a una agradable terraza, zona de almacenaje y otro baño completo; En la planta baja se ubica la sala de lavandería y la salida al garaje. Todas las alturas están intercomunicadas entre sí por una escalera interior (así como por un ascensor pero que no está en funcionamiento). El garaje es amplio, cuenta con capacidad de albergar hasta dos vehículos. Orientación sur y oeste. Dispone de acceso privado por escaleras y bonito jardín dividido en varios ambientes. Todas las persianas son eléctricas. A tan solo 2 minutos del hospital Marqués de Valdecilla. Se alquila para fijo. No se admiten mascotas. Actualmente se encuentra semi amueblado. Ideal para una familia. Cercano a todos los servicios: Supermercados, farmacias, hospital, comercios, centros deportivos, parques y jardines … Servicio de transporte público a tan solo unos metros (cómo autobús y taxi) Carril bici…. Buena conexión con S-10, aeropuerto y resto de la ciudad. Un auténtico oasis. La mayor y más selecta cartera inmobiliaria de Cantabria. Mikeli Luxury Real Estate. Mas inmuebles en la zona. Contacte con su asesor.",False,good,False,,9.0,False,False,False,False,[],False,False,False,1500.0,€/mes,chalet,"Cuatro Caminos, Santander",Chalet pareado en avenida de Valdecilla,True,True,semidetachedHouse,,,,,rent_homes_run_20260310_171627
110589116,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/4a/d6/6d/1409476619.webp,62181929,20,4,1200.0,flat,rent,90.0,True,3,2,"calle Rosalía de Castro, 13",Cantabria,Santander,Peñacastillo - Nuevamontaña,es,43.4390559,-3.8554089,True,https://www.idealista.com/inmueble/110589116/,9304,"Edificio Copérnico, recién entregado, obra nueva. Alquiler para fijo. Piso a estrenar, orientado al Sur, soleado, con vistas despejadas al parque. Estudiamos la posibilidad de alquilarlo amueblado. En Peñacastillo, zona nueva, con todos los servicios, Centros de salud, deportivo, comerciales. Piso confortable, con aerotermia.",False,good,False,True,13.0,False,False,False,False,[],False,False,False,1200.0,€/mes,flat,"Peñacastillo - Nuevamontaña, Santander","Piso en calle Rosalía de Castro, 13",True,True,,,,,,rent_homes_run_20260310_171627
110489631,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/70/a9/73/1406474606.webp,ARS2753i,23,3,850.0,flat,rent,81.0,True,3,1,AV MENENDEZ PELAYO,Cantabria,Camargo,Muriedas,es,43.4172922,-3.845027,False,https://www.idealista.com/inmueble/110489631/,10652,"Descubre este encantador piso de 81 metros cuadrados, perfecto para quienes buscan comodidad y funcionalidad en un entorno luminoso y acogedor. La vivienda cuenta con tres dormitorios y un baño completo, ideal para familias o quienes necesitan espacio adicional. Totalmente amueblado, el piso ofrece un ambiente listo para entrar a vivir. La orientación oeste garantiza una excelente entrada de luz natural durante toda la tarde, creando un ambiente cálido y soleado. Las ventanas con doble acristalamiento Climalit aseguran un buen aislamiento térmico y acústico, mientras que el suelo de tarima aporta un toque de elegancia y confort. La propiedad dispone de ascensor para facilitar el acceso y calefacción de gas natural individual, permitiendo mantener una temperatura agradable en cualquier época del año. La cocina está completamente equipada, lista para preparar tus mejores recetas. No pierdas la oportunidad de vivir en un piso exterior, luminoso y bien equipado, en una zona que combina comodidad y funcionalidad. ¡Contáctanos y ven a visitarlo! No se aceptan mascotas. Ref: ARS2753i.",False,good,False,True,10.0,False,False,False,False,[],False,False,False,850.0,€/mes,flat,"Muriedas, Camargo",Piso en Av Menendez Pelayo,,,,,900.0,50.0,6.0,rent_homes_run_20260310_171627
110438284,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/da/9b/c6/1405141217.webp,PAF/IP2555_G,44,11,1000.0,flat,rent,77.0,True,2,2,"calle Vargas, 71",Cantabria,Santander,Cuatro Caminos,es,43.458563,-3.8251466,True,https://www.idealista.com/inmueble/110438284/,11750,"Inmoprime21, tu inmobiliaria de confianza en Santander. Alquiler FIJO de piso con vistas al mar en Santander Amueblado, 2 habitaciones. Se alquila precioso piso con vistas directas al mar en Santander, ubicado en una undécima planta, lo que garantiza luz natural todo el día y vistas panorámicas espectaculares. Vivienda en alquiler fijo, ideal para quienes buscan comodidad, tranquilidad y una ubicación privilegiada. El piso cuenta con 72 m² útiles (77 m² construidos), distribuidos en 2 amplios dormitorios, salón luminoso, cocina totalmente equipada y dos baños con plato de ducha. La vivienda se entrega completamente amueblada y con electrodomésticos, lista para entrar a vivir. El edificio dispone de ascensor, lo que aporta máxima comodidad. Situado en una de las zonas más demandadas de Santander, rodeado de todos los servicios: supermercados, comercios, restaurantes, zonas de ocio y con excelentes comunicaciones en autobús y tren. Una oportunidad única para vivir junto al mar sin renunciar a la vida urbana.  Ubicación inmejorable  Vistas al mar, 2 habitaciones, Amueblado, con ascensor  y Muy bien comunicado  Contacta con Inmoprime21 y agenda tu visita. ¡Este piso no durará mucho en el mercado!      .",False,good,False,True,13.0,False,False,True,False,[],False,False,False,1000.0,€/mes,flat,"Cuatro Caminos, Santander","Piso en calle Vargas, 71",,,,,,,,rent_homes_run_20260310_171627
110226219,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/e8/6f/56/1417728655.webp,56718,29,,795.0,flat,rent,120.0,True,4,2,calle Pablo Garnica,Cantabria,Torrelavega,Cerezo - Aspla - Torres,es,43.3514503,-4.051958,False,https://www.idealista.com/inmueble/110226219/,8320,"Presentamos un encantador piso situado en la área de Aspla, ubicado en el segundo nivel sin ascensor. Esta propiedad cuenta con dos acogedoras habitaciones individuales y una espaciosa habitación matrimonial que incluye un práctico aseo privado. El amplio estudio ofrece versatilidad para diferentes usos, mientras que la cocina totalmente equipada es perfecta para disfrutar de deliciosas comidas familiares gracias a su generoso espacio y gran capacidad de almacenamiento. Además, el luminoso salón se caracteriza por ser muy soleado e invita al relax con vistas hacia un tranquilo patio vecinal. También dispone de un baño completo equipado con bañera y luminoso. Su ubicación es inmejorable: a solo 1 minuto del centro urbano y perfectamente conectado tanto con las principales vías rápidas como trenes; todo ello sumando conveniencia ya que nuestras maravillosas playas están apenas a 10 minutos. si estas pensando en cambiarte a una casa amplia, luminosa y bien situada esta es yu oportunidad.",False,good,False,False,7.0,False,False,False,False,[],False,False,False,795.0,€/mes,flat,"Cerezo - Aspla - Torres, Torrelavega",Piso en calle Pablo Garnica,,,,,850.0,55.0,6.0,rent_homes_run_20260310_171627
110120259,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/8c/5c/07/1417594649.webp,AL2698,13,bj,775.0,flat,rent,65.0,True,2,1,"calle Juan Cacho Ruiz de Villa, 1",Cantabria,Torrelavega,El Parque - Zapatón,es,43.3464646,-4.0511743,True,https://www.idealista.com/inmueble/110120259/,8868,"Rentas y Capitales presenta estupendo bajo recién REFORMADO, en Calle Juan Cacho Ruiz de Villa ( junto a la Avenida de España ). planta baja. Gasgos de suministros Incluidos. La vivienda tiene una superficie útil de 65 metros distribuidos en 2 dormitorios ( uno  con cama de matrimonio y armario) y el segundo dormitorio con cama de 90. Salón con cocina americana a estrenar con electrodomésticos. Baño completo con plato de ducha y mampara. Dispone de un balcón al cual accedemos desde el salón. Orientación Sur. Todo exterior. Los suelos son de tarima flotante, las ventana de PVC climalit y la calefacción es eléctrica. Ubicado en el centro de Torrelavega junto a la Avenida de España. Rodeado de todos los servicios como paradas de autobús, supermercados, comercios, colegios, instituto, etc. Se solicitará solvencia económica para acceder al alquiler de la vivienda.   Consulte condiciones y disponibilidad. No deje pasar esta oportunidad y solicite una visita sin compromiso.",False,good,False,False,12.0,False,False,False,False,[],False,False,False,775.0,€/mes,flat,"El Parque - Zapatón, Torrelavega","Piso en calle Juan Cacho Ruiz de Villa, 1",,,,,,,,rent_homes_run_20260310_171627
110823107,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/a4/5f/25/1417907107.webp,036.134275,13,,700.0,flat,rent,70.0,True,2,2,Covadonga - Campuzano - Ciudad Vergel,Cantabria,Torrelavega,Covadonga - Campuzano - Ciudad Vergel,es,43.3454924,-4.0534419,False,https://www.idealista.com/inmueble/110823107/,8991,"Los alquileres sólo se informan de manera presencial en la agencia, sita en julian ceballo 1, cuatro caminos torrelavega.",False,good,False,True,10.0,False,False,False,False,[],False,False,False,700.0,€/mes,flat,"Covadonga - Campuzano - Ciudad Vergel, Torrelavega",Piso,True,True,,,,,,rent_homes_run_20260310_171627
110771159,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/c9/74/b3/1415066362.webp,AL2709,21,bj,750.0,flat,rent,75.0,True,2,2,"plaza de las Autonomías, 6",Cantabria,Torrelavega,Ciudad Nueva,es,43.3394366,-4.050491,True,https://www.idealista.com/inmueble/110771159/,9643,"Presentamos a continuación fantástica vivienda en el centro de  Torrelavega.    La vivienda es UNA PLANTA BAJA, Tiene una superficie útil de 75 metros distribuidos en 2 dormitorios  ( los dos cuentan con cama de matrimonio y armario en 1  habitación tenéis acceso a una puerta con salida a la calle). Amplio salón amueblado totalmente con dos sofás, mesita, mueble de tv ( incluye TV). Baño completo con plato de ducha  y mampara. un segundo baño ubicado en la habitación  principal con plato de ducha.  La Cocina esta equipada totalmente  con electrodomésticos modernos, Dispone de calefacción eléctrica, suelo de tarima cerámica  y ventanas de PVC climalit. La vivienda es muy luminosa dispone de orientación sur-este da el sol todo el día.   La vivienda se encuentra muy bien ubicada en el centro  con todos los servicios al lado farmacias, colegio, médicos, supermercados, etc.   se solicita solvencia económica para hacer seguro de alquiler.   Consulte fechas y disponibilidad.   No dejes pasar esta oportunidad y solicite su visita sin compromiso estaremos encantados de atenderle.  .",False,good,False,False,10.0,False,False,False,False,[],False,False,False,750.0,€/mes,flat,"Ciudad Nueva, Torrelavega","Piso en plaza de las Autonomías, 6",,,,,,,,rent_homes_run_20260310_171627
