propertyCode,thumbnail,numPhotos,price,propertyType,operation,size,rooms,bathrooms,address,province,municipality,district,country,latitude,longitude,showAddress,url,distance,description,hasVideo,status,newDevelopment,hasLift,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,newDevelopmentHighlight,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,detailedType.typology,detailedType.subTypology,suggestedTexts.subtitle,suggestedTexts.title,externalReference,floor,exterior,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage,parkingSpace.parkingSpacePrice
109108482,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/49/81/81/1364594497.webp,13,680.0,flat,rent,65.0,3,1,CL GERONA,Cantabria,Santander,Puerto Chico,es,43.4676076,-3.7883785,False,https://www.idealista.com/inmueble/109108482/,1834,"¡ALQUILER DE TEMPORADA DE SEPTIEMBRE A JUNIO¡ Para estudiantes, solo periodo escolar. En el Grupo Canalejas, a cinco minutos de Puerto Chico, a cinco minutos de la Escuela Superior de Náutica y a 10 minutos de las Universidades de Cantabria y de Cesine. Distribuido en: Tres habitaciones, una doble y dos sencillas, todas ellas tiene mesa de estudio y armarios, salón-comedor, cocina equipada y baño con plato de ducha. Igualmente tiene una despensa-trastero para almacenaje. Zona de aparcamiento libre. Wifi incluido en el precio. No tiene ascensor. Todo exterior y muy luminoso. Calefacción de gas natural, ventanas de PVC Escaleras mecánicas que te facilitaran el acceso.  En la zona dispone de todos los servicios, centro medico, farmacias, supermercados, parada de autobús.. . Si te trasladas a Santander a estudiar, o por trabajo, no dudes en solicitar información. O.",False,good,False,False,10.0,False,False,False,False,[],False,False,False,680.0,€/mes,flat,,"Puerto Chico, Santander",Piso en CL Gerona,55,4,True,,,,,,
110382757,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/89/75/41/1403556675.webp,15,575.0,flat,rent,40.0,1,1,calle Profesor Jiménez Díaz,Cantabria,Santander,Cuatro Caminos,es,43.4590187,-3.823486,False,https://www.idealista.com/inmueble/110382757/,1155,"**Piso en Alquiler Temporal en Calle Limón - Ideal para la Temporada Escolar** ¡Descubre este acogedor piso disponible para la temporada escolar de enero a junio de 2026! Situado en la tranquila calle Limón, este inmueble de 40 m² es perfecto para estudiantes o profesionales que buscan un espacio cómodo y funcional. Con una habitación luminosa y un baño completo, ofrece todo lo necesario para una estancia agradable.  El salón cocina, aunque vacío, brinda la oportunidad de personalizar el espacio a tu gusto. Además, cuenta con calefacción mediante bomba de frío/calor eléctrica, asegurando confort en cualquier época del año. El edificio tiene ascensor, lo que facilita el acceso al piso, que se encuentra en la planta baja. Ten en cuenta que el wifi está disponible por un coste adicional de 30€/mes y los gastos de luz y agua son aparte. Con una clasificación energética D y emisiones de CO2 en clase C, este piso es una opción eficiente y práctica. ¡No pierdas la oportunidad de vivir en un lugar que combina comodidad y ubicación!",False,good,False,False,14.0,False,False,False,False,[],False,False,False,575.0,€/mes,flat,,"Cuatro Caminos, Santander",Piso en calle Profesor Jiménez Díaz,,bj,True,,,,,,
110379167,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/34/7d/0c/1403443892.webp,21,900.0,flat,rent,93.0,3,2,calle Ruiz Zorrilla,Cantabria,Santander,Castilla - Hermida,es,43.4564428,-3.8131907,False,https://www.idealista.com/inmueble/110379167/,703,"¡NO SE ALQUILA PARA FIJO!                                                         Alquiler TEMPORAL, ideal para personal docente, profesionales sanitarios desplazados con contrato temporal o estudiantes universitarios. Dos posibilidades: ·        Hasta 30 de junio de 2026; o ·        Curso escolar 26-27 (de 1 de septiembre de 2026 a 30 de junio de 2027).   Piso luminoso y cálido, vivienda en 6ª planta con ascensor, orientación sur-este; situada frente a la Biblioteca de Cantabria. Se encuentra muy bien comunicada (autobuses 4, 14 y 24 en la puerta); a 5 minutos a pie de las estaciones de Renfe y autobús y a 10 minutos del Centro Botín y del Ayuntamiento. La vivienda cuenta con 3 dormitorios, uno de ellos acondicionado para estudiar/teletrabajar y 2 baños. Se entrega totalmente amueblada y equipada, con la cocina recién reformada y todos los electrodomésticos necesarios. Suelos de madera y ventanas recién cambiadas de PVC, lo que dota a la vivienda de una gran calidez. NO SE ADMITEN MASCOTAS. Se alquila para MÁXIMO 2-3 personas.",False,good,False,True,10.0,False,False,False,False,[],False,False,False,900.0,€/mes,flat,,"Castilla - Hermida, Santander",Piso en calle Ruiz Zorrilla,PAT_D_1628_2,6,,,,,,,
110378070,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/e8/66/66/1403412796.webp,25,950.0,flat,rent,60.0,1,1,"calle León Felipe, 8",Cantabria,Santander,Puerto Chico,es,43.464064,-3.7895497,True,https://www.idealista.com/inmueble/110378070/,1654,"Apartamento en alquiler junto al Palacio de Festivales con garaje, Entre Puertocico y El Sardinero encontramos este fantástico ático de alquiler para fijo. Dispone de una amplia habitación, acogedor salón, cocina americana, baño completo y plaza de garaje incluida, un valor añadido imprescindible en la zona. La vivienda está totalmente amueblada, muy luminosa y lista para entrar a vivir. Ideal para profesionales que buscan confort, buena ubicación y tranquilidad. Situado en una de las zonas más demandadas de Santander, a un paso del Palacio de Festivales, de la Bahía, el CEAR de vela Príncipe Felipe, Avda de Reina Victoria, playa de La Fenómeno.. . con todos los servicios necesarios en la puerta (Supermercados, tiendas, bares, restaurantes, colegios, paradas de autobús, taxi, carril bici... )  Mikeli Luxury Real Estate. La Mayor y más selecta cartera inmobiliaria de Cantabria. Más inmuebles en la zona. Contacte con su asesor.",False,good,False,True,16.0,False,False,False,False,[],False,False,False,950.0,€/mes,flat,,"Puerto Chico, Santander","Piso en calle León Felipe, 8",22412,4,True,True,True,1000.0,50.0,5.0,
110375202,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/97/f4/23/1403332093.webp,7,780.0,flat,rent,65.0,3,1,calle Virgen del Camino,Cantabria,Santander,Los Castros,es,43.4686805,-3.8002712,False,https://www.idealista.com/inmueble/110375202/,1052,"Piso en Los Castros, Santander. Con una superficie de 65 m2, distribuido en 3 dormitorios, 1 baño, salón con salida a balcón y cocina independiente, amueblada y equipada con electrodomésticos (vitrocerámica, campana, horno, lavadora, frigorífico y termo eléctrico). Suelos de tarima, radiadores eléctricos por toda la vivienda, baño con plato de ducha y ventanas de aluminio lacado en blanco. Recién reformada y acondicionada, lista para entrar a vivir. Situada en la primera planta de un edificio con ascensor. Orientación sur. Junto a la Universidad de Cantabria, con servicios cercanos como comercios, supermercados, centros educativos, Hospital de Santa Clotilde, restaurantes, ocio e instalaciones deportivas. Comunicado por carretera S-10. Líneas de autobuses cercanas.  A 20 minutos andando de la estación de Renfe. A 10 minutos de aeropuerto. REQUISITOS: 1 mes de fianza.",False,good,False,True,12.0,False,False,False,False,[],False,False,False,780.0,€/mes,flat,,"Los Castros, Santander",Piso en calle Virgen del Camino,3715-VI-LYT-000-081-663,1,True,,,,,,
110372635,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/51/28/50/1403251271.webp,25,950.0,flat,rent,120.0,2,2,"calle Ernest Lluch, 9",Cantabria,Santander,La Pereda,es,43.47489,-3.8064972,True,https://www.idealista.com/inmueble/110372635/,1426,"Situada en un entorno privilegiado, en la calle Ernest Lluch, frente al Parque de las Llamas, en una zona muy consolidad, dotada de todo tipo de servicios, fácil salida de la ciudad por la S20, junto a las universidades y a 5 minutos de la playa del Sardinero. La vivienda presenta un gran estado de conservación (Para entrar a vivir), construida en el año 2004, en una urbanización privada con distintas áreas de descanso y zona infantil. La distribución interior actual es la siguiente: Hall de entrada distribuidor, cocina totalmente amueblada y equipada con acceso a terraza / tendedero. El salón está distribuido en dos ambientes, zona de comedor mas próxima a la cocina y zona de estar audiovisual con grandes ventanales al exterior. Dispone de 2 dormitorios dobles y 2 cuartos de baño. Características generales: - Suelos cerámicos y parquet. - Carpintería exterior Aluminio / Climalit - Carpintería interior madera  - Calefacción individual - Armarios Empotrados.  - 1 Plaza de garaje - Trastero  - Videovigilancia 24h en la urbanización - Servicio comunitarios de mantenimiento: jardinería y limpieza  Consulte disponibilidad. CONDICIONES DE ALQUILER: Solvencia económica demostrable: Contrato de trabajo y tres últimas Nóminas.  Dos mensualidades de Fianza y mes en curso. Para ampliar información no dude en llamarnos o concertar visitas directamente en el tlf/whatsapp Raúl.",False,good,False,True,8.0,False,False,False,False,[],False,False,False,950.0,€/mes,flat,,"La Pereda, Santander","Piso en calle Ernest Lluch, 9",TGA001325,2,True,True,True,,,,
110368373,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/0a/c8/0d/1403112219.webp,12,800.0,flat,rent,55.0,1,1,calle Bonifaz,Cantabria,Santander,Puerto Chico,es,43.4651758,-3.7969993,False,https://www.idealista.com/inmueble/110368373/,1089,"Distrito Inmobiliario te ofrece este fantástica vivienda de alquiler en una de las mejores zonas de la ciudad de Santander, en la calle Bonifaz, Puertochico, a un paso del paseo de Pereda, del túnel que da acceso al Sardinero y a la zona de Tetuán. La vivienda está distribuida en un amplio dormitorio amueblado con una cama de matrimonio con somier y colchón, 3 armarios y 2 mesillas de noche, salón-comedor con sofá, 2 butacas, mesa de comedor con 4 sillas, mesa auxiliar y un armario de fondo, cocina completamente equipada con frigorífico pequeño, cocina de gas, lavadora y microondas y baño con bañera. Además a la entrada de la vivienda encontramos un hall-distribuidor. Dispone de calefacción individual de gas natural, suelos de parquet y azulejados en cocina y baño, ventanas de PVC con doble acristalamiento y puertas de madera barnizadas. Se encuentra en perfectas condiciones y es completamente exterior y muy cálido y luminoso gracias a su orientación sur.   Con una ubicación privilegiada cuenta con todos los servicios necesarios a escasos metros: parada de autobús, colegios, centro de salud, restaurantes.. . El edificio es de hormigón y tiene ascensor a cota cero con portal adaptado para personas de movilidad reducida. Se alquila para un máximo de 2 personas. Se solicita mes de fianza, mes de depósito y superar un estudio de solvencia económica.",False,good,False,True,15.0,False,False,False,False,[],False,False,False,800.0,€/mes,flat,,"Puerto Chico, Santander",Piso en calle Bonifaz,6203,5,True,,,,,,
110363874,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/1b/f0/7e/1402981423.webp,28,1975.0,flat,rent,160.0,3,2,PS PEREZ GALDOS,Cantabria,Santander,El Sardinero,es,43.4648354,-3.7850504,False,https://www.idealista.com/inmueble/110363874/,2025,"En pleno Sardinero, una de las zonas más exclusivas de Santander, se alquila este amplio y luminoso piso situado en la calle Pérez Galdós. La vivienda se encuentra dentro de un edificio residencial privado, con zonas ajardinadas, conserje y ascensor, en un entorno tranquilo y muy bien cuidado. El piso destaca por su orientación sur, que le proporciona luz natural durante todo el día, y por su cómoda distribución. El salón es amplio y muy luminoso, con salida a una agradable terraza desde la que se disfrutan vistas despejadas a la zona residencial. Dispone de tres dormitorios, dos baños completos —uno de ellos recientemente reformado— y una cocina independiente, funcional y bien orientada. Incluye plaza de garaje, un valor añadido imprescindible en esta zona. Una opción ideal para quienes buscan alquilar en el Sardinero, cerca de las playas y de todos los servicios, sin renunciar a la tranquilidad. Si buscas un piso especial en una de las mejores zonas de Santander, este puede ser tu próximo hogar. Oportunidades así no suelen durar.",False,good,False,True,12.0,False,False,False,False,[],False,False,False,1975.0,€/mes,flat,,"El Sardinero, Santander",Piso en Ps Perez Galdos,ISA946,3,True,True,True,,,,
110525278,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/a0/75/da/1407940438.webp,15,1500.0,flat,rent,101.0,3,2,paseo Canalejas,Cantabria,Santander,Puerto Chico,es,43.4667835,-3.7874099,False,https://www.idealista.com/inmueble/110525278/,4068,"MIRANDA A TU ALCANCE – LISTO PARA ENTRAR A VIVIR En la zona más noble de Canalejas, en pleno Alto Miranda, te espera esta magnífica vivienda recién reformada, pensada para quienes buscan ubicación, luz y comodidad en su día a día. Destaca desde el primer momento por su ubicación privilegiada, a un paso del Sardinero y de Puertochico, en un entorno consolidado con todos los servicios a mano y excelentes comunicaciones. La vivienda es completamente exterior, con una fantástica entrada de luz natural en todas las estancias gracias a sus grandes ventanales, lo que aporta una agradable sensación de amplitud y bienestar durante todo el día. La reforma reciente ha actualizado la vivienda con un estilo actual y funcional, poniendo especial cuidado en los acabados y manteniendo el encanto de elementos como sus cuidados suelos de madera, que reflejan la luz y aportan calidez a cada espacio. Cuenta con dos puertas de entrada, un detalle poco habitual que aporta comodidad y carácter: una con acceso directo a la cocina y otra al hall principal, desde el que se distribuye el resto de la vivienda. El edificio dispone de portero físico, un valor añadido que garantiza el buen funcionamiento de la comunidad y aporta tranquilidad en el día a día. Además, la vivienda goza de excelente accesibilidad, con parada de autobús en la puerta y las escaleras mecánicas recientemente instaladas que conectan cómodamente el Palacio de Festivales con la zona. Un piso amplio, luminoso y actualizado, en una de las zonas más demandadas de Santander, rodeado de colegios, supermercados y todo tipo de servicios. Una vivienda para disfrutar desde el primer día.",False,good,False,True,15.0,False,False,False,False,[],False,False,False,1500.0,€/mes,flat,,"Puerto Chico, Santander",Piso en paseo Canalejas,19822,2,True,,,,,,
110524756,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/80/d1/a8/1407573829.webp,14,1600.0,flat,rent,125.0,3,2,calle Lealtad,Cantabria,Santander,Centro - Ayuntamiento,es,43.4632314,-3.8092706,False,https://www.idealista.com/inmueble/110524756/,5492,"AMPLIO PISO CÉNTRICO EN CALLE LEALTAD · 125 m² · SUR     Alquilamos magnífico piso de 125 m² en pleno centro, ubicado en la calle Lealtad, una de las zonas más demandadas por su comodidad y excelentes comunicaciones.    La vivienda dispone de tres amplias habitaciones, salón luminoso, dos baños completos y una agradable terraza orientada al sur, que aporta luz natural durante todo el día.    Su distribución y ubicación permiten un uso tanto como vivienda habitual como oficina o despacho profesional, convirtiéndolo en una opción muy versátil.    Rodeado de todos los servicios a pie de calle: comercios, transporte público, colegios, centros médicos y zonas administrativas.    125 m²  3 habitaciones  2 baños  Terraza al sur  Excelente ubicación  Ideal vivienda u oficina    Una oportunidad única en el centro para vivir o trabajar con todas las comodidades.",False,good,False,True,13.0,False,False,False,False,[],False,False,False,1600.0,€/mes,flat,,"Centro - Ayuntamiento, Santander",Piso en calle Lealtad,FV5090,7,True,,,,,,
110514203,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/ff/58/c2/1407254583.webp,39,1200.0,flat,rent,65.0,1,1,paseo de Altamira,Cantabria,Santander,General Dávila,es,43.467641,-3.7996227,False,https://www.idealista.com/inmueble/110514203/,4970,"Alquiler para fijo, apartamento al sur con terraza, salón comedor, habitación doble, baño y cocina equipada. El apartamento se alquila para fijo, se alquila con plaza de garaje en el edificio. Destacamos la orientación sur, vistas despejadas, plaza de garaje en el edificio. Por su ubicación estamos en un punto de la ciudad que confluyen todos los puntos de unión con el resto de la ciudad. my próximos a las playas del Sardinero, zona de las universidades, centro ciudad. con un punto de transporte público muy próximo. MIKELI Luxury Real Estate, la mayor y más selecta cartera inmobiliaria de Cantabria. Más inmuebles en la zona. Contacte con su asesor.",False,good,False,False,18.0,False,False,False,False,[],False,False,False,1200.0,€/mes,flat,,"General Dávila, Santander",Piso en paseo de Altamira,22415,2,True,True,True,,,,
110514201,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/69/60/ca/1407254297.webp,47,1500.0,flat,rent,136.0,3,2,"calle el Mansín, 21",Cantabria,Santander,Cueto,es,43.4781138,-3.8075726,True,https://www.idealista.com/inmueble/110514201/,6121,"Piso en alquiler sin mobiliario, con terraza, piscina y pádel, *DISPONIBLE PARA FIJO A PARTIR DE ABRIL* Situado en el barrio de Valdenoja-La Pereda, zona residencial por excelencia, este fabuloso piso de obra nueva es el hogar perfecto para quienes buscan comodidad y calidad de vida a solo unos minutos del centro de la ciudad y la playa. Ofrece una cómoda distribución y situación. Con 3 habitaciones amplias, un salón luminoso y un diseño contemporáneo. Su terraza orientada al sur con acceso directo desde salón, es el espacio perfecto para montar un comedor exterior, zona chillout o solárium, donde podrá disfrutar de agradables lecturas o ser el mejor anfitrión. A continuación, encontramos su cocina totalmente equipada con electrodomésticos de alta gama. La habitación principal con su baño incorporado en suite, está orientada al sur, al igual que el salón. La segunda habitación dispone de mucha luz natural también y se encuentra muy cercana al baño de cortesía de la vivienda, y la tercera habitación, que se encuentra a continuación. Todas con armario empotrado. Todo un lujo en la zona de Valdenoja, con buena accesibilidad, buena plaza de garaje y trastero*Opción de una segunda plaza, no incluida en el precio*. La finca cuenta con piscina comunitaria y pista de pádel. Cercano a los principales colegios, transporte público, zonas comerciales, playas, paseos y parques… zona tranquila y segura.  Mikeli Luxury Real Estate. La mayor y más selecta cartera inmobiliaria de Cantabria. Más inmuebles en la zona. Contacte con su asesor.",False,good,False,True,11.0,False,False,False,False,[],False,False,False,1500.0,€/mes,flat,,"Cueto, Santander","Piso en calle el Mansín, 21",22362,1,True,True,True,,,,
110510335,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/4b/28/67/1409361585.webp,6,750.0,flat,rent,55.0,2,1,calle Juan de Santander,Cantabria,Santander,Castilla - Hermida,es,43.4543196,-3.8165726,False,https://www.idealista.com/inmueble/110510335/,5834,"Contactar mediante llamada telefónica. No se garantiza respuesta por mail. Se alquila piso en C/ Juan de Santander (antigua C/ Ruiz de Alda). Se trata de una vivienda distribuida en dos dormitorios, salón, cocina y un baño.   La vivienda está semiamueblada:  -cocina: equipada -salón: mueble de tv -baño: equipado -dormitorio principal: armario -dormitorio 2: armario   Se alquila para fijo, estancia mínima de un año. No se aceptan alquileres inferiores al año completo.   Si desea mas información, llámenos al teléfono de oficina en horario de mañanas de 10:00 a 13:00 y tardes de 17:00 a 20:00. Se priorizarán las llamadas directas frente a contactos por mail.",False,good,False,True,14.0,False,False,False,False,[],False,False,False,750.0,€/mes,flat,,"Castilla - Hermida, Santander",Piso en calle Juan de Santander,,2,False,,,,,,
110505060,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/60/39/1d/1406947450.webp,12,975.0,flat,rent,91.0,2,1,calle Gravina,Cantabria,Santander,Centro - Ayuntamiento,es,43.4629944,-3.8109911,False,https://www.idealista.com/inmueble/110505060/,5615,"////// PISO VACIO ////// Junto a la Biblioteca Municipal. Amplio piso con mucha luz. Acogedor e ideal para y hacer de él un hogar muy acogedor.  Este anuncio es informativo y no contractual, puede contener errores, se muestra a título informativo y no es vinculante. Además, está sujeto a la decisión final del propietario.",False,good,False,False,11.0,False,False,False,False,[],False,False,False,975.0,€/mes,flat,,"Centro - Ayuntamiento, Santander",Piso en calle Gravina,0102-97521-VACIO-GRAVINA    ,2,True,,,,,,
110506645,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/e4/0b/54/1406980693.webp,37,800.0,flat,rent,50.0,2,1,paseo de Altamira,Cantabria,Santander,General Dávila,es,43.4669873,-3.7969533,False,https://www.idealista.com/inmueble/110506645/,4745,"Alquiler de precioso apartamento totalmente exterior y muy cálido gracias a su orientación sur. Ubicado en una zona privilegiada frente a un parque, con vistas despejadas y todos los servicios a pie de calle (supermercados, bancos, cafeterías y bus). Dispone de calefacción eléctrica con radiadores inteligentes con termostato independiente. El edificio ha sido remodelado recientemente con SATE por lo que está perfectamente aislado del frío y la humedad. La vivienda se distribuye en 2 habitaciones de tamaño idéntico, muy amplias y amuebladas al detalle, perfectas para compartir sin diferencias de espacio. Un bonito salón, espaciosa cocina totalmente equipada y baño con una amplia cabina de ducha, todo bañado por el sol durante el día. Su ubicación es fantástica. A un paso de la Universidad de Cantabria y las playas del Sardinero, y a solo 10 minutos caminando del centro de Santander. Ideal para profesionales, personal docente o estudiantes de postgrado que busquen tranquilidad y comodidad. Se alquila para fijo. No se admiten mascotas.",True,good,False,False,16.0,False,False,False,False,[],False,False,False,800.0,€/mes,flat,,"General Dávila, Santander",Piso en paseo de Altamira,,2,True,,,,,,
110502503,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/26/44/27/1406885331.webp,25,1600.0,flat,rent,125.0,3,2,calle los Caños,Cantabria,Santander,Centro - Ayuntamiento,es,43.4640601,-3.8156915,False,https://www.idealista.com/inmueble/110502503/,6012,"Espectacular piso de 120m² con maravillosas vistas a toda la bahía de Santander. ¿Buscas amplitud, luz y la mejor ubicación de Santander? Presentamos este fantástico piso de 120 m² situado en el corazón de la ciudad. A tan solo 5 minutos a pie del Ayuntamiento y a un paso de los lugares más emblemáticos: el Paseo de Pereda y el Centro Botín. La vivienda destaca por su excelente distribución: Zona de día: Un enorme salón-comedor inundado de luz natural gracias a sus maravillosas vistas. Cocina: Amplia, totalmente equipada y pensada para los amantes de la cocina. Zona de noche: 3 dormitorios espaciosos con armarios empotrados. El dormitorio principal tiene el baño en suite.  El edificio cuenta con ascensor. Se alquila completamente amueblado. El precio del alquiler incluye la calefacción de gas, permitiéndole mantener un hogar cálido durante todo el invierno sin costes adicionales. Vive rodeado de la mejor oferta cultural y de servicios de Santander. Una oportunidad única para quienes valoran la amplitud y la ubicación estratégica.",True,good,False,True,13.0,False,False,False,False,[],False,False,False,1600.0,€/mes,flat,,"Centro - Ayuntamiento, Santander",Piso en calle los Caños,,9,True,,,,,,
110497834,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/b0/65/58/1406755307.webp,15,890.0,flat,rent,70.0,2,1,calle Calvo Sotelo,Cantabria,Santander,Centro - Ayuntamiento,es,43.4597824,-3.8084853,False,https://www.idealista.com/inmueble/110497834/,5317,"Se alquila piso totalmente reformado de 2 habitaciones, salón, cocina y 1 baño, precio; 890€. Se alquila hasta junio.",False,good,False,True,13.0,False,False,False,False,[],False,False,False,890.0,€/mes,flat,,"Centro - Ayuntamiento, Santander",Piso en calle Calvo Sotelo,35055,3,True,,,,,,
110333527,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/74/2b/86/1402195902.webp,17,990.0,flat,rent,50.0,1,1,calle del Monte,Cantabria,Santander,Centro - Ayuntamiento,es,43.4628094,-3.8138748,False,https://www.idealista.com/inmueble/110333527/,5830,"c/ DEL MONTE, a un paso del centro de Santander. Alquiler para FIJO y SIN MUEBLES (a excepción de cocina) de un apartamento totalmente reformado. Estupenda galería    Se distribuye en un dormitorio con armario empotrado, espaciosa cocina americana equipada y con electrodomésticos, baño con plato de ducha, y una amplia galería. La vivienda ha sido reformada íntegramente. ¡Estrénala!    Las condiciones planteadas por el propietario para el alquiler, son:    *Seguro de impago. Para la formalización del mismo, (ARAG compañía aseguradora) hará un estudio de viabilidad, para el cual deberás acreditar unos ingresos mínimos FIJOS mensuales en España de 2.500 €.    *Alquiler SÓLO PARA FIJO y SIN MOBILIARIO (excepto cocina, baño y empotrado).     Solicita ya tu visita a través de nuestro teléfono o WhatsApp o en nuestras oficinas de Jesus de Monasterio nº 1 (Frente al ayuntamiento de Santander).",False,good,False,False,20.0,False,False,False,False,[],False,False,False,990.0,€/mes,flat,,"Centro - Ayuntamiento, Santander",Piso en calle del Monte,04907,2,True,,,,,,
110489631,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/70/a9/73/1406474606.webp,23,850.0,flat,rent,81.0,3,1,AV MENENDEZ PELAYO,Cantabria,Camargo,Muriedas,es,43.4172922,-3.845027,False,https://www.idealista.com/inmueble/110489631/,8726,"Descubre este encantador piso de 81 metros cuadrados, perfecto para quienes buscan comodidad y funcionalidad en un entorno luminoso y acogedor. La vivienda cuenta con tres dormitorios y un baño completo, ideal para familias o quienes necesitan espacio adicional. Totalmente amueblado, el piso ofrece un ambiente listo para entrar a vivir. La orientación oeste garantiza una excelente entrada de luz natural durante toda la tarde, creando un ambiente cálido y soleado. Las ventanas con doble acristalamiento Climalit aseguran un buen aislamiento térmico y acústico, mientras que el suelo de tarima aporta un toque de elegancia y confort. La propiedad dispone de ascensor para facilitar el acceso y calefacción de gas natural individual, permitiendo mantener una temperatura agradable en cualquier época del año. La cocina está completamente equipada, lista para preparar tus mejores recetas. No pierdas la oportunidad de vivir en un piso exterior, luminoso y bien equipado, en una zona que combina comodidad y funcionalidad. ¡Contáctanos y ven a visitarlo! No se aceptan mascotas. Ref: ARS2753i.",False,good,False,True,10.0,False,False,False,False,[],False,False,False,850.0,€/mes,flat,,"Muriedas, Camargo",Piso en Av Menendez Pelayo,ARS2753i,3,True,,,900.0,50.0,6.0,
110488065,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/71/32/b6/1406433852.webp,12,950.0,duplex,rent,80.0,2,2,calle Amos de Escalante,Cantabria,Santander,Centro - Ayuntamiento,es,43.4638985,-3.8115168,False,https://www.idealista.com/inmueble/110488065/,5688,"En el mismo centro de la ciudad, junto al Ayuntamiento de Santander, se alquila bonito dúplex  distribuido en 2 habitaciones salón comedor con cocina, baño y aseo. totalmente amueblado, alquiler para fijo, con todos los servicios y comodidades al alcance, con calefacción y ascensor.",False,good,False,True,12.0,False,False,False,False,[],False,False,False,950.0,€/mes,flat,duplex,"Centro - Ayuntamiento, Santander",Dúplex en calle Amos de Escalante,PAF_AL_3578,7,True,,,,,,
110480358,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/80/96/84/1406193797.webp,1,800.0,flat,rent,50.0,2,1,arco Iris,Cantabria,Santander,Numancia - San Fernando,es,43.4581518,-3.8167534,False,https://www.idealista.com/inmueble/110480358/,5922,"Piso en el centro de la ciudad, caprichoso, amueblado, salón-comedor, 2 dormitorios, baño, ascensor, calefacción, este-oeste, terraza de 30m.",False,good,False,True,16.0,False,False,False,False,[],False,False,False,800.0,€/mes,flat,,"Numancia - San Fernando, Santander",Piso en arco Iris,A0169,1,True,,,,,,
101372893,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/9d/b3/f9/1119725808.webp,6,1658.0,flat,rent,67.0,3,1,calle Trasmiera,Cantabria,Santander,Los Castros,es,43.4697628,-3.791211,False,https://www.idealista.com/inmueble/101372893/,4507,"Eres estudiante y buscas un piso para compartir con tus amigos. ¡No sigas buscando! Desde Notel Club gestionamos multitud de pisos para estudiantes. Tanto su buscas una habitación, como un apartamento completo. Cuentas con sevicio de limpieza semanal, cambio de sabanas y toallas (en algunas ubicaciones), recepción virtual 24/7, servicio de comida de comedor opcional, servicio de planchado opcional, servicio de traducción gratuito si tu idioma no es el español, y mucho más. Revolucionamos el modelo del alojamiento para estudiantes, ofreciendo servicios de residencia de estudiantes en apartamentos y pisos, para que disfrutes tu experiencia universitaria al máximo, solo o con tus amigos. Consultanos ahora!",True,good,False,False,25.0,False,False,False,False,[],False,False,False,1658.0,€/mes,flat,,"Los Castros, Santander",Piso en calle Trasmiera,,3,True,,,,,,
87811777,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/44/e5/c0/1406081516.webp,22,1200.0,flat,rent,89.0,2,2,avenida de Pontejos,Cantabria,Santander,Los Castros,es,43.472805,-3.7904395,False,https://www.idealista.com/inmueble/87811777/,4656,"Piso con vistas al mar, en alquiler para fijo, VACIO, de 80 m2, de 2 habitaciones, un gran salón de unos 30 m2 con unas maravillosas vistas al mar, cocina equipada y 2 baños, reformado totalmente, Ventanas PVC doble cristal, suelo de madera elondo en perfecto estado, cocina y baños reformados, 2 ascensores, plaza de garaje y zona de aparcamiento privada dentro del recinto al aire libre, cuarto trastero. Comercios, tiendas, centro de salud y colegios cercanos. Playas a 3 minutos andando.",False,good,False,True,13.0,False,False,False,False,[],False,False,False,1200.0,€/mes,flat,,"Los Castros, Santander",Piso en avenida de Pontejos,PAF_RO_003,8,True,True,True,,,,
